	7
1	2
11	1
16	1
1682	1
25	1
25d	1
5mo	1
9	1
a	106
abound	1
abrahae	1
absalom	1
accomplisht	1
according	1
account	1
accrue	1
add	3
adders	1
address	1
admirable	2
advertisement	1
aequivalent	1
after	2
again	1
against	1
agamemnona	1
age	3
aged	2
ages	1
agreed	1
ague	1
ague-frighter	1
ah	9
ahimaaz	1
aid	1
akme	1
alas	2
alass	1
all	13
all-curing	1
almightye	1
almost	5
alone	2
alteration	1
alwayes	3
am	1
ambrose	1
america	1
amnesty	1
among	1
amplecti	1
an	19
anabaptists	1
anagram	1
and	115
angelical	1
angels	1
annoy	1
ante	1
any	5
apace	1
appear	2
approve	1
are	9
argus	1
armour	1
arms	1
arrest	1
arts	1
as	18
ashes	1
aspires	1
assembly	1
astonishment	1
at	11
atlantic	1
attain	1
aurum	1
austin	2
avert	1
away	1
ay	1
back	1
backward	1
badg	1
baptist	1
barnabas	1
bartholmew	1
be	22
bear	1
beard	1
beautiful	1
beauty	1
became	1
because	1
become	3
bedew	1
bee	16
beeing	1
been	4
before	2
began	1
beheld	1
being	1
beleeve	1
bell	1
bend	1
benedict	1
benefit	1
bereaved	1
bestow	1
bethlechem	1
betimes	1
better	3
beulah	1
bewail	1
beza	1
bezaleel	1
bids	1
bitter	1
bittrest	1
black	2
blame	2
blast	1
blasts	1
blessed	1
blessing	1
blest	2
blind	1
blood	2
blow	4
boanerges	1
boar	1
body	1
bones	1
boniface	1
bookseller	1
boot	1
bore	1
borrow	1
boston	2
both	4
bowels	1
branches	1
breaches	1
bread	1
break	1
breath	1
breed	1
briareus	1
bright	1
bring	5
brings	1
briny	1
brite	1
broach	1
broke	1
brought	2
browning	1
brue	1
bubble	1
build	1
bullinger	1
buried	3
burnisht	1
but	27
by	10
call	8
calling	1
calvin	1
cambridge	8
came	2
can	4
canaan	2
candlestick	1
cankred	1
cannot	1
capel	1
capernaum	1
carent	1
carmina	1
carry	2
carrying	1
cause	2
chance	1
chanced	1
chariots	1
charles	1
charming	1
check	1
cherish	2
child	1
children	1
chorus	1
christ	3
christian	3
christians	1
chrysostoms	1
church	1
church-rending	1
churches	2
citizen	1
civil	1
claim	1
claw	1
close	1
clouds	1
cloudy	1
colledge	3
collegue	1
come	7
comes	1
comet	1
comfort	1
command	1
commending	1
companie	1
company	1
compelled	1
compendious	1
complyes	1
compounded	1
concerning	1
conclude	1
confess	1
conflict	1
congratulate	1
congregation	1
consider	1
consort	1
continu	1
converse	1
conversing	1
corn	1
corner	1
corps	1
cotton	2
could	9
council	1
counsil	1
country	1
countryes	1
course	1
craesus	1
crime	1
critic	1
cross	2
cry	6
cryes	4
cuncta	1
cup	1
custome	1
d	38
dabit	1
daily	1
dam	1
danger	1
dark	1
darts	1
daughters	1
david	4
dawn	1
day	5
dayes	1
de	1
dead	4
deaf	1
dear	8
death	12
deaths	2
dedicated	1
dedisse	1
deeds	1
deem	1
default	1
degrees	2
delay	1
departed	1
deprived	1
describe	1
described	1
desire	1
desires	1
desp	1
despair	1
destroy	2
determined	1
dicebam	1
did	16
didst	1
disarm	1
discharge	1
discontent	1
discretion	1
disdaining	1
dish	1
dispell	1
dispensed	1
dispraise	1
dissolv	1
distilling	1
distress	1
divert	1
dixi	1
do	15
doctor	1
doctrine	1
dod	2
does	3
don	1
done	4
double	2
dove	1
dovvn	2
down	2
draw	1
drawn	1
dreadful	1
droop	1
dropping	1
drowning	1
drusius	1
due	1
dumb	1
dust	1
dwindle	1
dy	10
dyed	1
dyes	1
e	3
early	1
ears	1
earth	2
ease	1
ebal	1
eccho	1
eccl	1
effort	1
ego	1
egypt-graves	1
elegyes	1
element	1
elijah	2
elisha	2
elogyes	2
embalms	1
embassadors	1
emendare	1
employ	1
en	2
encomiastick	1
encyclopaedia	1
end	1
endeavours	1
england	3
enlightened	1
enoch	1
enough	5
enter	1
envy	1
