	17
1492	1
1498	1
15	2
1504	1
1509	1
1510	4
1511	1
1517	1
1518	1
1522	1
1523	1
1524	1
1526	2
1528	1
1529	2
1531	1
1535	1
1538	1
1539	1
154	1
1541	1
1542	3
1656	1
25	1
26	1
29	1
30	1
300	1
33	1
400	3
49	1
50	1
500	1
5000	1
500000	1
525	1
540	1
600	1
a	399
abaddons	1
able	18
abodes	1
abominable	11
abominate	1
abominating	1
abominations	7
abound	2
abounding	3
abounds	1
about	35
above	69
abovesaid	2
abroad	2
abrupt	1
abundance	9
abused	1
acaliba	1
accidents	1
acclamations	1
accompanied	2
accompany	1
accompanyed	1
accomplices	1
accord	1
according	8
accordingly	2
account	2
accounted	2
accus	2
accustomed	5
acknowledge	1
acknowledged	1
acquit	1
act	2
acting	1
action	2
actions	13
acts	1
adagies	1
adde	6
added	3
addes	1
adding	1
additions	1
adjoyning	5
administration	1
admiration	1
admit	1
admonished	1
ador	1
adoration	1
adore	2
adorers	1
adulterate	1
advanced	1
advancement	1
advantage	3
advantages	1
affable	3
affaires	1
affection	3
affirm	6
affirme	6
affirming	2
afflict	4
afflicted	4
afflicting	3
affliction	1
afflictions	2
afford	2
afforded	5
affording	1
affords	1
affright	1
after	45
afterward	3
afterwards	15
again	17
against	32
age	2
aged	1
ages	2
aggravate	2
aggravation	1
agoe	2
agreed	1
ahab	1
aim	1
air	3
alacrity	1
alas	1
alfonsus	2
algier	1
alive	21
all	203
alliances	1
allowing	3
almighty	1
almost	3
aloides	1
alone	2
along	11
already	6
also	70
although	2
altogether	2
alwaies	2
alwayes	2
am	7
amaz	1
amaze	2
amazement	1
ambition	2
ambitious	2
amen	1
america	5
amisse	1
amity	1
ammunition	1
among	45
amount	1
amounted	1
amounting	1
an	69
anacaona	2
anchors	1
ancient	2
and	1016
andonia	1
angel	2
angels	5
anger	2
anguish	3
another	26
answer	5
answering	2
antipathy	1
any	65
apeice	1
apiece	1
apostles	1
apparent	4
apparently	1
appear	4
appeare	2
appears	2
appease	1
applaud	1
apple	1
apples	1
apply	1
apprehensive	1
approach	1
approached	1
aprill	1
apt	2
arcana	1
ardent	1
are	94
areytos	1
arm	2
armed	1
armes	14
armies	1
arms	1
army	2
arragon	1
arriv	4
arrivall	1
arrowes	1
art	5
articles	2
artillery	1
as	207
ashamed	1
ashes	1
aside	4
ask	2
asked	1
assaile	1
assembled	3
assemblies	1
assistance	2
assisted	1
associates	3
assured	1
assuredly	1
asswage	1
astonished	1
astonishment	2
at	98
ataliba	2
attain	1
attendants	1
attended	1
attention	1
auditors	1
augusta	1
authority	2
avail	2
available	1
avarice	1
aver	1
avoid	4
avoided	4
avoiding	1
aware	1
away	29
awe	2
axiom	1
axiome	1
back	6
bad	3
band	2
banished	1
banquet	1
baptiz	1
baptized	2
barbarism	3
barbarou	1
barbarous	3
bare	1
barnaclacanus	1
barrennesse	1
bartering	1
bartholmew	1
baste	1
battel	1
bay	3
be	158
beames	1
bear	3
beard	1
beare	2
beastly	1
beasts	10
beaten	2
beating	2
because	43
become	1
bed	2
been	56
befits	1
before	38
began	13
begin	1
beginning	4
behechio	2
beheld	2
behind	1
behinde	3
behold	6
beholding	3
being	103
beleeve	3
beleeved	1
believ	1
believe	6
believed	2
bell	1
bellies	2
belly	2
belonging	1
bemoaned	1
bend	1
benefit	1
benefits	1
bequeathes	1
beseech	3
beseeched	1
beseeching	1
besides	11
besmeered	1
besprinkled	1
best	3
bestirred	1
bestowing	1
betaking	1
betook	1
betrayd	1
better	7
between	2
bewail	2
bewaild	1
bewailed	1
beyond	1
big	1
bignesse	2
bill	1
bin	1
binding	1
birth-right	1
