	8
1	37
10	10
11	9
12	9
13	3
14	2
15	2
16	1
1682	1
2	37
3	36
4	28
5	24
6	22
7	19
8	16
9	13
a	1267
ab	2
abbeville	2
abbey	1
abbruzzo	1
aberdeen	2
abernethy	2
abissines	1
abissinia	14
abo	1
abound	1
about	22
above	8
abroad	1
abruzzo	5
absurd	1
acapulco	2
according	3
account	1
achaia	3
acknowledge	1
acted	1
adapted	1
add	10
added	2
aden	2
adiazzo	2
adige	2
adjacent	7
adjoining	3
administration	1
admire	1
adrianople	3
adriatick	5
advantage	2
advantages	1
advantagious	1
ae	1
aequalitate	1
aethiopia	2
aethiopian	5
aethipia	1
aetna	5
affairs	1
affirm	1
african	1
africk	38
after	3
afterwards	6
again	6
against	1
age	3
agger	7
ago	1
agra	2
agreed	1
aho	1
aichstad	2
aim	1
aires	2
aix	2
albania	5
albans	2
albenga	2
albion	5
albis	1
alburg	6
alcala	2
alenson	2
aleppo	2
alexandretta	3
alexandria	2
algarves	4
algeri	2
algier	2
aliant	1
alicant	1
alike	1
all	56
alliance	1
allied	1
allies	4
allotted	1
allows	1
almost	7
along	2
alpes	1
alphabetical	2
alps	2
already	1
alsace	4
alsagsh	4
alsatia	2
also	20
alteration	1
alterations	1
alters	1
although	4
altogether	1
altorf	1
altors	1
always	4
am	1
amalfi	2
amara	2
amazon	1
amazons	3
amberg	2
america	50
amica	1
amiens	2
among	3
amsterdam	3
an	61
ancient	50
anciently	39
ancients	1
ancona	6
and	673
andaluzia	5
andbalbastro	1
andbarkshire	1
andcordova	1
andely	1
andes	2
andfraneker	1
andguber	1
andjalac	1
andlisbon	1
andmagadoxo	1
andmaranhaon	1
andnizza	1
andnorthumberland	1
andrews	2
androuen	1
andsmirna	1
andst	1
andsta	2
andswol	1
andtargorod	1
andtoro	1
andverdun	1
angers	2
angles	5
anglesey	2
angli	1
angola	4
angouleme	2
angoumois	3
anian	2
animals	1
animated	1
anjou	3
anli	1
ann	1
annexed	2
annual	1
another	6
antarctick	7
antartick	1
antego	3
antient	2
antilles	2
antwerp	5
any	14
apenine	1
apennine	3
aplia	1
apologize	1
appear	1
appears	1
appenzel	4
appeuzel	1
applied	2
apulia	1
aquila	2
aquitania	2
arabia	9
arabian	2
aragon	5
ararat	2
archangel	3
archbishoprick	1
archbishopricks	1
archduchy	2
archduke	1
archipelago	5
arctica	6
arctick	6
arda	2
ardevil	2
ardock	4
are	170
aremosco	1
arhusen	3
arica	2
arm	4
armagh	2
armiro	2
arnhem	2
arno	2
arquico	2
arras	3
arrived	1
arrives	2
arrois	1
artick	2
artois	6
arts	2
as	64
asaph	2
ascension	2
aschaffemburg	2
asia	63
asked	1
aspectum	1
asrick	1
assert	1
assumption	2
astracan	3
astrick	1
astronomers	1
asturia	5
at	41
athens	3
athlone	2
athusen	2
atlantick	3
atlantis	3
atlas	5
attain	1
attained	2
auch	2
aud	1
augsburg	2
augusta	4
ausonia	3
austria	6
authors	1
autun	2
auvergn	2
auvergne	1
aviles	2
avoid	1
axle-tree	2
azac	2
azof	2
azores	3
b	2
back	1
baetica	2
baetis	2
baffled	1
bagdat	2
bagnialuck	2
bahus	6
balbastro	1
balch	4
baldivia	2
baltick	16
band	1
banks	1
bar	3
barbary	12
barcelona	2
bari	5
barkshire	2
barwick	2
basil	9
basilicata	3
bastia	4
bath	2
bauaria	2
bautzen	2
bavaria	12
bay	3
be	33
bear	2
bearford	2
bearn	3
beauce	3
because	12
become	1
bedfordshire	2
been	3
before	8
beg	1
