	85
1	28
10	21
100	2
1000	3
103	1
104	1
107	1
1098	2
11	14
1198	1
12	10
120	1
120000	1
13	8
13000	1
14	8
1453	1
15	10
150	1
1509	1
16	7
160	1
1600	3
1601	1
1603	1
1604	1
1605	1
1607	1
1608	2
1609	1
17	10
18	9
19	8
2	47
20	12
200	2
2000	1
21	7
22	9
220	1
23	4
24	5
25	4
26	3
27	7
28	5
29	3
3	16
30	3
300	2
3000	1
31	3
3292	1
34	1
35	1
36	1
360	1
38	3
39	2
4	14
40	1
400	1
46	1
47	1
5	13
50	4
500	2
5000	2
53	3
591	1
6	13
60	2
618	1
623	1
65	2
663	1
7	19
70	1
72	1
8	13
80	1
84	1
86	1
9	15
90	1
900	1
a	821
aaian	1
ab	1
abackuck	1
abanah	1
abassens	1
abbot	2
abdallas	1
abdell	1
abel	2
abhorre	1
abhorred	1
abide	3
able	12
aboard	2
abode	4
aboe	1
abolish	3
aborisha	1
abou	4
aboue	12
abound	1
about	93
abrahaei	1
abraham	7
abrahams	1
abrahites	1
abram	2
abrams	1
abroad	15
abroade	1
absence	2
abshi	1
abstinence	1
absurd	2
absurdly	1
abundance	3
abused	3
abuses	2
abydos	2
ac	1
accept	1
acceptable	3
accepted	2
accesse	2
accommodated	1
accompanied	1
accomplished	1
accord	1
according	24
accordingly	1
account	23
accounted	9
accounting	1
accout	1
accursed	1
accusation	1
accusations	1
accused	2
accusing	1
accustomed	6
achaia	2
achees	1
acheldama	3
achilles	1
achomet	3
acknowledge	8
acquaint	4
acquaintance	4
acquainted	5
acquisiit	1
act	8
ad	5
adam	5
adde	2
adding	1
adew	1
adioineth	1
adioining	3
adioyned	2
adioyning	1
adiudged	1
admirable	1
admiration	1
admit	4
admitted	7
admitting	1
admonish	1
admonition	2
adms	1
adorned	5
adorning	1
adrian	1
adriaticke	3
adriaticum	1
adriatticke	1
adritticke	1
aduance	1
aduancement	1
aduenture	1
aduenturers	1
aduentures	1
aduersarie	1
aduersaries	1
aduertised	1
aegaeum	2
aegean	4
aegeum	2
aegypt	1
aegypti	1
aeneas	4
aeneid	3
aenid	1
aeppo	2
aequat	1
aer	1
aeterno	1
aethiopia	3
aethiopians	1
aetna	2
affable	1
affaires	5
affect	2
affections	1
affirmation	1
affirme	6
affirmed	1
affirming	1
afflicted	1
affluentes	1
affoord	1
affoordeth	1
affrica	2
afraid	2
africa	2
after	108
afternoone	4
afterward	2
afterwards	19
agables	1
again	2
againe	44
against	48
age	10
ages	1
aggressors	1
agimesc	1
agimesco	1
agoe	2
agony	1
agree	1
agreed	1
agrippina	2
agrée	2
agréeable	1
agréeth	1
aime	1
air	1
aire	9
al	9
alargo	2
alas	1
albania	1
albeit	3
alceus	1
alchoran	1
alcoran	7
ale-house	2
ale-houses	1
alekem	1
alepp	1
aleppo	69
alexander	1
alexandretta	1
alexandria	7
algier	1
alibi	1
alick	1
alike	1
aliquid	1
aliquo	1
aliue	1
all	265
alledge	2
allege	1
allow	1
allowed	1
alloweth	3
alluding	1
allure	1
allusion	1
ally	2
almania	1
almes	3
almesdéeds	1
almightie	1
almighty	1
almost	6
aloft	1
alone	4
along	7
alpes	2
already	4
also	123
altar	2
altaria	1
altars	1
altee	1
alter	3
alteration	4
altered	2
alterius	1
althogh	1
although	21
altogether	9
altum	2
alwaies	16
alwas	1
alwayes	2
alxis	1
am	11
aman	1
amanus	2
amarathe	1
amat	1
ambassadors	1
ambassadour	3
ambassadours	4
ambition	1
ambush	1
amen	6
amend	1
amended	1
amiam	1
amicitia	1
amidst	2
amimilo	1
amity	1
ammiogli	1
ammonite	1
ammonites	1
amomo	1
among	9
amongst	69
amongstsalutations	1
amonite	1
amonites	1
amonitish	1
amonst	1
amor	2
amore	1
amoris	1
amplifyed	1
ampullas	1
amrath	1
amurath	1
amyra	1
an	151
ananias	1
anastasius	1
ancestors	1
anchona	1
anchora	2
anchored	2
ancient	29
ancientest	1
ancients	1
ancles	1
ancored	1
and	2422
andrea	1
andros	1
angel	2
angell	1
angelo	2
angels	2
angried	1
anima	1
animo	1
animos	1
ann	1
anno	7
annoy	1
annoyed	1
annunciation	1
anointed	1
another	70
answeare	1
answer	6
answere	2
answered	18
answering	1
antichrist	3
antigonus	1
antimenides	1
antioch	4
antiochia	4
antiphrafin	1
antiquitie	3
antiquities	6
antiquity	1
antonie	2
any	139
ape	1
aphrica	1
apish	1
apollo	4
apollonius	2
apostata	1
apostle	2
apostles	2
apostolicall	1
apostolike	1
apparant	3
apparell	8
apparelled	1
appeare	2
appeared	5
appeareth	2
apples	3
applied	1
apply	2
appointed	2
approach	1
approaching	1
approue	1
apricocks	1
april	1
aprill	2
apt	1
aquarum	1
aquore	1
arabia	14
arabian	5
arabians	11
arabick	2
arabicke	7
arabs	14
arabus	1
aram	15
aramites	3
arams	1
araunah	1
arbah	1
arbatash	1
arbine	1
arcadia	2
arcas	3
arch	1
archbishops	1
arched	1
arches	10
archillss	1
archipelago	1
archipellago	2
archit	1
are	328
arentum	1
argier	4
argonautes	1
argue	1
argument	3
arguments	2
arion	1
arisen	1
arising	2
aristobulus	1
aristole	1
aristotle	2
ariue	1
arius	1
arkes	3
arme	2
armed	2
armenia	1
armenian	4
armenians	5
armes	6
armies	2
armnia	1
arose	1
arrian	2
arrianisme	1
arriued	5
arrogant	1
arrogate	1
arrowes	2
art	4
arte	2
article	1
artificers	2
artillery	1
arts	2
as	446
asan	2
ascend	2
ascended	5
ascending	1
ascribeth	1
ashamed	2
ashera	1
ashes	3
ashreen	1
ashrine	1
ashur	2
asi	1
asia	15
aside	1
aske	5
asked	13
asking	1
asleepe	1
asléepe	1
aspers	1
aspiring	1
aspley	1
assarelies	1
assaulted	1
assaults	3
asse	9
assemble	1
assembled	1
assera	1
assertion	1
asses	5
assieged	1
assume	1
assure	1
asswage	1
assyria	5
assyrians	2
asunder	2
at	362
atheisme	1
atheist	1
atheman	1
athene	1
athenians	1
athens	4
atmaiden	1
atque	2
attempted	1
attend	1
aud	1
audi	1
aue	1
auenias	1
auge	1
augment	2
augmented	1
august	1
augustine	2
augustus	1
auien	1
aulso	1
auoid	7
auoiding	1
aurea	2
aurelio	1
aurelo	1
aureum	1
aureus	1
auricular	1
auro	1
aurum	1
aut	1
author	4
authore	2
authoritie	4
authority	2
authors	5
authour	1
away	26
awe	1
ayre	2
azure	1
b	1
babe	3
babel	1
babtac	1
babylon	12
babylonia	1
babylonian	1
babylonians	2
baccara	1
baccis	1
back-parts	1
backe	12
backed	1
backes	2
backs	2
backward	1
backwards	1
bacshese	1
bad	9
bade	4
badgt	1
badly	3
bagdat	3
baiazeth	1
baited	1
baking	1
baldewinus	1
baldewyn	1
baldwines	1
baldwyn	1
baldwyne	1
baleares	1
balearique	1
bandidoes	2
bando	1
bane	1
banished	2
bankes	1
banket	1
banks	1
banner	3
banners	1
bannio	1
bannios	1
baptised	1
baptisme	2
baptismes	1
baptist	2
baptista	3
baptized	1
barbarians	2
barbarisme	1
barbarous	2
barbarously	1
barbary	3
bardasses	1
bare	4
bare-faced	1
barke	1
barkes	1
barking	1
barley	1
barne	2
barnes	1
barnuse	1
barren	5
barres	2
barton	5
bartons	2
baruta	1
basan	3
base	7
basenesse	2
baser	1
basest	2
bashaw	15
bashawe	2
bashawes	4
bashaws	1
basil	1
basket	2
bastages	2
bath	1
bathes	1
battered	1
battery	1
battle	2
battlements	1
bauling	1
bay	1
bazar	2
bazars	1
be	296
be-kissed	1
beads	4
beard	3
beards	2
beare	9
beares	1
bearing	2
beast	6
beastes	1
beasts	5
beat	3
beata	1
beate	1
beaten	6
beatorum	1
beautified	1
beautifull	4
beautifying	1
beauty	2
bebricia	1
becalmed	3
became	2
because	67
become	2
bed	8
bedfellow	1
bedlam	1
beds	4
bedweens	1
bee	50
beefe	1
beeing	1
been	3
beene	26
beer	1
beere	3
beersheba	1
beershebah	1
befalling	1
befell	1
before	86
beg	1
began	8
bege	1
begge	1
begger	1
beggerly	1
beggers	2
begin	2
beginne	2
beginneth	2
beginning	6
begunne	1
behalfe	1
behaue	3
beheaded	2
beheld	6
behind	5
behinde	3
behold	9
beholding	5
being	119
beking	1
belabored	1
belaboureth	1
belacute	1
beleager	1
beleeue	4
beleeuers	1
beleeuing	1
beliefe	1
belieue	2
bell	1
bellies	1
belly	1
below	2
bels	2
beléefe	1
beléeue	6
beléeued	1
beléeuers	1
benches	3
beneath	1
benedic	1
benedicere	1
benedict	1
benedicta	1
benedicte	1
benedictus	2
benefac	1
benefacere	1
benefactors	4
beneficia	1
benefit	3
beniamin	1
bep	1
bepricketh	1
bersh	1
besch	1
beseech	1
beseeged	1
beset	5
beside	1
besides	13
besids	1
besieged	1
besomewhat	1
best	11
bestow	1
bestowed	3
beséech	1
beséeching	1
betaking	1
beth-lehem	11
bethaia	1
bethania	5
bethel	1
bethlehem	1
bethlem	1
bethlhem	1
bethphage	4
bethsaida	5
betimes	4
betraied	1
betrayed	1
betraying	2
better	29
betweene	2
betwixt	34
betwéene	12
bewaled	1
bewraying	1
beyond	8
bezaliel	3
bezaliell	1
bezestan	4
bezestans	1
bezetash	1
be¦thana	1
bha	1
bible	1
bid	2
biddulph	12
biddvlph	1
biddvlphvs	3
big	3
bigge	3
bigger	2
bignesse	2
bill	1
billow	1
billowes	1
bils	1
bin	1
bind	1
binde	1
bingam	1
bird	1
birds	2
birha	1
birth	10
bishop	6
bishops	4
bist	2
biting	1
bits	3
bitter	2
bizantium	2
black	1
blacke	18
blacke-moores	1
blacker	1
blaspheme	1
blasphemie	1
blasphemies	2
blasphemous	1
blast	2
blasted	1
blesse	1
blessed	14
blessing	3
blessings	1
blest	1
blew	3
blewe	1
blind	3
blinde	1
blindnesse	1
blisse	1
blocke	1
blood	9
bloody	1
blouza	2
blow	1
blowes	2
blustered	1
bléed	2
boards	2
boast	1
boat	5
boate	1
boats	1
bobar	1
bodes	1
bodie	7
bodies	8
bodily	1
body	5
boies	1
boiled	2
boisterous	1
bold	4
boldly	3
bole	1
boloza	2
bond	1
bones	1
boniface	1
bonis	1
bonitaes	1
bonne	1
bonnet	2
bonum	1
bonus	1
booke	9
bookes	2
books	1
bor	1
border	1
bordered	1
bordereth	1
bordering	2
borders	2
boreel	1
borell	1
borne	19
borrow	1
bosome	1
bosomes	1
bosphorus	2
both	88
bottles	2
bottome	2
boubac	4
bough	1
bought	11
bound	6
bounden	1
bounding	1
bow	2
bowels	1
bowes	2
boweth	1
bowing	1
bowles	1
box	2
boxe	1
boy	2
boyes	1
boyled	1
bracelets	1
braggeth	1
bragging	1
brake	1
branch	1
branches	4
brasen	1
brasse	7
braue	1
brauing	1
brawle	1
bread	15
breadth	5
break	1
breake	5
breakfast	1
breasts	2
breath	5
bredth	2
breeches	3
brest	5
brests	1
brethren	8
breuities	1
bribes	1
bridge	7
bridle	1
briefe	2
briefly	1
bright	1
brimstone	1
bring	26
bringeth	1
bringing	2
brmes	1
broach	1
broaching	1
broad	4
broader	1
brodell	1
broght	1
broken	3
brokers	2
brooke	1
brother	19
brothers	1
brought	48
bruised	1
bruite	1
brute	2
brutish	3
bréedeth	1
bs	1
bshaw	1
buccones	1
buckones	2
budget	1
buds	1
buggerers	1
build	7
builded	13
builder	1
building	7
buildings	6
built	26
bul	1
bull-rushes	1
bullin	1
bulloine	2
bullome	1
bulloyne	1
buloyn	1
bulwarks	1
bunch	1
burgol	1
buriall	1
buried	9
burne	4
burned	3
burneth	1
burning	6
burnt	5
bursae	1
bursas	1
bury	1
bushes	4
businesse	6
but	488
butchers	1
buy	12
buyeth	2
buying	1
by	502
byas	1
bylan	3
byram	6
bythinia	6
byzantim	1
byzantium	7
byzantiumthe	1
bée	13
béefe	1
béeing	1
béen	4
béene	41
c	27
cabine	1
cadendo	1
cadies	3
cadige	1
caesar	8
cage	3
cain	1
caius	1
cakam	2
cakams	1
cakes	2
cal	1
calabria	2
calamitie	1
calamities	2
calcedon	7
calchos	1
calculate	1
caligula	1
calistho	1
call	50
called	302
calleth	3
calling	5
calls	1
calme	2
calos	1
caluari	1
caluarie	5
caluery	1
calues	1
came	95
camels	3
cammels	7
campe	1
campestris	1
camse	1
camseen	1
camsetash	1
can	24
cana	1
canaan	6
canall	1
cananites	2
candels	2
candia	2
candie	1
candle	4
candles	1
candoris	1
cane	27
canes	4
cannot	9
canonize	1
canzhare	1
canzier	1
cape	3
capers	1
caphar	2
cappagie	2
captaine	8
captaines	2
captat	1
captiues	1
captus	1
caramonia	1
carauan	5
carauans	4
carcases	1
carcerati	1
carding	1
care	2
carefull	1
cares	1
caria	1
cariage	5
carie	2
caried	4
carmel	1
carne	1
carpathian	3
carpathium	1
carpathus	1
carpets	2
carriage	4
carried	3
carriers	4
carry	2
carrying	2
carthage	1
carued	1
cary	1
case	2
cases	4
casia	1
casseeses	1
cassies	2
cassises	3
cast	18
casteth	2
castle	16
castles	16
cat	1
catadupa	2
catholikes	1
cato	1
cats	1
cattell	1
cattle	3
cauat	1
caucasus	1
caue	1
caues	3
causa	1
cause	6
caused	13
causes	5
causeth	1
cayro	2
cclade	1
cease	2
ceased	1
ceaseth	2
ceasing	1
cecropia	1
cecrops	1
cedar	2
cedars	4
cedartrées	1
cedron	1
celestiall	1
celler	2
censure	1
center	1
ceremoniall	1
ceremonies	5
cergesens	2
cerigo	6
cerigotta	1
certaine	24
certainty	1
certfith	1
certificate	1
cesternes	2
chaffingdishes	1
chafing	1
chalcedon	1
chalcedonia	1
chaldaea	1
chaldans	1
chaldeans	1
chaleographs	1
chamber	2
chambers	5
champion	1
chan	2
chanaan	1
chance	2
chancell	1
chancels	1
chanell	3
