	74
1	20
10	5
11	4
12	9
122	1
13	7
139	1
13o	1
149	1
15	7
157	1
1580	1
1587	1
1588	2
1589	1
16	4
1601	1
1602	1
1605	1
193	1
194	2
198	1
199	2
2	31
20	2
201	1
205	1
206	1
21	1
22	3
23	4
24	1
26	1
261	1
262	1
270	1
278	1
29	3
3	21
33	1
35	1
350	1
351	1
352	1
36	1
370	2
371	1
384	1
4	15
44	1
46	4
463	1
466	1
476	1
48	1
5	16
6	13
62	2
64	2
649	1
670	1
676	1
68	1
7	10
70	2
73	1
74	3
75	1
8	10
9	10
a	117
ab	5
abbas	1
abd	1
abdic	1
abdicat	6
abdicaturum	1
abolish	1
aboue	2
absolimus	1
absolue	4
absolued	1
absolui	1
absoluimus	1
absolute	1
absolutely	1
absoluti	1
absolutos	1
absque	1
abuse	1
ac	1
academia	1
accepto	1
accompted	1
according	2
accounted	1
accusations	1
acknowledge	3
acknowledgement	1
acquiescerem	1
act	4
acts	1
ad	20
adde	2
addeth	1
addition	1
adest	1
adeò	1
adhaereant	1
adherents	1
adhibenda	1
adiunge	1
admirable	2
admiratione	1
admit	1
admonish	1
admonition	4
adsut	1
aduance	2
aduersus	3
aduert	1
adulterie	1
adulterinum	1
ae	1
aequiuocando	1
aequiuocation	4
aequiuocatione	1
aequum	1
aeteri	1
aethiopian	1
affected	1
affoordeth	1
after	5
again	1
againe	4
against	31
aggrediare	1
aggressus	1
agimus	1
agreeable	1
aide	1
al	2
alan	1
alanus	3
alcoran	1
alcorane	1
alias	1
alibi	1
alicui	1
alij	1
alijs	1
alioqui	1
aliorum	2
alios	2
aliquibus	1
aliquid	2
alius	1
all	70
alleaged	1
allegeance	3
allen	8
allotted	1
allowed	1
almightie	2
alpes	1
alreadie	2
also	10
although	3
alwaies	3
am	2
amcis	1
amen	2
amento	2
amicitiam	1
among	5
amongst	3
amor	1
an	33
ancient	4
and	147
andraeas	1
angell	1
angliae	3
angliam	2
anglicanae	1
anglie	1
anglorum	2
anglos	1
anglus	1
anie	1
animarum	2
anno	4
annon	1
another	4
answere	7
answered	2
answers	1
ante	4
anteponere	1
antequam	1
anteuerterit	1
antidote	2
antiquo	1
antiquum	1
any	25
apolog	3
apologie	1
apostatam	2
apostate	1
apostates	1
apostle	3
apostles	1
apostolicae	1
apostolicall	2
apostolici	1
apostolicâ	1
apostolike	1
appareat	1
appeare	2
appointment	1
approue	1
approueth	1
approuing	1
aprum	1
apud	10
ap¦proued	1
aquinas	1
arch-priest	1
arcium	1
arctiss	1
arden	1
are	36
argue	5
argument	1
arma	2
armado	1
armes	12
armies	1
armorum	1
arnoldus	2
arriue	1
art	3
article	4
articles	2
articul	1
articulum	1
as	82
ascribit	1
ashamed	1
aske	1
asked	2
aspire	1
aspiret	1
assaulted	1
assembled	1
assistants	1
assumption	2
astonished	1
astricti	1
aswell	1
at	17
aternam	1
atheismes	1
atheismis	1
atheismos	1
atque	5
attempt	2
attempting	1
attempts	1
attulimus	1
auaile	1
auoide	2
auoiding	1
auoritas	1
auouch	1
auouched	2
auserri	1
aut	5
autem	2
author	2
authorise	1
authorised	1
authoritie	8
authorized	1
authors	1
autoritas	1
autoritate	4
autoritatis	1
autot	1
awake	1
azorius	1
azotius	1
b	2
babylon	1
bacchanalibus	1
bacchanals	1
bannefij	1
bannes	8
bannesii	1
bannesij	1
barbarae	1
barbarous	1
be	64
beare	1
beasts	1
beatissimo	1
because	17
beck	1
become	1
becomes	1
bee	5
been	6
before	8
beginneth	1
behalfe	5
behold	3
beholden	1
being	10
beleeue	1
bell	1
bellam	2
bellarmin	1
bellarmine	2
bellarminus	2
bellowing	1
bellum	2
bellâsse	1
belongeth	1
beloued	3
beneuolence	2
benè	1
bereaued	1
best	1
bestow	1
betake	1
betray	2
better	2
bewary	1
bewitched	2
bewray	1
beyond	2
bipedum	1
bishops	1
blasphemie	1
blessed	3
blessing	1
blinde	2
blood	2
bloodie	2
bloody	1
blow	2
bodie	1
bold	1
bona	1
bond	3
bonis	2
bonum	1
booke	14
bookes	1
borne	1
bosome	1
both	6
bound	8
bounden	1
bowell	1
bozius	2
brand	2
breath	2
breathing	1
brethren	6
briefe	2
bring	2
bringeth	1
brotherhood	1
brought	1
builded	1
bull	4
bulla	2
bulrush	1
busie	1
busieth	1
but	64
by	62
c	20
caedibus	1
caesar	1
caesarem	1
caeterorum	1
caietanus	1
call	6
called	2
calleth	3
calliditatis	1
calling	1
caluini	2
caluinist	1
caluinistam	1
caluinoturcismus.caluinish-turcisme	1
caluins	1
calumnious	1
came	1
campion	1
can	11
canem	2
cannot	3
canon	1
canonist	2
canonistis	1
canonize	1
cans	1
canst	1
caonicus	1
cap	17
capessant	2
captious	1
captisae	1
caput	1
card	7
cardinal	1
cardinali	2
cardinalis	1
cardinall	11
cardinals	1
carnem	1
carolus	1
case	8
cases	2
castra	2
casuum	2
cath	4
cathedrarij	1
catholica	1
catholicae	1
catholici	1
catholicis	3
catholicos	1
catholicum	2
catholicus	1
catholikes	1
catholique	4
catholiques	4
caus	3
causa	4
cause	3
causes	3
cautio	1
caution	1
cederet	1
celari	1
censure	3
certaine	1
certum	1
cesitatem	1
cessent	1
challenge	5
challenged	1
chance	1
charged	1
charme	1
charta	1
chiefe	1
chiefest	1
child	1
childericum	1
children	3
choaked	1
choice	1
choose	1
christ	10
christi	1
christian	6
christiana	1
christianae	2
christiani	4
christianis	2
christianissim	1
christianlie	1
christianorum	2
christianos	1
christians	11
christianus	1
christo	1
christs	1
christum	1
chronicis	1
church	8
church-yard	1
chuse	1
cicero	3
ciium	1
circa	1
citie	1
ciuili	1
ciuill	5
ciuitas	1
ciuitatem	1
clament	1
clamour	1
classe	1
clemens	2
clement	1
clementem	1
cmes	1
cmpile	1
cnctis	1
coepit	1
cogi	1
cogitas	1
cognatione	1
cognita	1
collatum	1
collected	2
colledge	4
collusion	1
com	1
come	1
comet	1
command	4
commaund	2
commemoration	1
commend	1
commendable	1
commendations	1
commendeth	1
commending	1
commentarijs	1
commentarios	2
commit	1
committed	1
commoda	1
commodum	1
common	7
common-weale	1
common-wealth	2
commonwealth	1
communi	1
communtr	1
competent	1
complices	1
compounded	1
conceits	1
concerning	8
conclude	2
concluded	1
conclus	1
conclusio	1
conclusion	2
conclusione	1
concursu	1
condemnable	1
condemnation	2
condemne	1
condemned	1
condemning	1
condition	1
conditions	1
conetur	1
confecit	1
conference	1
confermis	1
confessarierum	1
confessarius	1
confesseth	1
confessors	1
confidence	1
confirmation	2
confirmed	1
confound	1
confusion	1
confutation	1
confuting	1
consanguinei	2
conscience	4
consciences	3
conscientia	1
conscientiae	1
conscientiâ	1
consens	1
consent	4
consequentia	1
consequi	1
conseruatione	1
consider	1
consilium	1
consistorie	1
consistorio	1
conspicerem	1
conspiracie	1
conspirators	1
conspire	3
conspiring	1
constat	1
constituta	1
constitutione	1
constitutiones	1
constitutions	1
constricti	1
constrictisunt	1
consult	2
consultorum	1
consume	1
consute	1
contained	1
contention	1
contentions	1
conteret	1
contest	1
contingat	1
continueth	1
contra	7
contractam	1
contradictione	1
contrarium	1
contrariwise	1
controuersia	1
conuenirem	1
conuented	1
conuersion	2
conuertere	1
conuerti	1
copie	2
corah	1
costerus	2
could	1
counsell	1
counselling	1
counsellors	1
counterblast	1
countermanded	1
countrie	3
countriman	2
countrimen	1
craft	1
cranzius	1
crearetur	1
created	1
creati	1
creation	1
creatura	1
creature	1
credence	1
credenda	1
creditors	1
crept	1
creswell	9
creswellus	5
creswels	1
crime	2
crimen	2
crimes	3
criminis	1
crowne	3
crownes	1
cubbes	1
cuiuis	1
cuius	1
culinarem	1
cullen	1
cum	7
cunque	1
cursed	1
cursum	2
custdes	1
cut	1
cùm	3
d	8
d'orleance.kitchin-dogge	1
daies	2
dalilahs	1
damna	1
damnable	1
damnablenes	1
damnation	1
danger	1
danish	1
daques	1
dare	2
darknes	1
datum	1
datur	1
daube	1
de	37
deane	1
deare	2
dearely	1
death	5
deaths	1
debemus	1
debent	3
debet	1
debito	1
debitum	1
debtors	1
debuit	1
decan	1
decertartur	1
decis	1
declaratione	1
declaratoriam	1
decree	2
decret	3
decreto	1
decretum	1
dedicat	2
dedicated	1
dedicatoria	1
deerant	1
deesse	1
defence	5
defend	5
defendere	1
defens	1
deferre	1
defiance	1
defineth	1
deflexero	1
defraude	1
defraudre	1
defuncti	1
degenerate	1
degrees	1
dei	4
delaying	1
deluaing	1
deluding	1
demanded	3
demands	1
demaund	2
democraticall	1
demum	1
denie	7
denied	1
denounced	1
denuncians	1
denunciantur	1
denying	1
deo	2
deoque	1
departed	1
depascatur	1
depend	1
depose	2
deposed	2
deposing	4
depositam	1
depositio	1
deposuerit	1
deposuerunt	1
depriue	1
depriued	2
descend	1
described	1
deserant	1
deserue	1
deserued	2
designe	1
desire	4
desirous	1
desist	1
desperate	4
dest	1
determinatio	1
detestable	1
detestation	1
detracted	1
detracting	1
dets	1
deuice	1
deuise	1
deum	1
deuoted	1
deus	1
dicatis	1
dicendus	1
dicit	1
dico	1
dicuntur	1
did	19
didicimus	1
didst	1
didym	1
didymus	2
die	1
differing	1
digni	1
dignified	1
dignitate	1
dignities	2
dignum	1
dilecte	2
diletianum	1
diligenter	1
