	10
1	25
10	15
11	5
119	3
12	13
120	1
13	8
14	6
15	10
16	1
1648	1
17	6
18	5
19	11
2	24
20	4
21	4
22	4
23	1
24	2
25	7
26	1
27	3
28	1
29	1
3	20
30	1
32	2
33	1
34	3
36	2
37	3
39	1
4	18
40	3
41	2
42	3
47	1
48	1
5	12
50	1
51	4
54	2
55	1
56	2
58	1
59	1
6	8
7	12
8	9
80	1
89	1
9	10
95	2
969	1
99	1
a	41
abiram	1
able	2
abner	1
aboundeth	1
about	1
abraham	1
absalom	1
acceptable	1
accompanied	1
accompt	22
accompting	2
accompts	2
according	5
account	1
accused	1
achab	2
act	3
acts	8
adam	4
adamite	1
addeth	2
admonished	1
advocates	1
affaires	1
affrighting	1
after	2
agag	1
against	2
age	3
aged	1
ages	3
agony	1
aire	1
aiura	1
alarum	3
alexander	1
all	42
almost	1
alone	1
alpha	1
also	3
although	3
alwaies	2
alwayes	4
ambition	2
amen	1
amend	1
amercing	1
among	1
amongst	3
an	9
ananias	1
anathema	1
and	154
andrewes	1
angels	6
anger	3
animarum	1
another	3
answer	2
answers	1
any	4
appeale	1
appeare	4
appease	1
aptus	1
are	17
arme	1
arraigned	1
art	1
artificer	1
as	21
ashes	1
asia	1
at	21
auditors	1
augustine	3
augustines	1
author	1
awake	1
away	5
awe	1
ayme	1
babylon	1
baptist	3
barbarous	1
bare	1
be	72
beautifull	1
beauty	1
because	7
become	2
bee	1
been	2
before	9
begat	1
beginning	2
behold	2
bellowes	1
beloved	1
beléeve	1
benard	1
benefit	1
benignity	1
bernard	2
bestow	1
bethaven	1
bethel	1
better	1
bettered	1
beufrater	1
bible	1
biddeth	1
bils	1
birth	2
black	1
blacke	1
blaspheming	1
blasphemy	1
blessed	4
blessing	2
blessings	1
blind	1
blotted	1
bloud	2
bloudy	1
blowne	1
bléeding	1
body	4
boldly	2
bonus	1
book	1
booke	1
bookes	2
borne	2
both	9
bottomlesse	1
bounty	1
bow	1
bowed	1
brasse	1
breath	1
brethren	1
bribed	1
briefe	1
brimston	1
bring	1
bringeth	1
brought	3
burning	6
burnt	1
busied	1
but	26
bvt	1
by	14
bée	3
béen	1
béene	1
c	2
calamities	1
call	1
called	1
calleth	1
calling	1
came	7
camell	1
can	1
cannot	8
captain	1
captaine	1
care	3
carelesnesse	1
cast	1
catch	1
cause	1
caused	2
causes	1
cave	1
cease	1
ceasing	1
certaine	1
certius	1
change	1
chaos	1
chap	4
chapter	1
charge	1
children	4
chr	1
christ	25
christs	2
church	2
city	1
claudius	1
climbing	2
cloathed	1
coales	1
come	16
comes	1
comfort	2
comfortlesse	1
coming	2
commandeth	1
commeth	2
comming	1
committed	2
commodities	1
commodus	1
complaine	1
comprehends	1
conclude	6
condemned	2
confusion	1
congregation	1
conscience	6
consciences	2
conscientiae	1
consider	2
consideration	1
consumed	1
continually	1
continue	1
conversion	1
convert	1
converted	7
convicted	1
cor	2
corah	1
corinthians	1
cornelius	1
corrumpitur	1
corrupted	2
countervaile	1
court	2
cover	1
coverted	1
crafty	1
cras	1
creatures	1
crosses	1
crowne	1
cruciamen	2
cruelly	1
cruelty	2
cry	8
cryeth	1
crying	2
curam	1
curres	1
curse	6
cursed	7
cursing	1
cut	3
cutteth	1
daies	2
damnation	1
damned	1
damni	1
darknesse	1
dat	1
dathan	1
david	6
day	20
dayes	8
de	2
dead	3
deadly	1
deale	1
deare	1
death	6
deceived	1
declare	1
declining	1
dedicated	1
dedit	1
dedly	1
deed	1
default	2
defence	1
defer	1
delay	1
denied	1
denne	1
depart	1
descend	1
desideravit	1
desire	2
desolation	1
destroy	1
destroyed	1
destruction	1
deuill	1
devill	2
devils	3
devotion	1
devoured	1
dictis	1
did	2
directed	1
discharge	1
disciples	1
dislike	1
dives	3
divine	1
do	1
doctrine	1
doe	5
dolefull	1
dominion	1
doome	2
doore	1
doores	1
doth	3
doubt	1
downe	1
draw	1
dreadfull	2
drink	1
drinking	1
drop	1
drowned	1
drowsinesse	1
drunke	1
dumbe	1
dungeon	1
dying	2
déeds	2
each	1
eare	1
eares	5
early	1
earth	1
earthly	1
easier	1
eaten	1
eccl	1
ed	1
edward	1
eglon	1
elect	1
eliah	2
elias	1
embrace	1
end	1
endlesse	1
ends	1
entred	1
erit	1
erum	1
es	1
esa	1
esay	8
escape	2
est	2
eternall	4
europe	1
even	2
evening	2
ever	9
everlasting	1
evermore	3
every	16
evidence	1
evident	1
evill	4
examen	1
examination	1
examples	1
except	3
excepted	1
excessive	1
execute	1
executio	1
execution	1
exo	1
expensum	1
expresly	1
extreame	1
eye	1
eyes	3
ez	1
eze	3
face	2
factis	1
fall	2
false	1
famine	1
far	1
farthings	1
fast	1
fasting	1
father	6
favour	2
feacute	1
feare	5
feared	1
fearefall	1
fearfull	3
fed	1
fell	1
felt	2
few	1
field	1
filled	1
find	1
finde	1
finis	1
fire	5
first	5
fit	2
flameth	1
flectitur	1
flesh	2
flocke	2
flower	1
followed	1
followeth	1
following	1
for	61
forgetfulnesse	1
forsake	1
forth	2
forty	1
foule	1
found	2
fountaine	1
foure	2
fourthly	1
friendly	1
from	19
frozen	1
fuerit	1
full	4
fully	1
furies	1
furnace	1
furthermost	1
féet	2
gaine	1
gal	1
gather	1
gave	2
ge	2
gehenna	1
gen	9
generall	2
genesis	2
gilt-spur-street	1
give	17
given	3
glorious	2
glory	4
gluttony	1
gnaweth	1
gnawne	1
god	24
godlesse	1
godly	1
gods	6
goe	6
goeth	1
golden	7
gone	1
good	4
goodnesse	1
gospell	2
gost	1
gotten	1
governed	1
grace	2
gracelesse	1
grant	1
grasse	1
gratia	1
great	5
griping	1
growing	1
grudge	1
gréedy	2
guttam	1
habitation	1
had	3
half	1
haman	1
hand	7
handled	1
hands	4
happinesse	1
harsh	1
hast	3
haste	1
hate	1
hath	13
hatred	1
have	28
he	34
head	1
heard	2
hearden	1
heare	4
heareth	1
heart	5
hearts	4
heaven	7
heb	1
hell	5
help	2
here	6
herod	2
hester	1
hierusalm	1
high	2
him	9
himself	2
himselfe	5
his	66
histories	1
hodie	1
hold	1
hollow	1
holy	3
honour	1
hora	1
hos	1
host	1
hot	1
houre	6
house	2
how	11
howling	1
howsoever	1
humane	1
hundred	1
hundreths	1
hunger	1
hée	6
i	24
iames	2
idle	3
ie	1
ier	7
ieremiah	4
iesus	3
iewes	2
if	17
ii	3
iii	3
ill	1
ille	1
impensum	1
imperial	1
implacable	1
impression	1
in	51
incertius	1
includes	1
indignation	1
indited	1
indured	1
infallible	1
inflamed	1
inflexible	1
inflictio	1
infliction	1
inherit	1
iniquitie	2
iniquity	3
inquisition	1
insomuch	2
instant	1
instructed	1
interpres	1
interpreter	1
into	3
intolerable	2
invincible	1
ioh	1
iohn	7
ionah	4
ionahs	1
iosias	1
irefull	1
iron	1
irrevocable	1
is	71
isa	1
israel	2
israelites	1
it	41
iud	1
iudex	1
iudg	1
iudge	9
iudgement	6
iudgements	3
iudges	1
iust	1
iustice	4
iustus	1
iv	3
john	1
joyes	1
judex	1
judge	4
judgement	8
judgeth	1
judging	1
judgment	1
just	1
justice	1
justified	1
kept	1
kin	3
kinds	1
king	4
kingdome	7
kings	1
knell	1
knocketh	1
know	3
knowest	1
knoweth	2
knowledg	1
knowledge	2
knowne	1
labour	2
laid	2
lake	1
lakes	1
lamb	1
last	5
late	1
law	2
lazarus	2
leaden	1
learne	1
least	2
leave	2
lecherous	1
leopard	1
lesse	2
lest	2
let	15
liberality	1
lice	1
life	4
lift	1
light	1
like	6
lines	1
lingua	1
lions	1
list	1
little	1
live	6
lived	2
lives	1
living	1
london	1
long	5
looke	2
looked	1
lord	9
lords	2
losse	3
lost	2
lot	1
love	2
lsse	2
lu	1
lucre	1
luk	3
luke	1
lusting	1
lying	1
m	1
ma	1
made	6
madnesse	3
magistrate	1
make	4
