	12
1	4
1600	1
2	6
4	1
a	487
abhorre	1
abides	1
ability	1
aboue	1
about	19
absent	1
abusde	1
accident	1
accordant	1
accordingly	1
account	2
accusation	4
accusd	1
accusde	4
accuse	2
accused	1
accusers	1
accusing	1
accustomed	1
ach	1
acknowledge	1
acquaint	2
acquaintance	1
acted	1
action	2
actiue	1
adam	2
adams	1
adde	1
addition	1
adew	1
admitte	1
adoe	2
aduaunce	1
aduerse	1
aduertisement	1
aduise	1
afeard	1
affaires	1
affect	1
affection	10
affections	1
affoord	1
after	8
afterward	1
afterwards	2
againe	8
against	18
aganst	1
age	8
agent	1
agony	1
agot	1
agreed	1
ah	4
aire	1
al	16
alas	4
alehouses	1
aliance	1
alike	1
aliue	1
all	67
allegeance	2
allegiance	2
alley	2
alls	1
almes	1
almost	6
alone	7
alowd	1
alreadie	1
already	3
also	2
alter	2
although	2
alwaies	2
alwayes	3
am	77
amaze	1
amazement	1
amb	1
ambles	1
amen	4
amiable	2
amisse	1
among	2
amorous	2
an	72
ancestors	1
and	634
andrew	2
angel	1
angell	1
anger	1
angers	1
angle	1
angling	1
angry	3
anie	5
animalls	1
another	9
answer	21
answere	3
answered	2
antho	3
anthonie	1
anthonio	1
anthony	1
antient	1
antique	1
antiquely	1
antypodes	1
any	51
ape	2
apes	3
apointed	1
apparell	3
apparelld	1
apparitions	1
apparrell	1
appeard	2
appeare	6
appeares	5
appeerance	1
appeere	3
appertaine	1
appetite	1
apply	1
appoint	1
apprehend	1
apprehension	1
approacht	1
approoued	3
apt	1
apte	1
arbor	1
archer	1
are	92
argument	5
arme	1
armed	1
armour	1
army	2
arragon	2
arrand	1
arrant	2
arras	1
arrow	1
arrowes	1
art	11
as	144
ashamed	1
asia	1
aside	2
ask	1
aske	4
askt	1
asleepe	1
aspitious	1
aspley	1
assaults	1
asse	7
assemblie	1
assembly	1
assist	2
assistance	1
assume	2
assurance	1
assure	2
at	56
atchiuer	1
ate	1
athwart	1
attend	1
attired	1
attyres	1
aught	1
aunchentry	1
auoide	1
auoyd	1
auoydes	1
author	1
authoritie	1
ave	1
awaie	1
awake	1
awakte	1
away	14
awe	1
awhile	3
ayme	2
ayre	2
b	1
babble	1
babie	1
babling	1
bacheller	1
backe	4
backward	1
bad	7
badge	1
baes	1
baite	3
bal	1
baldricke	1
ballad-makers	1
ballance	1
balls	1
balth	5
balthasar	3
balthaser	3
band	1
banquet	2
bar	1
barbers	2
bard	1
barke	1
barnes	1
barre	1
base	1
bashfull	1
bast	6
bastar	1
bastard	14
basted	1
batcheller	2
batchellers	1
bate	1
be	175
bea	2
beard	8
bearded	1
beare	11
beares	1
bearing	2
beast	2
beat	80
beate	3
beaten	3
beates	1
beatr	5
beatrice	73
beautie	3
beauty	2
because	5
becom	1
become	3
becomes	1
bed	4
bedfellow	2
bee	7
beeing	1
been	2
beene	9
befits	1
before	18
beganne	1
beganst	1
beggar	1
beggars	1
begin	1
beginning	1
begins	1
behalfe	1
behauiours	1
behind	3
behold	1
being	18
beleeue	6
beleeuing	1
beleue	1
belied	3
beliest	1
bell	2
belongs	1
below	1
bels	1
belyed	1
ben	6
bench	1
bend	2
bene	71
bened	49
benedick	7
benedicke	64
benedickes	2
benedicks	1
benedict	1
benedictus	4
bent	2
berrord	1
bers	1
beseech	4
beset	1
beshrew	1
beside	1
best	4
bestow	1
bestowed	4
besworne	1
bethinke	1
betrothes	1
better	14
bettred	1
between	4
betweene	3
betwixt	2
beyond	1
bid	16
bidde	2
bidden	1
bids	1
billes	2
bills	1
bin	13
bind	3
binde	1
bird	1
birds	2
birlady	3
birth	2
bite	3
biting	1
bitter	1
bitternesse	1
blacke	2
blades	1
blancke	1
blazon	1
bleate	1
bleates	1
blesse	2
blessing	2
blest	1
blewish	1
blinde	1
blindman	1
blith	1
blocke	3
blood	6
bloome	1
blot	3
bloud	7
blowne	2
blunt	2
blush	1
blushes	2
blushing	1
boast	1
bode	1
bodies	1
body	9
boies	1
bold	1
bones	2
bonnie	1
booke	4
bookes	1
boorded	1
bor	33
bora	1
borac	1
borachio	12
born	1
borne	6
borows	1
bosome	1
both	12
bothers	1
bottle	1
bound	3
bow-string	1
bowere	1
boy	9
boyes	1
braggards	1
braggarts	1
bragge	1
brain	1
braine	1
braines	1
branch	1
braue	1
brauely	1
bread	1
break	1
breake	8
breath	5
breathing	1
bred	1
bredth	1
breeds	1
brethren	1
bridge	1
briefe	4
briefely	2
bring	13
brings	2
bro	1
broder	1
broght	1
broher	1
broke	3
broken	1
brot	1
brothel	1
brother	50
brothers	4
brought	6
brow	1
browes	1
browne	1
browner	1
bruise	1
brushes	1
bucklers	2
budde	1
bugle	1
buie	2
build	1
bull	5
bulles	1
bullets	1
bullockes	1
bulls	1
burbolt	1
burden	1
burglarie	1
buriall	1
buried	3
burne	2
busie	3
busines	1
businesse	1
but	173
by	98
c	2
cage	1
cal	2
cald	2
calfe	2
call	14
calld	1
called	2
calling	1
calues	1
came	7
can	41
candle-wasters	1
canker	1
cannot	24
canst	2
cap	1
capon	1
cappe	1
carduus	1
care	7
cared	1
careere	1
cariage	1
caried	1
carpenter	1
carpet-mongers	1
carping	1
carreere	1
carry	1
carue	1
caruing	1
case	3
cat	1
catches	1
catching	1
catechising	1
catte	1
caught	3
cause	3
cease	1
censurde	1
certain	1
certaine	4
certainely	2
certainer	1
chaine	1
chalenge	1
challengde	3
challenge	4
chamber	8
chamberlaine	1
chams	1
chance	1
change	4
changes	1
chappell	1
chargde	1
charge	13
charitable	1
charme	2
charmes	1
chaste	1
chastitie	1
chaunce	1
chaunces	1
chaunges	1
cheapen	1
cheare	1
cheeke	1
cheere	1
cherish	1
chid	1
chiefely	1
child	11
childe	1
children	1
choake	1
choise	1
choose	1
chosen	1
christianlike	1
church	5
chuse	1
cinquepace	2
circumstances	1
citie	1
ciuil	1
ciuill	1
ciuit	1
clamour	1
clap	1
clapper	1
clapt	1
clarke	2
clau	28
claud	43
claudio	120
claw	1
cleane	1
clearke	1
cleft	1
cloake	1
clocke	1
clod	1
close	3
cloth	1
clowdinesse	1
club	2
cng	1
coate	1
cod	1
cogge	1
coile	1
cold	1
colde	1
coldely	1
colledge	1
colour	1
com	1
combating	1
come	73
comelie	1
comely	1
comes	17
comfect	1
comfort	3
comforte	1
comforter	1
command	1
commence	1
commend	1
commendable	2
commendation	2
comming	1
commit	1
committed	3
commoditie	1
commodity	1
common	2
companie	2
companion	4
company	5
comparison	1
comparisons	1
compartner	1
complement	1
complexion	2
composde	1
comprehend	1
comprehended	1
con	17
conceale	1
conceit	1
conceiued	1
concernes	1
conclude	4
conclusion	2
condemn	1
condemnd	1
conditions	1
conference	4
confesse	2
confessing	1
confession	1
confest	1
confidence	1
confirmd	3
confirmde	1
confirme	1
conflict	1
congregation	2
coniecture	1
conioynd	1
conioyned	1
coniure	1
conr	5
conrade	8
conscience	2
consented	1
consin	1
const	16
constable	13
constables	2
constant	3
constraine	1
construction	1
consume	1
consummate	1
consumption	1
containing	1
contaminated	1
contempt	1
contemptble	1
content	2
continuer	1
contrarie	1
contrary	1
controllment	1
conuciance	1
conuerst	1
conuert	1
conuerted	2
cooke	1
coole	1
coosin	5
coosins	1
copie	1
corner	2
correct	1
cosen	3
cosens	1
cosin	23
cosins	2
cost	3
costly	1
couch	1
couched	1
couer	4
couerd	1
couertly	1
couerture	1
could	16
coulde	2
couley	2
counsaile	7
counsailes	2
counsell	2
count	6
counte	21
countenance	1
counterfeit	4
counterpoise	1
countie	1
counties	1
countries	1
county	1
couple	1
courage	1
course	3
court	1
courtisies	1
cousen	1
cow	2
coward	1
cowardise	1
cowe	1
cowley	2
coxcombe	2
coy	1
coyle	1
coze	2
cōcluded	1
crafty	1
creature	2
creepe	2
crept	1
crie	6
cried	1
crosnese	1
crosse	5
crotchets	1
crow	1
crowne	1
crutches	1
cry	2
crying	1
cuckold	1
cudgelld	1
cunning	4
cupid	7
cupides	1
cupids	1
cure	1
cured	1
curiously	1
curses	1
cursie	2
cursies	1
cursing	1
curst	6
curtesie	2
cushion	1
custome	1
cut	3
cuts	1
d	19
daffe	1
daft	1
dagger	1
daies	1
daily	1
damnation	1
dance	3
dancing	1
dang	1
dangerous	1
dapples	1
dare	13
darke	1
daughter	31
daughters	2
daunce	4
dauncer	1
daungerous	1
daunst	2
daw	1
day	19
day-light	1
de	2
dead	11
deadly	1
deale	2
dealer	1
dealing	1
deare	4
dearely	1
dearenesse	1
death	17
debated	1
deceiu	1
deceiue	1
deceiued	2
deceiuers	1
december	1
decernes	1
decreed	1
dedicates	1
deeds	1
deere	5
defeate	1
defend	3
defilde	2
deformed	6
delicate	2
delight	2
deliuer	1
deliuered	1
den	3
denie	1
denied	2
denies	1
deny	4
depart	5
depraue	1
deriues	1
desartlesse	1
deseru	1
deserue	6
deseruest	1
desire	7
desires	1
desperate	1
despight	1
detaine	1
determined	1
detractions	1
deuise	3
deuised	1
deuising	1
deuoure	1
dialogue	1
diane	1
dice	1
did	39
didst	3
die	16
died	5
dies	4
diew	1
differ	1
difference	1
dinner	4
direction	1
discharge	1
discontent	1
discontinue	1
discouer	4
discouered	1
discouers	1
discourse	3
discretion	1
disdain	1
disdaine	4
disdainefull	1
disdainfull	1
disease	1
disgracde	1
disgrace	2
disguise	1
disguises	1
dish	1
dishes	1
dishonesty	1
dishonored	1
dishonour	1
dishonourd	1
disloyall	2
disloyaltie	1
disparage	1
dispight	5
displeasure	2
dispose	1
disposition	2
disquiet	1
dissembler	1
dissembly	1
disswade	1
distill	1
ditties	1
diuel	1
diuell	2
diuine	1
diuinitie	1
diuision	1
do	77
doate	2
doctor	1
doe	27
does	1
doest	1
dog	17
dogb	1
dogbery	12
dogge	1
doing	1
don	16
done	10
doore	2
doost	4
dooth	3
dost	8
dotage	2
dotard	1
dote	1
doth	21
double	4
doubt	5
down	2
downe	18
downward	1
dozen	1
draw	3
drawe	2
drawing	1
dreame	3
dreampt	2
dresse	2
drie	1
dried	1
drift	1
drinke	1
drinking	1
drissells	1
driue	2
dronke	1
drop	1
drops	1
drouier	1
drowsie	2
drumme	1
drunckard	1
drunke	2
dublet	4
ducates	2
duckats	1
duetie	2
dueties	1
dukes	1
dul	1
duller	1
dully	1
dumb	2
dumbe	1
dun	1
durst	1
dust	1
dutch-man	1
dutchesse	1
dwells	1
dyed	1
dying	1
each	1
eare	7
eares	3
earne	1
earned	1
earnest	3
earth	1
earthly	1
earthquake	1
easier	1
easily	2
east	1
easy	1
eate	9
eaten	1
eates	1
ee	1
effect	1
effects	2
eftest	1
eie	6
eie-liddes	1
eies	10
eight	1
either	4
elbow	2
eldest	1
element	1
els	2
else	7
embassage	2
embrace	2
enamourd	1
encounters	1
encountred	1
end	6
ended	3
endeuour	1
endings	1
ends	1
endure	4
enemies	1
enemy	2
enforst	1
enfraunchisde	1
engagde	1
enigmaticall	1
enioy	1
enioyne	1
enough	15
enquier	1
enragde	1
ensuing	1
enter	43
entertain	2
entred	1
entring	1
epigramme	1
epitaph	2
epitaphes	1
epithite	1
equall	1
equally	1
ere	10
erect	1
errors	1
errour	2
especially	2
estimation	1
ethiope	1
euen	13
euening	2
euenly	1
euent	1
euents	1
euer	22
euerlasting	1
euermore	1
euery	21
euidence	1
euil	1
europa	2
ewe	1
examination	3
examine	5
examined	2
example	1
exceedes	2
exceeding	4
excelent	1
excelently	1
excellence	1
excellencie	1
excellent	11
excepted	2
excepting	1
exchange	1
exclamation	1
excommunication	1
excusde	1
excuse	1
exeunt	11
exhibition	1
exit	17
expect	2
expectation	2
expedient	1
experimental	1
exquisite	1
extasie	1
extenuate	1
exterior	1
eye	3
eyes	1
face	13
faced	1
faces	1
faile	2
faine	3
faire	17
fairest	2
faith	13
faiths	1
fal	2
fall	3
falles	1
falling	1
falls	3
falne	1
false	10
falsely	1
fame	3
familiar	1
families	1
fancie	2
fancy	3
fantasticall	2
fare	8
farewel	2
farewell	6
farre	2
farther	2
fashion	19
fashion-monging	1
fashioned	1
fashioning	1
fashions	1
faster	2
fate	1
father	14
fatherly	1
fathers	3
fault	3
fauour	4
fauourites	1
feare	8
feast	2
feate	1
feats	1
featured	1
februarie	1
fee	1
feede	1
feele	3
fellow	8
fellowe	2
fellowes	2
felow	1
fence	2
fencers	1
festiuall	1
fetch	4
fetter	1
few	2
fie	3
fife	1
fight	2
figure	1
find	9
finde	2
finder	1
finding	1
fine	5
finer	1
finis	1
fir	1
fire	5
first	17
fish	2
fit	5
fits	1
fitte	1
fitted	1
fiue	4
flat	2
flatte	1
fled	5
fleere	1
fleete	1
flesh	3
flexi	1
flight	2
flood	1
florentine	1
flout	5
flow	1
flowt	1
flowting	1
foiles	1
follie	1
follies	1
follow	5
followed	1
followes	1
folow	1
food	1
foode	1
fool	1
foole	16
foolery	1
fooles	2
foorth	2
foot	3
foote	2
for	222
forbid	4
force	2
forcible	1
fore	1
forehand	1
forehead	2
forget	2
forgiue	1
forme	2
former	1
formost	1
forsaken	1
forsooth	1
forst	1
forswore	1
forsworne	1
forth	2
fortunate	1
fortune	3
fortunes	1
forward	2
foule	11
foulenesse	1
found	3
foundation	1
foure	1
foureteene	1
foyning	1
fragments	1
framde	3
frame	3
fran	1
francis	2
fraud	1
fray	1
free	1
freely	2
french-man	1
friend	11
friendly	1
friends	8
friendship	2
frier	29
frighted	1
from	28
frost	1
frugall	1
ful	1
full	10
furnish	1
further	3
furthest	1
fury	1
gallant	1
gallants	2
gallop	1
gaole	1
garden	1
gardian	1
garland	4
garments	1
gate	1
gates	2
gather	1
gaue	1
gentle	4
gentle-woman	1
gentleman	14
gentlemen	2
gentlewoman	1
gentlewomen	3
george	1
germaine	1
get	14
gets	1
getting	1
ghesse	1
giant	1
giddie	1
giddily	1
giddy	1
gift	3
gifts	1
girdle	1
giu	1
giue	30
giuen	1
giues	4
glad	3
glorious	1
glory	3
glosse	1
gloues	1
go	35
god	61
goddesse	1
gods	6
goe	19
goes	8
goest	1
gold	2
golden	1
gone	5
good	92
goodly	3
goodman	1
goodwil	1
goodyeere	1
gossep-like	1
got	4
gouernd	2
gouernour	1
gown	1
gowne	1
gownes	2
grace	16
graceful	1
graces	5
gracious	1
graue	1
graues	1
graunt	1
great	16
greater	2
greatest	1
greedily	1
greene	1
grew	1
grey	2
grey-hounds	1
griefe	8
griefes	1
grieue	1
grieued	2
grieuing	1
grone	2
grosse	1
ground	1
grow	2
grudging	1
guarded	1
guardes	1
guerdon	1
guiltinesse	1
guiltlesse	1
gull	1
guts	1
h	1
ha	7
habite	1
had	46
hadst	2
haggerds	1
hah	2
haire	4
haires	1
hale	1
halfe	5
halfpence	1
halting	2
hand	21
handes	1
hands	5
handsome	1
hang	13
hang-man	1
hangd	1
hanging	1
hansome	2
happen	1
happines	2
happinesse	1
happy	4
haps	1
hard	4
hare	1
harm	1
harme	2
harmonie	1
harpy	1
hart	1
haruest	1
has	3
hast	7
haste	4
hastily	1
hasty	2
hat	3
hate	2
hates	1
hath	75
haue	164
hauing	2
hauke	1
hauocke	1
he	188
head	11
headb	1
headborough	1
headed	1
health	1
heard	11
heare	40
heare-say	1
hearer	2
hearers	1
hearing	1
hearken	1
heart	30
heart-burn'd	1
hearted	1
heartily	2
hearts	4
heate	1
heauen	2
heauens	1
heauie	1
heauier	2
heauily	4
heauy	6
hector	1
hedge	1
hee	13
heele	4
heeles	2
heels	1
heere	11
heeres	4
heigh	1
height	1
heire	2
held	1
hell	3
