	33
1	2
1000	1
1517	2
1558	1
1584	1
1617	1
1671	3
1676	2
1687	1
2	4
234	1
236	1
26th	1
282	1
287	1
3	2
300	3
37	1
4	2
450	1
5	2
6th	1
7	1
8	3
83	1
8th	2
9	1
98	1
a	153
abide	1
able	2
about	6
above	9
absolute	1
absolutely	2
absurd	3
ac	2
accepit	1
accept	1
accidentally	1
accidents	4
according	5
accordingly	1
account	3
accus	1
accuse	1
acknowledg	3
acknowledge	8
acknowledged	2
act	1
action	2
actione	1
actual	2
actually	1
ad	3
additional	1
adds	1
adherents	1
administer	1
admit	3
ador	16
adorabimus	1
adorabis	1
adorando	2
adorare	5
adorate	3
adoration	5
adoraverit	1
adore	8
adores	2
adoretur	3
adoring	9
adversaries	1
adversary	2
affections	1
affirmations	1
affirmet	1
affirmeth	1
affirming	1
affirms	2
aforesaid	3
after	20
afterwards	1
again	4
against	26
age	14
ages	5
ago	3
agree	3
agreeable	1
agreed	2
alio	2
aliquando	1
all	41
allow	12
allowance	1
allowing	1
allows	1
almost	1
along	1
already	2
also	4
alter	1
alteration	2
always	7
am	7
ambrose	1
ambulavit	1
among	1
amongst	1
amounts	1
an	28
anceps	1
and	403
annexed	1
annotations	1
another	18
answer	11
answerable	1
antecedent	5
any	39
aperte	1
apparent	1
appeal	1
appear	11
appearance	1
appearing	1
appears	3
applicable	1
apply	2
appropriated	2
apr	1
aquam	1
arch-bishops	1
are	79
argue	1
argument	9
arians	1
arrive	1
art	2
article	2
as	117
ascribe	1
ascribing	1
ask	4
assent	1
asserted	2
assertion	1
assign	3
assumption	1
assurance	1
assure	1
assures	2
at	47
atque	1
attain	1
attempt	1
audeat	1
aug	1
august	1
augustin	2
austin	3
autem	5
authentick	1
author	4
authorities	1
authority	25
authors	3
barely	2
bargain	1
basil	1
be	177
bearers	1
bears	2
beatus	1
became	1
because	13
become	2
becomes	4
been	12
before	36
began	2
begin	1
beginning	1
beginnings	1
begun	1
being	33
belief	8
believ	20
believe	19
