	142
1	6
11	1
13	2
14	1
15	2
1579	1
16	1
2	6
20	1
23	1
24	1
28	1
3	4
34	1
5	1
500	1
6	1
7	2
9	2
a	528
abbay	1
abbeis	1
abbots	1
abhor	1
abide	5
abilitie	1
able	6
abolishing	1
abominable	2
aboue	10
aboundance	1
about	7
aboute	1
abraham	1
abrahams	1
abroad	1
abroade	2
abrod	1
abrode	1
absence	4
absent	3
absolueth	1
absoluing	1
absolute	1
absolutely	1
absurd	2
absurditie	1
aburning	1
abused	3
abusing	4
abyde	1
accept	1
accepted	2
accepting	1
accesse	1
accident	1
accomplish	1
accompt	3
accompted	1
according	18
accordinge	1
accordingly	1
account	2
accōpanyed	1
accused	1
achab	2
achan	1
ache	1
achilles	1
achiued	1
achiui	1
acknovvledgement	1
acknovvledging	1
acknowledged	1
acte	1
actes	1
action	3
actions	2
actious	1
acts	1
actuall	2
actually	1
ad	1
adam	2
added	2
adding	2
addised	1
addition	1
adioyne	1
adiure	1
admiral	2
admirall	2
admission	1
admit	3
admitted	2
admitting	1
ado	1
adoe	2
aduanced	1
aduancement	1
aduantage	3
aduaunce	1
aduaunced	1
aduauncement	2
aduauncing	3
aduauntage	2
aduentures	1
aduenturous	1
aduerse	1
aduertisement	1
aduer¦sary	1
aduice	2
aduise	2
aduised	2
ad¦dicted	1
aegiptian	1
aelix	2
afather	1
afections	1
afectiō	1
affayre	1
affayres	1
affecte	1
affected	1
affection	2
affectionate	2
affectioned	1
affiria	1
affirme	2
affirming	1
affrayd	1
aforehand	2
afrayd	1
afrayde	1
afresh	1
after	33
aftercalling	1
aftervvard	6
afterward	1
afterwardes	1
again	5
againe	13
against	44
againste	3
agate	1
agayn	5
agayne	3
agaynst	26
agaynste	5
age	5
agēt	1
agoe	1
agree	3
agreed	1
agreement	1
agreeth	1
ahabs	1
ahaziah	1
aims	1
ake	1
al	29
alas	6
albeit	7
alciat	1
alencon	1
algorisme	1
alher	1
alian	1
aliance	3
aliances	1
alians	2
alien	9
alienated	1
aliens	3
aliē	2
alike	1
aliue	1
all	150
alleaging	1
alledged	1
allemain	1
alliance	16
alliances	7
alliaunce	2
alliāce	1
allie	1
allied	1
allowaunce	1
allowed	1
allure	1
alluring	1
ally	1
allyed	1
almes	1
almost	1
alone	1
aloofe	1
alouing	1
alovvāce	1
alreadie	2
already	13
alreadye	2
also	37
altar	9
altars	1
alteady	1
alter	4
alteration	2
altered	1
alters	2
although	3
altogether	2
alvvayes	1
alwayes	1
am	4
amased	1
ambassador	2
ambassadors	3
ambassage	1
ambientes	1
ambitious	1
amen	4
amiable	1
amicitiam	1
amitie	4
ammonite	1
ammonites	1
among	2
amourous	1
am¦bassador	1
an	81
anabaptisme	1
ancient	1
and	1204
angels	1
angeovv	1
angeow	1
anger	2
angry	1
animam	1
anncesters	1
anne	1
anno	1
annoynted	1
another	11
anoy	2
ansvver	4
ansvvere	1
ansvvered	2
answer	1
answerable	1
answere	2
answered	1
antichrist	4
antichriste	2
antichristian	1
antiochus	1
anusvver	1
any	120
anye	6
apart	1
apostate	1
apostels	1
appall	1
apparance	1
apparant	6
appeare	3
appeared	1
appeares	7
appeareth	1
appeasings	1
appeties	1
appetit	1
apple	1
apply	1
applye	1
appointing	1
appoynted	1
approch	1
approche	1
approue	2
approued	2
aquitaine	1
archbaalam	1
archdukedomes	1
are	87
arerages	1
arguing	1
argument	3
argumentes	1
arguments	2
argumêts	1
aris	1
armefuls	1
armes	8
armie	1
armour	1
arresting	1
arrianisme	1
arryuall	1
arthois	1
article	2
articulat	1
artoyes	1
aryseth	1
as	431
asa	3
ashamed	3
ashdod	1
aside	1
aske	2
asked	1
asparāt	1
assaie	1
assault	1
assay	1
assayed	1
asse	1
assemble	1
assembled	1
assembly	1
assent	1
asses	3
assisting	1
assurance	5
assurances	2
assure	2
assured	6
assuredly	3
assuring	2
astonish	1
asvvel	1
aswell	1
at	114
atchieuing	1
athalia	4
atheisme	1
atheist	1
atheistes	2
atmes	1
attempt	4
attemptes	1
attempts	2
attvvene	1
attyre	1
augusti	1
auncesters	7
auncestets	1
auncestors	1
auncestrell	1
aunceters	1
auncient	20
aunciently	1
auneient	1
