	21
1	7
10	2
102	1
12	2
15	2
16	1
1629	1
1638	1
1639	2
19	2
2	9
20	2
25	2
26	2
3	4
31	1
34	1
37	1
4	1
47	1
5	3
6	1
7	3
8	2
9	2
90	1
a	375
aaron	1
abandoning	1
abased	2
abate	1
abhominable	1
abhord	1
abhorre	1
abhorred	1
abide	3
abideth	1
abilities	1
ability	1
abisse	1
able	15
abode	2
about	12
above	10
abraham	5
abrahams	1
abroad	4
abstract	1
abundance	3
abundantly	1
abuse	3
abuses	1
abusing	2
accept	2
acceptable	1
accepted	1
accepts	1
accidentall	1
accompanied	1
accompt	1
accord	1
accordeth	1
according	9
account	8
accounted	1
accounts	1
accoutrements	1
accursed	2
accusations	1
accuse	1
accusers	1
accustomed	1
ace	1
ach	1
achan	1
acknowledg	1
acknowledge	4
acknowledged	1
acquainted	1
act	1
acts	2
ad	1
adam	3
adamant	1
added	3
adders	1
addicteth	1
addresse	1
adew	2
adherents	1
adjudgd	1
admire	2
admit	1
admitted	2
admonish	1
adore	4
adorned	3
adue	1
adultery	1
advance	1
advanced	1
adventure	2
adversary	1
adversity	1
advertised	1
advertisement	1
advertisements	1
advice	1
aegypt	3
affaires	3
affected	1
affecting	1
affections	2
affirmed	1
afflicted	4
afflictions	5
affoording	1
affraid	1
aforehand	1
afraid	7
after	45
afterwards	2
again	1
againe	14
against	33
agast	2
age	5
ages	1
aggravate	1
agodly	1
agonies	1
agrippa	1
aiment	1
aine	1
ained	2
ake	1
al	5
alarum	1
alas	8
albeit	6
alexander	1
alike	1
alive	4
all	275
alleadge	1
alledge	1
alliance	1
allotted	1
allure	1
almes	1
almesdeeds	1
almighty	60
almost	4
alone	6
already	5
also	33
altar	1
alteration	2
although	9
altogether	2
alwaies	13
alway	1
alwayes	1
am	10
amazed	2
amazement	1
amen	7
amend	3
amendment	1
amisse	1
among	4
amongst	9
ample	1
an	45
anchor	1
ancient	2
ancients	1
and	1218
andnightly	1
angel	1
angels	14
angry	1
anguish	3
anker	1
ankers	1
annointed	1
annoy	2
another	19
anothers	1
answer	2
anxietie	1
any	56
ao	1
apostle	6
apostles	3
apparell	2
appeacher	1
appeale	1
appeare	12
appeared	1
appeares	1
appeareth	1
appertaine	1
appertaineth	1
appetite	2
appetites	2
applaud	1
applying	1
appoint	1
appointed	3
apportion	1
apprehension	1
approach	2
approacheth	1
approaching	1
approve	1
archhereticke	1
are	150
ares	1
aright	1
arise	5
aristotle	2
arive	1
arme	3
armed	3
armes	5
armies	1
armour	2
army	1
arose	2
arriage	1
arriv	1
arrive	1
arrogancy	1
arrow	2
arrowes	2
art	43
arth	1
article	1
as	185
ascending	1
ascribing	1
ashamed	2
ashes	1
aside	2
aske	3
asleep	1
asons	1
aspoone	1
assaulted	2
assaults	4
assistance	3
assudly	1
assure	1
assured	5
assuredly	3
assureth	1
asswage	1
ast	1
astonied	1
astonished	1
asunder	2
at	83
ataine	1
ate	1
ath	1
atheists	1
athing	1
attached	1
attaine	4
attempted	1
attend	3
attends	1
attentively	1
atter	1
attonement	2
audacity	1
aught	1
augmented	1
augustine	2
authority	1
avail	1
ave	1
aving	1
aviour	1
avoid	1
avouch	1
awake	8
awaked	1
away	23
axe	1
ay	2
aye	1
ayre	3
azure	1
bacchus	1
back	3
backe	7
backebiting	1
backeward	1
baits	1
ball	1
ballance	2
ballast	1
bands	1
banish	1
banket	1
bankets	1
banner	1
banquet	1
baptised	1
baptisme	2
baptist	2
bargaine	1
barns	1
barsheba	1
base	1
basest	1
basseliske	1
bat-like	1
battel	1
be	252
beames	1
beare	8
beares	1
bearing	2
beast	6
beasts	3
beaten	1
beats	1
beautie	1
beautified	1
beautifull	2
beauty	4
became	3
because	19
become	8
becomes	1
bed	12
beds	2
bee	71
been	2
beene	23
befallen	1
before	48
beg	2
began	2
begged	1
begger	1
beggerie	1
begin	11
beginne	3
beginning	2
begins	2
begotten	2
beguiles	1
begun	2
behalfe	2
behave	1
behaviour	1
behind	1
behold	15
beholden	2
beholding	2
being	22
bel-man	4
bel-mans	1
beleefe	5
beleeve	9
beleeved	6
beleevest	1
beleeving	2
bell-man	2
bell-mans	1
bellies	1
belman	1
belmans	1
belong	3
beloved	3
below	2
belshazzar	2
bend	3
