	39
1	1
10	1
12	2
1603	3
18	1
2	1
23	1
3	1
4	1
40000	1
5	1
88	4
a	391
abiding	1
able	8
aboue	2
about	22
abroach	1
abroad	3
abrod	1
abstract	1
accidents	1
account	1
accustomed	1
aconited	1
acornes	1
acquaintance	1
acquittance	1
acres	1
act	3
actaeon	1
acted	1
acting	1
action	2
actions	1
acts	2
ad	1
adam	1
adamant	2
adders	1
adge	1
admirall	1
admiration	1
adoe	1
adoo	1
aduanced	1
aduantage	1
aduenture	1
aeneas	1
aeolus	1
afeard	1
affection	1
afraid	2
after	12
afternoone	1
afterwards	1
again	2
againe	10
against	6
age	2
ages	1
agonies	1
agony	1
ague	1
aire	3
aires	1
akte	2
alack	1
alas	4
ale	2
ale-cunner	1
ale-house	2
alexander	1
alighted	1
all	96
allarum	3
allies	1
almanack-makers	1
almost	3
alone	1
along	2
alooe	1
aloud	1
alow	1
alreadie	2
already	1
alring	1
alsly	1
also	1
alter	1
alteration	2
altered	1
although	1
altogether	3
alway	1
alwayes	1
am	8
amaze	2
amazed	5
ambuscadoes	1
ames	1
among	4
amongest	1
amongst	6
amorous	2
amphitruo	1
ampliüs	1
amulets	1
an	50
ancestors	1
anchor	1
and	489
andrew	1
angell	1
angels	1
anger	1
anie	1
annu	1
annus	1
anon	1
another	10
anotimize	1
answered	1
anthropophagizedanthropophagi	1
antidotes	1
antipodes	1
antiquary	1
antwerp	1
any	30
apollo	4
apolloes	1
apolo	1
apparell	3
apparelled	3
appeard	1
appeare	7
appeared	1
appeares	2
appenine	1
applauses	1
applies	1
appointed	2
approacheth	1
apron	1
aqua	1
aquavtae	1
arching	1
ard	1
are	54
ares	1
aries	1
arise	1
aristophanes	1
ariue	1
armado	1
arme	4
armefull	1
armes	3
armor	2
army	3
aromatically	1
arrest	1
arrested	1
arriuall	1
arriue	1
arriued	1
arriues	1
arrow	1
arrowes	3
art	13
arte	1
artillery	2
arts	1
as	84
aser	1
aske	1
aspen	1
assaulted	1
assaults	1
asse	1
assembled	1
asses	1
assure	1
assured	1
assuring	2
astonishment	1
aswell	2
at	94
attend	1
attended	1
attirde	4
attired	1
audience	2
auditors	1
aue	1
auicen	1
auncient	3
aurum	1
authoritie	1
aware	1
away	25
awle	1
ayme	1
babilon	1
bacchus	2
back	3
back-wayes	1
backe	8
backe-side	1
bad	4
bade	1
bag	2
baggage	2
bagge	2
bait	1
bakers	1
bald	1
bales	1
balls	1
baltazars	1
ban-dog	1
bancks	1
band	5
banish	2
barbarians	1
barbarisme	1
barberous	1
bare	3
bargaine	3
barge	2
barge-men	1
barrell	1
barricadoing	1
bartholmewes	1
base	3
basely	2
basilisk-eyde	1
basiliske	1
basket	1
bastards	1
bastinado	1
bastoone	1
bathed	1
battaile	2
battered	1
bawdy-houses	1
bay-trees	1
bayes	1
bayliffe	1
be	106
beacon	1
beames	2
beard	3
beare	4
bearers	1
beares	2
bearest	1
bearing	1
beasts	1
beat	1
beate	2
beaten	4
beatn	1
beats	1
beautie	1
beauties	1
beautifull	2
became	4
becase	1
because	27
become	2
bed	9
bedde	2
bedfellowes	1
bedlem	3
beds	3
bee	3
beene	1
beere	1
before	36
beg	1
began	3
beganne	1
begat	2
beggar	1
beggers	3
begging	1
begin	1
beginne	1
beginning	1
begins	2
begotten	1
behaued	1
behinde	1
behold	10
being	68
beirre	1
belga	1
belieue	1
belieuing	1
belles	3
bellies	1
bells	2
belly	3
bellyed	1
beloued	1
beléee	1
beléeued	1
bene	21
benefit	1
beneice	1
beset	2
besides	3
bespake	1
best	4
bestow	3
bestowed	2
bestowing	1
betted	1
better	12
betweene	1
betwéene	3
bewitching	1
beyond	1
bid	3
bidden	1
big	1
bigger	1
bignes	1
billmen	1
billowes	1
bils	1
bin	4
birth	1
birthes	1
bite	1
bitterly	2
black	2
blacke	1
blackish	1
bladder-cheekes	1
blaines	2
blame	2
blaspheme	1
blasted	3
blesse	1
blessed	1
blessednes	2
blest	1
blew	1
blewish	1
blind	1
blisfull	2
block-heads	1
blod	1
blood	8
blots	1
bloud	3
blow	2
blowes	2
blowne	1
blowvpon	1
blt	1
bly-foxes	1
bodie	3
bodies	2
bodily	2
body	11
bodyes	1
boldly	1
bolt	2
bond-slaue	1
bone	1
bonefires	1
bones	4
bonnet	1
bonum	1
booke	4
bookes	1
bookes-sellers	1
boord	2
boorded	1
boote	1
bootes	1
booties	1
bore	1
bores	1
borne	2
bosome	1
bosomes	2
bot	1
both	11
bottome	2
bought	1
bound	4
bow-bell	2
bowels	1
bowers	1
bowle	1
bowles	1
boy	2
boyles	1
braine	1
braines	3
branches	2
braue	1
brauely	1
brauery	1
braunches	1
brawne	1
breach	1
break	1
breake	1
breakes	1
breakfast	2
breast	1
breath	5
breathed	1
breathing	1
breathlesse	2
bred	2
breeches	1
breed	1
breedes	1
brest	4
bridale	1
bridall	1
bride	5
bridegroome	2
brightly	1
brimmes	1
bring	1
bringer	1
bringes	1
bringing	2
brisseld	1
bristow	1
broad	2
broke	1
broken	2
brokers	1
brothers	2
brought	10
brow	1
browes	1
browne	1
bruisde	1
bruitish	1
bréed	1
bucklersbury	1
budded	1
budgets	1
buildings	1
built	1
bulloigne	1
bumbasted	1
bundels	1
bundle	2
burchin-lane	1
burdeaux	1
burden	2
burger	1
burgomaister	1
buriall	2
buried	2
burning	3
burnt	4
burst	2
bury	6
buryall	1
bush	1
bushes	1
busines	1
buskind	1
busking	1
but	146
butterirkins	1
by	83
by-lanes	1
byle	1
byles	1
byroom	1
bée	10
béech	1
béene	12
béere	3
béere-barrell	1
bées	2
c	1
caelestis	1
caesar	3
cages	1
cake	1
calamitie	1
cald	2
calde	1
caliuer	1
call	4
calld	1
called	1
calling	5
calls	3
calme	1
calues	1
came	13
camelonlike	1
campe	1
can	11
canaries	1
candles	1
cannes	1
cannot	7
canon	1
canons	1
canst	1
canuas	1
canuasing	1
cap	1
capacitie	1
capitall	1
capon-eaters	1
cappe	1
