	100
1	248
10	21
10000	1
103	1
11	19
115	1
119	3
12	20
128	1
13	18
139	1
14	26
141	1
15	19
1500	1
152	1
153	1
16	20
1620	1
164	1
17	20
18	13
19	8
2	202
20	14
21	12
22	9
225	1
23	16
230	1
24	10
25	15
26	9
27	5
28	11
29	4
3	143
30	3
31	7
32	8
33	6
34	5
35	1
36	5
37	1
38	3
39	1
398	1
4	72
40	2
41	2
42	9
45	2
47	1
48	1
5	60
50	2
51	3
53	5
54	1
6	27
60	2
61	2
63	1
69	1
7	30
8	29
87	1
89	1
9	13
]iohn	1
a	546
aaron	5
abadit	1
abandoneth	1
abase	1
abased	3
abasement	4
abba	1
abetters	1
abhorre	2
abhorred	1
abhorring	1
abide	2
abides	1
abideth	1
abigail	2
ability	1
able	7
abode	2
abolish	1
abolished	2
abolisheth	1
abolishing	1
abominable	3
abominations	2
aboue	24
about	7
abraham	6
abroad	1
absence	1
absolute	4
absolutely	1
abstain	1
absurd	2
abundance	1
abundant	1
abuse	1
abused	4
abusing	1
accept	4
acceptable	7
acceptance	3
acceptation	1
accepted	3
accepteth	2
accepting	1
accessary	2
accident	1
accompanied	2
accompanies	1
accomplish	1
accomplished	7
accomplishment	2
accordeth	1
according	11
accordingly	1
account	11
accounted	1
accounting	1
accōpanieth	1
accurate	1
accursed	2
accuse	3
accustome	1
acknowledge	7
acknowledged	1
acknowledgeth	4
acknowledging	2
acquaint	1
acquainted	2
acquitted	1
act	23
action	2
actions	6
actiue	7
ad	5
adam	11
add	1
adde	5
added	3
addeth	3
adiuuari	1
administer	1
administred	2
administring	1
admirable	4
admiration	2
admire	1
admit	2
admits	1
admitted	1
admitteth	1
admonished	2
adopted	3
adoption	4
adoptiō	1
adorandus	1
adore	2
adored	1
aduance	3
aduanced	2
aduanceth	2
aduertisement	1
aduice	2
adulterie	2
adulterous	2
adultery	1
affaires	1
affect	1
affection	6
affections	3
affirmes	1
affirmeth	1
afflicted	1
affliction	2
affoordeth	1
affording	1
afore-hand	1
afraid	1
after	32
afterward	2
afterwards	1
agag	1
agagite	1
again	2
againe	23
against	29
age	8
ages	2
agnus	1
