	5
1	10
10	3
100	1
1000	1
10000	1
10s	1
11	3
12	2
1200	1
12320	1
12d	1
132000	1
14	2
15	1
15s	1
16	1
1616	1
1647	3
1666	1
1677	1
1760	1
2	9
20	1
20d	1
22	1
23	1
240	2
26	1
26s-8d	1
27	3
2s	1
3	25
300	2
33s	2
37	1
38	1
3d	1
3s	2
4	14
40s	2
44000	1
4d	3
5	11
50s	2
5d	1
6	6
6s	3
6s-8d	1
7	5
8	5
8d	1
9	2
9s	1
9th	3
a	77
abate	3
abated	1
abating	1
able	3
about	9
above	1
abroad	1
absolute	1
absolutely	1
absurd	1
abundance	3
abuses	2
accepted	1
accident	1
accomplish	1
according	4
accounted	2
acknowledge	2
acre	3
acres	1
act	9
acts	4
acurately	1
added	2
advance	1
advancing	1
advantage	13
advantageous	2
advantages	1
advantagious	1
adventure	1
affirm	2
afford	2
after	11
afterwards	3
again	6
against	8
age	2
agoe	1
agreements	1
alas	1
all	34
all-saints	1
allow	1
allwaies	1
almost	5
alone	1
already	5
also	17
alwaies	2
am	3
amends	1
amongst	2
amount	1
an	16
ancestors	1
ancient	3
and	227
anglos	1
anno	1
another	3
answer	1
answered	1
answers	2
antidote	1
any	20
apparent	1
appeal	1
apply	3
applying	1
apprenticeship	1
archers	2
archery	2
are	32
argument	1
arise	1
arising	2
art	2
arteville	1
artificers	1
artifices	1
as	72
ascension	1
ascribes	1
aside	1
ask	1
assent	1
assign	1
assisted	1
at	36
attribute	1
aulnager	1
away	2
backs	2
ballance	1
bartholmewtide	1
battles	1
be	85
bear	7
bears	1
beasts	1
beat	2
beaten	1
beating	1
beautifullest	1
because	19
become	3
becomes	1
beef	1
been	14
befel	1
before	6
began	1
beggars	1
beggary	1
begin	1
beginning	1
being	22
believe	1
bellies	2
belongs	1
benefit	1
berry	1
beseech	1
besides	7
best	4
betake	1
better	9
beyond	7
beyond-sea	3
bin	2
bishop	1
blame	1
blowing	1
book	2
born	1
both	9
bought	6
bourge	1
bow-staves	2
bowyers	1
brabant	1
break	1
breeches	1
breed	1
breedinglands	1
brevity	1
bring	3
brings	1
broker	1
brokers	2
brought	4
burgundy	1
burnt	1
burthen	3
burthens	1
business	1
but	61
butcher	1
butter	1
buy	18
buyer	1
buyers	1
by	82
c	24
calamity	1
call	2
called	1
callice	1
callings	1
calls	1
came	4
can	20
cannot	8
canterbury	1
carcas	1
carcason	1
carcassone	1
carding	1
care	1
carefully	1
caries	1
carry	2
carying	1
case	2
caterpillers	1
cattle	5
cause	1
causes	1
cautions	1
cease	1
ceasing	1
certain	3
certainly	2
ch	1
chaff	1
change	1
changed	1
chapman	1
char	1
charge	2
charges	3
cheap	6
cheaper	5
cheapest	1
cheapnes	1
cheapness	2
cheese	1
cheif	2
cheifest	2
chiefly	3
child	1
children	3
chosen	1
chuse	1
civil	1
clamor	1
clandestinly	1
clear	1
clergy	1
cloaks	1
cloath	2
close	1
cloth	28
cloth-making	1
cloth-market	1
cloth-workers	1
cloth-working	5
clothes	6
clothier	5
clothiers	9
clothing	6
clothing-trade	1
cloths	3
coat	1
coffers	1
collections	1
colonies	1
come	5
comes	4
coming	2
commanded	1
commendation	1
commodities	3
commodity	4
commonly	1
communality	1
comodities	2
comodity	2
companies	1
compelled	2
complain	1
complains	2
complaints	1
computation	1
conceive	2
concern	1
concerned	2
concerning	10
conclude	1
concluded	1
condition	2
conduce	1
confess	1
confesseth	2
confession	1
confined	1
confiscate	1
conformation	1
confusion	1
consequence	1
consequences	1
consequently	2
consider	1
considerable	2
considers	1
consist	1
constant	2
constantly	2
consumption	2
contain	1
contains	1
contend	1
content	2
continually	1
continuance	1
continue	2
continuing	1
contrary	5
convenient	2
corn	11
corporations	1
could	2
countenanced	1
countermine	1
counties	2
countries	4
country	5
course	4
credit	1
creditable	1
crude	1
cruelty	1
cryed	1
cure	1
current	1
custome	4
customes	4
customs	1
d	5
daies	2
damage	3
damnified	1
danger	1
daughter	2
daughters	1
day	4
dayly	1
de	3
dear	3
dearer	6
dearth	1
death	1
debt	1
decaied	1
decay	5
deceits	1
decreed	1
degree	1
degrees	2
delivered	1
demanded	1
denizen	1
deny	2
departed	1
departing	1
describing	1
design	1
designed	1
designs	1
desire	1
desired	1
despairs	1
despise	1
despised	1
destruction	2
detriment	1
detrimental	1
devour	1
did	8
diem	1
diet	1
difficult	2
difficulty	1
diligence	1
diminished	2
diminution	1
disabled	1
disadvantage	1
disadvantagious	1
disanulled	1
discharging	1
discouraging	2
discourse	1
discovered	1
disease	2
disgraced	1
dishonest	1
disorders	1
dispose	1
disuse	1
divers	1
diverse	2
do	16
doing	1
dominions	1
done	3
doores	1
doth	1
doubt	1
doubtless	1
down	3
dozens	1
draper	1
draws	1
drayning	1
due	1
duely	1
duke	1
duration	1
during	2
dutch	8
dutch-cloth	1
duties	1
dying	1
e	11
each	2
eager	1
earle	1
earls	1
ease	2
easier	1
easily	3
easy	2
ebbs	1
ed	3
edward	2
effeminate	1
either	12
eliz	1
elizabeth	1
elizabeths	1
else	3
eminently	1
emploied	1
emploies	2
emploiment	1
employ	1
employed	3
employment	2
employments	1
en	1
enable	1
enacted	3
encourage	1
encouragement	2
encreas	1
encrease	1
encreases	1
encreaseth	1
endeavour	2
endeavouring	1
endeavours	2
endure	1
enduring	1
enemies	2
england	26
englands	1
english	5
english-man	1
english-men	1
englishmen	1
enjoin	1
enough	2
enrich	2
enriching	1
entrusting	1
equal	2
equality	1
especially	1
established	2
establishing	1
even	3
ever	7
every	14
evident	1
examination	1
example	2
excellent	1
except	4
executed	1
executing	1
export	2
exportation	24
exported	12
exporter	1
exporting	4
extraordinary	1
extravagant	1
extream	1
face	1
factorage	1
fail	1
failure	1
fain	1
fairly	1
fall	2
fallen	1
fallow	1
false	1
families	4
famous	1
far	1
faring	1
farm	3
farmer	4
farmers	5
farmes	1
farmor	1
fashions	1
fathers	1
fear	2
feeding-lands	1
feeds	1
feels	1
fees	1
felony	1
felt	1
fens	1
few	4
fewer	3
fifteenth	1
fifthly	1
fifts	2
fighting	1
finally	1
find	3
finde	1
findes	1
finding	1
finds	1
fine	2
fined	1
finis	1
first	9
fishing	1
fit	2
five	1
fix	1
fixed	1
flanders	3
fleece	2
fleeces	1
flemings	4
flesh	3
flourisheth	1
flows	1
follow	3
following	2
for	86
forbid	3
forbidding	1
force	3
forced	1
forefathers	1
forein	8
foreiners	2
forestaller	1
forfeiture	1
former	1
formerly	10
forreiners	1
fortunes	1
found	2
foundation	1
founder	1
four	2
fourthly	1
fraight	3
france	7
freedom	1
freely	1
french	7
frequent	3
friends	1
from	23
fruits	1
furnish	2
furnished	1
furs	1
gain	4
gain-say	1
gained	1
gaining	1
gains	2
garments	4
gaudy	1
gave	1
general	2
generally	1
gentleman	1
gentry	4
get	3
give	3
given	2
gives	1
giving	1
glories	1
glory	1
glut	1
go	1
gold	1
golden	1
golden-fleece	1
good	11
goodnes	1
goods	1
got	2
government	1
gowns	1
grant	5
granted	9
grasier	1
gratifying	1
grazier	4
graziers	6
great	30
great-mens	1
greater	10
greatest	3
greatly	1
ground	3
grounds	1
grow	1
growing	2
h	4
had	11
half	3
halfe-a-crown	1
halifax	1
hand	1
handful	1
hands	16
happen	2
happened	1
happy	1
hard	2
harder	1
hardly	6
harvest	1
has	17
hath	3
have	32
having	4
hazard	2
hazzard	1
