	10
1	59
10	15
11	16
110	1
12	10
13	7
1300	1
14	8
15	14
16	7
1600	1
1660	2
1661	3
1691	2
17	7
18	8
19	11
1st	1
2	58
20	6
21	4
22	3
23	6
24	4
25	3
26	4
27	6
28	7
29	3
3	50
30	2
31	2
32	2
33	4
34	2
35	2
36	2
37	5
4	33
44	1
5	31
6	23
7	22
8	18
800	1
9	17
a	457
aaron	5
abassia	1
abassine	1
abbot	2
abbreviated	1
abel	1
abhor	1
abilities	2
able	6
abounding	1
about	18
above	15
abraham	2
abroad	1
abrogate	1
absolution	3
absolved	1
abstruse	1
absurdly	1
abundance	1
abuse	5
abused	1
abuses	1
abusively	1
academick	1
accept	1
acceptance	1
accidental	2
accidents	5
accomplish	2
accomplished	1
according	11
accordingly	4
account	3
accounted	1
accurate	1
accusation	1
accusations	3
accused	2
accusers	2
accusing	1
acknowledged	3
acknowledgeth	1
acquaintance	1
acquainted	1
act	5
actions	1
acts	3
actually	1
adam	1
add	6
added	2
addict	1
additions	1
address	1
adherents	2
administer	1
admission	2
admonish	1
admonition	2
adrian	2
adult	2
adultery	2
advance	1
advantage	10
advantageous	1
advantages	1
adversaries	6
advice	2
aerius	1
affairs	7
affect	1
affected	1
affectedly	1
affirm	1
affirmatively	1
affirmed	1
affirming	1
affrighted	1
aforesaid	4
after	18
afterward	3
again	2
against	65
age	8
agents	2
ages	2
aggravate	1
ago	1
agree	9
agreed	1
agreeing	1
agreement	6
agreements	2
aid	1
alas	1
alexander	1
alexandria	2
aliens	1
all	192
alledge	1
alledged	1
allegiance	1
alleine	3
allow	5
allowable	1
allowed	5
almighty	1
almost	4
alone	3
also	20
altar	2
alter	1
alterations	1
altered	2
altereth	1
alwaies	1
am	10
ambition	1
amiable	1
among	15
an	68
anabaptists	1
ananias	1
anastasius	1
ancapable	1
ancient	1
and	1725
angels	1
angle	1
anglicana	1
angry	1
animals	1
another	8
ans	16
answer	10
answerable	1
answered	7
answers	1
ante	1
antecedentis	1
antichrist	1
antichristo	1
antient	3
antiepiscopal	1
antinomians	2
antioch	1
antipodes	1
antiquity	1
antishenes	1
antoninus	2
any	77
apocalypse	1
apollos	1
apology	1
apostle	4
apostles	37
apostolical	3
apostolick	8
apostolus	1
apparent	2
appealed	1
appeals	1
appear	1
appearance	1
applause	1
applied	2
appointed	6
apprentice	1
approbation	2
appropriate	2
appropriated	2
appropriating	5
aptitude	1
