	7
1	12
10	8
10th	1
11	5
12	1
12th	1
13	4
14	3
15	7
16	3
1672	2
17	6
18	2
19	4
2	11
20	5
21	9
22	7
23	1
24	2
25	1
26	1
27	3
28	2
29	1
3	6
30	2
31	7
33	1
34	1
35	3
36	5
37	4
38	5
39	2
4	3
40	1
41	1
42	2
43	1
46	2
47	2
48	2
5	5
50	2
52	1
53	1
55	2
56	2
57	1
58	1
59	1
6	5
60	1
62	2
63	1
66	1
7	3
73	1
75	2
78	1
8	4
83	1
87	1
9	7
90	1
a	80
able	1
about	5
above	3
abuses	4
acceptable	1
according	3
account	2
accountable	3
accurst	1
accuseth	1
accusing	1
acknowledge	2
acknowledged	2
act	1
acted	2
acting	1
actions	3
acts	3
add	1
added	1
addition	1
adds	1
advantage	5
affirm	1
affirmed	1
affirming	1
afforded	2
affront	1
after	6
again	5
against	28
agrees	1
alas	1
all	25
also	3
alwayes	3
always	2
am	1
among	3
amongst	2
an	22
and	237
angels	3
anguish	1
anim	12
animadversion	1
animadvertized	1
annihilate	1
annihilating	1
another	11
answ	12
answer	9
answered	1
antagonist	1
anthropomorphites	1
antichrist	2
antickly	1
any	15
apostle	3
apostles	4
apparent	2
appeal	1
appealed	1
appears	1
apt	1
are	30
argument	2
arived	1
arrogancy	1
art	2
as	59
ascended	2
assert	1
assertions	2
assumes	1
at	4
atheistical	1
attainable	1
attempts	1
attend	2
attendance	1
attended	1
audacious	1
babylon	1
babylonish	1
bap	1
baptist	3
baptists	6
be	72
bear	1
became	1
because	3
become	1
bedlam	3
been	7
before	6
being	22
beings	1
belief	1
believe	5
believed	2
belye	1
benefit	1
besides	1
best	2
better	2
between	7
bible	2
bitter	1
blasphemous	2
blasphemously	2
blasphemy	2
blood	8
bne	1
boastingly	1
bodies	4
body	22
bone	2
bones	3
book	2
books	1
both	7
branded	1
break	1
brethren	4
briefly	1
bring	2
brother	12
brothers	1
building	1
burnet	1
burneth	1
but	33
by	21
c	9
call	4
called	4
came	1
can	11
cannot	8
canst	1
canting	1
carnal	7
cause	3
cavil	2
cease	1
celestial	1
certainty	3
changed	1
