	4
a	33
above	1
absolute	1
absolutely	1
abused	1
accept	1
accommodate	2
accompanied	1
accounted	1
accusation	1
accuse	1
acknowledge	1
act	1
admit	1
aerie	1
affaire	1
affaires	1
affection	2
after	1
against	5
agreed	1
aldermen	1
all	15
allowes	1
almighty	1
alwayes	2
am	4
an	6
and	55
another	1
anothers	1
anotomised	1
answered	1
any	6
apparenr	1
appeale	1
appearance	1
appeare	1
arbitrary	1
are	12
armes	3
army	9
as	29
assurance	2
assure	1
at	6
avoyded	1
away	1
back	1
balsome	1
bamfield	1
barbarisme	1
battell	1
be	16
beare	1
because	3
been	4
beg	1
begin	1
beginning	2
behalfe	2
behaviour	1
being	4
believe	1
beseech	1
beseeching	1
besides	1
betraying	1
betwixt	1
bevill	3
beyond	2
bleeding	2
blessing	1
blood	2
blowes	1
boast	1
body	1
bondage	1
both	2
bound	1
breath	1
broken	1
busied	1
but	13
by	20
call	1
came	2
can	1
cane	1
cannot	3
capable	1
capacity	1
case	1
cast	1
cause	2
certaine	3
challenge	1
chance	1
charged	1
christian	3
christians	1
chudleigh	1
chvdleigh	1
circumstance	1
cittizens	1
citty	3
cleer	1
cleere	1
cleerly	1
close	2
commanders	4
committed	1
common-wealth	2
commonwealth	1
companions	1
compassionate	1
comply	1
comrade	1
conceive	1
conceived	3
concernes	1
concerns	1
conclude	1
conclusion	1
condition	1
conquest	1
conscience	2
consciences	1
content	3
continuall	1
continue	1
continued	2
contrary	1
cornish	1
cornwall	1
corrupt	1
corrupted	1
could	1
counsell	2
counsells	1
counties	3
countrey	1
country	4
country-men	1
countrymen	2
county	2
court	1
cowardice	1
cowardly	1
creatures	1
credible	1
cure	1
cutting	1
d	1
damnable	1
danger	2
dares	1
dayes	1
dc	1
dear	1
deare	1
debate	1
deceitfull	1
declaration	2
deeper	1
defence	1
deferre	1
degree	1
dejected	1
delivered	1
demanded	1
demonstrated	1
denied	1
deny	1
deputy-lievtenants	1
desert	1
destitute	1
destroy	1
destruction	1
did	1
difference	1
differences	2
difficulties	1
discourse	1
dispose	1
dispute	1
distractions	1
divided	1
division	1
doe	2
downe	1
drawne	1
durst	1
duty	1
dye	1
dyed	1
earnest	1
eating	1
either	2
else	1
eminent	2
eminently	1
employed	1
enclosed	1
end	1
endeavoured	2
endeavours	1
endowed	1
enemy	1
enforme	1
engaged	1
ensigne	1
entrusted	1
estate	1
ever	4
evill	1
example	1
exceeding	1
except	1
excessive	1
exeter	6
expectation	1
expected	1
expressions	1
extenuate	1
extirpation	1
extorted	1
extract	1
eye	1
face	1
factions	1
factious	3
failed	1
faire	1
faith	1
fallacy	1
fallen	1
false	1
farre	3
father	1
favour	2
fell	1
few	1
field	3
finis	1
firme	2
fittest	1
flesh	1
follow	1
for	18
force	1
forsaken	1
found	1
free	1
freer	1
from	10
fulfilling	1
full	1
gallant	2
gallantry	1
genious	1
gentleman	2
gentlemen	4
give	4
given	1
gives	1
glorious	1
god	6
gods	1
governed	1
government	1
gratious	1
great	2
greater	1
grenvile	3
griefe	2
groanes	1
had	8
hand	2
handfull	1
hands	4
hapned	1
happinesse	1
hardly	1
hath	5
have	12
having	1
hazard	1
he	3
head	1
heart	2
heartily	1
hearts	3
heat	1
heaven	2
heavily	1
herauld	1
herein	1
heretofore	1
high	1
him	2
his	20
hitherto	1
honest	2
honesty	1
honour	2
honourable	2
hopes	1
horse	1
hot-brained	1
how	2
humane	1
humanity	1
hurt	1
hypocrisie	2
i	48
iames	1
iii	1
imprisoning	1
imputed	1
in	40
inclination	1
inclined	1
informed	1
ingenious	1
instead	1
