	492
1	119
10	39
102	1
103	1
104	1
108	1
109	1
11	31
111	1
115	1
118	2
12	30
120	1
126	1
127	2
128	2
13	15
132	1
136	1
137	1
139	3
14	28
145	2
146	1
147	1
15	29
151	2
1526	1
1546	2
1547	3
1552	1
1553	3
1555	1
1557	1
1562	1
157	1
16	22
160	1
1627	1
1628	1
1629	1
166	1
169	1
17	25
179	1
18	26
182	1
184	1
19	18
190	3
191	1
192	3
194	1
195	1
1the	1
1what	1
2	129
20	26
200	1
207	1
21	20
213	3
219	1
22	18
220	1
224	1
226	1
227	1
229	1
23	17
230	1
24	15
25	18
259	1
26	13
260	1
27	12
28	9
288	1
29	12
3	97
30	6
31	10
314	1
32	9
320	1
328	1
329	2
33	8
34	4
343	1
349	1
35	7
359	1
36	8
365	1
369	1
37	7
376	1
38	5
387	1
39	4
398	1
3pausanias	1
4	89
40	4
41	4
418	1
419	1
42	6
425	1
43	2
44	2
45	7
46	1
477	1
48	7
49	4
5	68
50	6
51	9
52	2
53	1
54	1
57	3
58	3
59	2
6	51
62	2
64	1
65	4
66	1
68	1
7	66
70	1
703	1
72	2
78	1
79	1
8	50
80	2
81	3
83	2
866	1
87	1
89	3
9	48
90	1
94	1
96	1
97	1
972	1
98	1
a	1510
aaron	1
ab	26
abaliquo	1
abandant	1
abandon	4
abandoned	1
abase	1
abate	6
abated	7
abates	1
abbot	2
abductis	1
abduxit	1
abel	3
abest	1
abetters	1
abhorre	1
abhorred	1
abhorrent	2
abhorreth	1
abide	3
abierim	1
abigail	1
abijah	1
abijt	1
abilitie	1
abilities	2
ability	5
abimelech	6
abiram	1
abire	1
abista	1
abjiciamus	1
ablatam	1
able	62
ablium	1
abnegation	2
abnegationis	1
abners	1
abo	1
abode	2
abores	1
abortive	1
abound	1
aboundeth	1
abounds	1
about	33
above	34
abraham	13
abrahams	3
abroad	6
abrumpere	1
abs	2
absalons	1
abscesserat	1
abscision	3
abscissa	1
absence	5
absent	2
absentes	1
absistit	1
absolom	3
absoloms	1
absolon	1
absolons	1
absolute	124
absolutely	100
absolutum	5
absolutus	1
absolvi	2
absorbuit	1
abstaine	3
abstergi	1
abstinence	1
abstract	16
abstracted	1
abstraction	2
abstracts	1
abstuleris	1
absurditate	1
absurdities	3
absurdity	2
absurdum	1
abulensis	1
abundance	10
abundant	1
abundantia	1
abundantly	3
abuse	3
abused	3
abuseth	2
abusing	1
ac	54
academiam	1
academicall	2
academickes	1
accedat	1
accedens	1
accedet	1
accedunt	1
accelerandam	1
accendat	1
accepisse	1
accepit	3
accept	4
acceptable	3
acceptae	1
acceptance	4
acceptas	1
acceptāce	1
accepted	4
accepter	2
accepti	1
accepting	1
acceptions	4
accepts	1
acceptus	2
accersit	1
accersium	1
accesse	3
accessissent	1
accessories	1
accessu	1
accidens	2
accident	4
accidentall	3
accidentiam	1
accidents	3
accidere	1
accideret	1
accidit	4
acciditlazius	1
accinxit	1
accipere	1
accipiendum	1
accommodare	1
accompanied	2
accompanies	2
accompanieth	2
accompany	5
accomplish	8
accomplished	13
accomplishing	15
accomplishment	13
accord	1
according	110
accordingly	1
accords	1
account	4
accounted	9
accounteth	2
accrbitates	1
accrew	1
accrewes	1
accreweth	2
accrue	4
accumulates	1
accurate	5
accurately	1
accurrit	1
accursed	4
accusabit	1
accusationis	1
accusations	1
accuse	3
accuseth	1
accusing	1
accustomance	1
accustome	1
accustomed	5
acerrimus	2
achaians	1
achaic	1
achans	1
achas	1
achilles	2
achitophel	1
achitophels	2
acinac	1
acknowledge	23
acknowledged	7
acknowledgement	8
acknowledgeth	5
acknowledging	2
acorne	6
acornes	2
acosta	1
acquaintance	1
acquainted	5
acquainting	1
acquire	1
acquired	1
acquirendam	1
acquirendo	1
acquisition	1
acquisitione	1
acquisivit	2
acquit	5
acquits	1
acquitted	2
acrius	1
act	45
acta	1
actae	1
acted	4
acting	3
actio	1
action	26
actionibus	1
actions	52
actiō	1
active	21
activity	2
actor	1
actors	7
acts	27
actu	3
actual	1
actuall	60
actually	41
actuate	3
actuated	1
actuation	3
actuatiōs	1
actum	1
actus	8
actū	1
acurate	2
acurately	1
acute	3
acute-angle	1
acutely	2
ad	95
adaequate	1
adam	18
adamant	2
adamantine	1
adams	12
add	1
addat	1
adde	10
added	12
adder	1
addes	4
addeth	1
addicted	1
adding	1
addita	2
addition	19
additionall	1
additum	1
addixerit	1
addresse	2
addum	1
adduxisse	1
adduxit	2
adegit	1
ademerant	1
adeo	3
aderāt	1
adesset	1
adeò	3
adfecta	1
adfecti	1
adfert	1
adficerentur	1
adhaerence	1
adhere	1
adherence	2
adherent	1
adherents	1
adherēce	1
adhibendū	2
adhibentur	1
adhibere	1
adhiberi	2
adhibita	1
adhibitum	4
adhortaremur	1
adhuc	5
adia	1
adibita	1
adid	1
adii	1
adijcit	1
aditum	1
adjecerit	1
adjecit	1
adjice	1
adjudged	1
adjudging	2
adjuncta	1
adjuncti	1
adjunction	1
adjungit	1
adjungitur	1
adjunxeris	1
administer	1
administrandis	1
administration	1
administrationem	1
administred	2
admirable	5
admirably	1
admiration	12
admire	3
admired	4
admission	9
admit	31
admiteretur	1
admits	2
admitted	9
admitteth	1
admitting	8
admixture	1
admodum	3
admonish	1
admonishing	1
admonition	3
admonitions	3
admonitis	1
admota	1
ado	1
adoe	2
adonai	1
adonibezech	2
adonibezeks	1
adoraret	1
adoravit	1
adored	1
adorned	1
adparuissent	1
adulterie	1
adulterio	1
adultery	5
adum	1
advance	2
advanced	3
advancement	5
advancers	1
advantage	19
advantages	2
advāce	1
adventrous	2
adventure	6
adventured	3
adventures	1
adventuring	1
adventûs	1
adversam	1
adversariam	1
adversarie	1
adversaries	12
adversarium	1
adversary	5
adverse	2
adversis	2
adversitie	1
adversity	1
adversum	4
adversus	6
adversùs	5
advertendum	1
advertise	2
advice	4
advise	5
advised	1
advocate	1
aedes	1
aedibus	1
aeernum	1
aegritudinem	1
aegrotat	1
aegypt	8
aegyptian	6
aegyptians	2
aemulantur	1
aemulation	2
aemulous	1
aeneid	4
aenigmatical	1
aenigmaticall	1
aequales	1
aequall	2
aequilibrium	1
aequipendent	1
aequipollent	1
aequitie	2
aere	1
aeret	1
aeschylus	1
aetas	2
aetate	1
aeterna	5
aeternall	11
aeternally	2
aeternitas	2
aeternitate	3
aeternitatem	1
aeternitie	3
aeterno	1
aeternorum	1
aeternum	2
aethereall	1
aetius	8
aevum	2
afarre	3
afer	1
affability	1
affable	1
affaires	8
affecissent	1
affecit	1
affect	7
affected	12
affecteth	1
affecting	1
affection	20
affectionate	2
affections	16
affects	1
affectum	1
affectus	2
afficere	1
afficeretur	1
affinitie	2
affinity	1
affirmasset	1
affirmation	2
affirmative	4
affirme	4
affirmed	1
affirmemus	1
affirmes	1
affirming	1
afflict	4
afflicta	1
afflicted	2
afflicting	1
affliction	8
afflictions	1
affligi	2
afflixerunt	1
affoords	1
afford	26
afforded	2
affordeth	2
affording	1
affords	9
affraid	1
affricke	1
affrighted	3
afictus	1
afore	1
afraid	8
africa	2
africam	2
africk	2
afrique	1
after	199
after-care	1
after-experience	1
after-game	2
aftergame	1
afterward	4
afterwards	13
again	6
againe	63
against	213
agat	1
agatur	1
age	29
agebat	1
agencie	2
agency	1
agenda	1
agendi	2
agens	1
agent	43
agentium	1
agents	28
agere	6
agerent	1
ages	14
aggravate	1
aggredientem	1
aggregated	2
aggregation	4
agi	1
aginta	1
agit	2
agitatiōs	1
agite	1
agitur	1
agmen	1
agmne	1
agnoscit	1
agnovit	1
agoe	2
agree	11
agreeable	3
agreed	3
agreeing	1
agreement	1
agrees	1
agrestia	1
agricola	1
agrieved	1
agris	1
agro	1
agrotat	1
ague	1
agunt	2
ah	4
aha	1
ahab	1
ahabs	3
ahijah	3
aiax	2
aibantres	1
aide	1
aidem	1
aiebant	1
aimed	1
ainsworth	1
ait	8
al	33
alacrity	2
alaricus	2
alarum	1
alas	2
alatores	1
alaw	1
albeit	112
albert	5
alberti	1
albertum	1
alboinus	1
alchymist	1
alex	3
alexand	1
alexander	20
alexanders	17
alexandr	1
alexandri	3
alexandria	1
alexandriae	1
alexandro	3
alexandrum	3
alfonsus	1
alga	1
ali	1
alia	8
aliae	2
aliam	3
aliarum	1
alias	4
alicui	2
alid	1
aliena	1
alienata	1
alienate	3
alienation	1
alienis	1
alienos	1
alienum	1
alii	3
aliis	4
alij	2
alijs	1
alike	30
alio	8
alioqui	1
alioquin	1
alios	2
aliqu	1
aliqua	2
aliquam	2
aliquando	4
aliquem	2
aliquē	1
aliqui	1
aliquid	9
aliquis	1
aliquo	1
aliquot	4
aliquò	1
aliter	5
aliud	17
alium	2
alius	2
alive	6
all	1084
all-seeing	6
all-sufficient	2
all-working	2
allay	2
allayed	1
alleage	1
alleaged	2
alledge	1
alledged	2
allegation	1
allegations	1
allegiance	7
allerialias	1
alliance	4
allies	1
allot	3
allots	1
allotted	11
allow	11
allowance	3
allowances	1
allowed	6
alloweth	2
alludens	2
allure	3
allurements	2
allyance	1
allyed	1
almaines	2
almanack	1
almanacke	1
almes	1
almightie	31
almighties	10
almighty	53
almost	16
alone	27
along	1
aloqui	1
alpha	1
already	15
alseeing	1
also	33
alsufficiencie	1
alsufficient	1
altar	1
alter	13
alterable	3
alteration	35
alterations	3
alteratiō	1
altered	8
alteri	4
altering	1
alterius	1
alternant	2
alternation	2
alternations	2
alters	1
alterum	3
alterū	1
although	25
altitudine	1
alto	1
altogether	68
alueus	1
alva	4
alveo	1
alveum	3
alwaies	26
alway	5
alwayes	95
am	33
amare	1
amaret	1
amate	2
amazed	2
ambassador	1
ambassadors	3
ambianensem	1
ambiguous	3
ambisset	1
ambition	1
ambitious	3
ambosae	1
ame	1
amend	3
amended	4
amendment	3
amiable	3
amicis	2
amicissimis	1
amicitia	1
amicos	1
amictu	1
amightie	1
amiss	2
amisse	15
amittat	1
amittere	1
amity	2
ammon	8
ammonites	4
amnem	1
amnes	1
among	21
amongst	51
amongstaëtius	1
amor	1
amore	1
amores	1
amorites	1
amount	3
amounting	1
amounts	3
amphitheatre	1
ample	3
amplectatur	1
amplissima	1
amplitude	1
amplitudinem	1
amplum	1
amyntas	4
an	367
anaeneid	1
analogie	1
analogy	6
analyt	1
ananias	1
ananius	1
anapatū	1
anatomy	1
anaxagoxas	1
anaxarchum	1
anaxarchus	2
ancestors	2
anchor	1
ancient	40
anciently	2
ancients	11
and	4103
andde	1
andebat	1
andin	2
ands	1
anec	1
anew	2
angel	1
angeli	1
angelical	1
angelicall	6
angell	18
angells	5
angels	21
anger	29
angle	10
angles	26
angry	9
anguish	7
angunt	1
angusto	1
anima	1
animadver	1
animadverterant	1
animadverteret	1
animae	1
animali	1
animalibus	1
animall	1
animantium	1
animate	1
animated	1
animatorum	1
animi	5
animia	1
animis	2
animo	6
animos	4
animum	3
animus	1
aniversarie	1
aniversary	1
annal	1
annalls	3
annals	1
annexed	5
anni	1
annihilate	1
annihilated	1
