	288
1	11
10	4
109	1
11	3
117	1
12	3
13	5
130	1
14	3
140	1
1596	2
16	2
18	1
19	1
2	18
20	2
200	1
21	1
22	1
23	2
24	2
25	1
27	1
28	1
3	10
31	1
32	1
33	1
36	1
38	1
4	9
41	1
42	1
449	1
5	9
6	13
67	1
7	3
70	1
700	1
8	6
80	1
8000	1
9	2
96	1
a	897
aath	1
abastardizing	1
abated	1
abbane	1
abel	1
abhominable	2
abhominatio	1
abhomination	1
abhominations	1
abhoreth	1
abide	2
abiect	2
abiectiues	1
abigunt	1
abilitie	2
ability	3
abimelech	1
able	11
aboinus	1
abomination	1
abortion	2
aboue	3
aboundantly	1
aboundeth	1
about	11
abraham	2
abroad	4
abruptly	1
abscondere	1
absolon	1
absolue	1
abstinence	3
absurdities	3
abuse	1
abuses	1
accent	1
accept	4
acceptance	2
accidence	1
accident	1
accidents	1
accidit	1
accipit	1
accompanied	5
accompanies	1
accompanieth	1
accord	2
accorded	1
according	34
accost	1
account	3
accounted	1
accounting	2
accounts	1
accuse	2
accused	2
accustomed	2
achab	1
achitophel	1
acknowledge	1
acquaintance	1
acquainted	4
acquamted	1
acquited	1
acquitting	1
acren	1
act	7
action	4
actions	8
actiue	1
actors	1
ad	12
adaies	5
adam	1
adde	1
addict	1
addicted	2
adding	3
adducent	1
adfigit	1
adit	1
adiudgedgen	1
admiration	1
admired	1
admit	2
admits	1
admitted	3
admitteth	2
admonition	1
admonitions	1
adonai	1
adore	1
adorned	1
aduancement	1
aduantage	2
aduenture	2
aduenturematth	1
aduersary	2
aduersitie	1
aduertise	1
aduice	2
aduise	1
aduised	1
aduisedly	1
adulaor	1
adulation	1
adulter	1
adulterer	2
adulterers	3
adulteresse	2
adulterie	7
adulteries	4
adulterous	1
adultery	4
adust	1
aeschilus	1
aeta	1
aetas	1
aeterna	1
affable	1
affaires	6
affairs	1
affect	8
affectation	1
affected	5
affecteth	1
affectibus	1
affecting	1
affection	7
affections	7
affectiō	1
affinity	1
affixing	1
affliationoh	1
afflicteth	1
afflictiō	1
affoord	1
affoords	1
affordeth	1
affricanus	1
affright	1
affronted	1
affronts	1
affuted	1
afraid	4
africa	1
after	48
afterward	2
afterwards	1
againe	9
against	45
againstgal	1
agamemnon	2
agarick	1
agathocles	2
agathon	1
age	26
ager	1
ages	3
agesilaus	2
agitated	1
ago	1
agony	1
agrieued	3
agrippina	1
agréeing	1
ague	2
aiax	1
aime	1
aime-pleurs	1
aire	6
airie	1
aiusolitis	1
al	23
alas	5
alase	1
alasse	5
albertanus	1
album	1
alcator	1
alcibiades	2
alcuinus	1
ale	1
alehouse	1
alexander	6
alexandrians	1
alias	1
alienated	1
alieni	1
alimenta	1
alis	1
aliter	1
aliue	1
alium	1
all	187
alleaged	1
alleaging	1
alledgeth	1
allie	1
allude	1
alluding	2
allure	1
allured	1
allurements	1
allusion	3
almaine	2
almanake	1
almes	3
almost	3
aloke	1
alone	2
alphabet	2
alreadie	4
already	2
also	12
alst	1
altar	1
alter	1
alteration	1
altereth	1
although	4
altissima	1
alu	1
alwaies	21
alwairs	1
am	22
amas	1
amazed	1
ambition	5
ambitions	1
ambrose	2
amending	1
amercie	1
amercy	1
amisse	2
amitie	1
among	19
amongmatth	1
amongst	19
amor	1
amore	1
amorous	1
amos	1
amplifie	1
an	132
anabaptist	1
anacharsis	1
ancestors	1
ancient	5
and	1468
andaspicis	1
andholg	1
andicero	1
andprouerb	1
andronicus	1
angel	1
angell	3
angels	10
anger	4
angle	1
angles	1
angrie	1
angry	1
angustum	1
anie	2
animal	2
animalibus	1
animam	1
animi	1
animis	1
animo	1
animum	2
aniou	1
anmal	1
annals	1
annes	1
annichilate	1
annis	1
annoint	1
annually	2
anoisterwife	1
another	52
answer	4
answere	5
answered	7
answeres	2
answereth	1
answers	3
ant	2
ante	3
anthonie	2
anthony	1
antigonius	1
antiochu	1
antiochus	1
antique	2
antiques	1
antiquitie	1
antiquity	3
antonio	1
antwerpe	1
any	75
anyman	1
aoid	1
aome	1
apace	1
aparrell	1
apart	2
ape	5
apelles	1
apermantus	1
aphorisme	1
apicius	1
apo	1
apophthegmes	2
apoplery	1
apoplexie	2
apostata	2
apostataes	1
apostle	3
apostles	3
apparell	9
apparelled	2
apparition	1
apparitions	1
apparitiōs	1
apparrell	2
appeale	1
appearance	2
appeare	1
appeared	3
appeareth	16
appears	1
appertaine	1
appertaining	1
appetite	3
applauding	1
apple	2
applie	1
applied	2
apply	1
applying	1
appointed	1
appostasie	1
apprehended	2
apprentice	1
apprentices	1
apprentise	1
apprentises	1
approch	1
approoued	1
approuing	1
apres	1
apt	3
aptly	1
aptus	1
apud	1
apuestas	1
aquila	1
aquinas	1
aquine	2
aquis	1
arabia	1
arabians	1
arange	1
aranter	1
aratr	1
arcadius	1
arch-deuill	2
archbishop	1
archduke	1
arches	1
archias	1
architas	1
ardebi	1
ardently	1
are	172
aregenes	1
aretine	1
argosie	1
argueth	1
arguit	2
argumenes	1
argus	1
arians	1
ariel	1
ariltoile	1
arinenia	1
ariome	1
arise	4
arist	2
aristippus	2
aristobulus	1
aristogiton	1
aristotimus	1
aristotle	13
aristotles	1
arm	1
arme	2
armes	3
armie	3
armor	1
army	1
arose	4
arrain	1
arrant	3
arranter	3
arrantest	2
arrest	3
arrian	1
arrion	1
arriue	1
arriued	1
arrogancie	1
art	13
arth	1
artificiall	1
artine	1
arts	2
as	339
ascendeth	1
ascribe	1
ascribed	1
ascribeth	1
ascribing	1
ashamd	1
ashamed	9
asia	2
aske	6
asked	2
askest	1
asking	1
asléepe	4
asmodeus	3
asmodius	1
aspect	1
aspen	1
aspernandum	1
aspire	1
aspis	1
assailed	3
assault	4
assaulted	2
assaults	5
asse	1
assembled	2
assentator	1
assertained	1
assignd	1
assiuo	1
assumed	1
assumpfits	1
assurance	6
assure	5
assured	5
assuredly	1
assures	2
assuring	1
asswage	1
astaroth	7
astonished	1
astrologie	1
aswered	1
at	164
atchieued	1
atdast	1
athalia	1
athanaeus	1
atheisme	1
atheist	5
athenian	1
athens	1
atomi	1
attached	2
attaching	1
attaine	5
attained	1
attaineth	1
attainted	3
attempt	3
attempteth	1
attend	4
attended	2
attending	3
attends	2
attēpreth	1
attire	2
attired	1
auailable	1
auant	2
auar	1
auarice	8
auaritia	1
audax	1
auertat	1
augetur	1
augmentation	2
augmented	1
augurum	1
augury	1
augustin	2
augustine	12
augustus	1
auicen	1
auoid	12
auoidance	1
auoided	4
auoiding	1
auow	1
aurae	1
aurelius	1
