	3
1615	1
a	101
abhorre	2
abiding	1
abilitie	2
able	1
aboue	2
aboundance	1
abus	1
abuse	2
acceptance	1
accompanies	1
according	1
account	1
acknowledg	1
acknowledge	2
act	1
action	1
actions	2
actuall	1
adde	2
adder	1
admired	1
admit	3
aduantage	1
aduise	1
affect	1
affection	1
afflictions	1
affoords	1
affords	1
after	1
againe	2
against	3
age	5
alas	2
alget	1
aliena	1
alike	2
all	20
alli	1
allow	5
allowance	1
alone	1
aloofe	1
altogether	1
am	2
amaz	1
ambition	1
ambitious	1
amen	1
amisse	2
among	3
amongst	2
an	24
anatomie	1
anatomy	1
and	109
angels	1
anie	1
another	2
answere	1
antidote	1
any	9
aperire	1
apes	1
appear	1
appeare	4
appeares	2
appearing	1
applaud	1
applause	2
appollo	1
approbation	1
approoued	1
approue	1
approues	1
apt	1
aptnesse	1
are	21
argue	1
argues	2
argumētum	1
arr	1
art	8
arts	1
as	65
ask	1
assault	1
asse	1
asses	1
assur	1
assurance	2
assure	2
assures	1
aswell	1
at	21
attention	1
author	2
awaie	1
away	1
axes	1
ayres	1
back	1
bad	2
badge	1
band	1
bane	1
baptizing	1
bare	1
bark	1
barren	2
base	6
basely	1
basenes	1
basenesse	7
bath	1
bauling	2
be	62
beames	1
beare	2
beares	2
beast	2
beast-like	1
because	7
become	1
bedlam	1
bee	6
been	12
beene	1
before	2
begge	1
begot	1
begotten	1
beguil	1
beguiles	1
beheading	1
behinde	1
behold	2
behoue	1
being	6
belch	1
belieue	2
belongs	1
beneficiall	2
beneficìa	1
benignitas	2
bent	1
bequeath	1
bereaue	2
bereav	1
best	11
bestowe	1
bestowes	1
better	4
betweene	2
betwixt	1
beware	1
bids	1
birth	2
bite	1
bites	1
bitter	1
blacke-one	1
blame	2
blankes	1
blast	1
blasteth	1
blemish	1
blind	1
blinde	1
blisse	1
bloud	7
blowes	3
blowne	2
blush	1
blushing	1
blusht	1
boate	1
bodie	1
bold	1
bonum	1
booke	1
boord	1
boote	1
bosome	4
bosomes	1
both	4
boult	1
bound	1
bountie	6
bounties	1
bountifull	1
bounty	3
bovntifvll	1
bowels	1
braine	4
braines	1
branches	1
brasen	1
brasse	3
brats	1
bread	4
breaking	1
breath	6
breathing	1
bred	1
breed	1
breeds	1
brest	2
brighter	1
brightnes	1
bring	4
broader	1
brother	4
brought	4
brow	1
brus	1
built	1
bul-rush	1
but	45
butchers	1
buy	2
bvt	1
by	47
c	1
cacodaemon	1
calfe	1
call	4
calls	1
came	2
camelions	1
can	24
canker	1
cannot	6
canst	5
cap	1
capon	1
carcasse	1
care	2
carefull	1
carelesse	1
caring	1
carmelite	1
carowseth	1
carrion	1
carued	1
case	1
cast	3
cause	2
censure	1
certissimū	1
chafe	1
chanc	1
chance	3
chang	1
change	3
chaplaines	1
charitie	1
chaucer	1
cheate	1
checke	1
checkes	1
cheerefully	1
cheerfully	1
chiefly	2
child	1
childe	1
children	2
cic	1
clad	1
clarke-like	1
claudenda	1
clawing	1
cleere	1
cleerer	1
close	1
cold	3
colour	1
come	6
comes	5
command	1
commend	1
common	1
compar	1
compare	1
compasse	2
complete	1
conceipt	1
conceiue	1
concludes	1
condemne	1
confesse	3
confident	1
coniunctior	1
conscience	2
constant	1
conster	1
contagious	1
content	1
contradict	2
contrarie	1
contrary	1
cooke	1
corrupted	1
corruption	1
corrupts	1
costiue	1
couetous	1
could	6
course	4
cōtrary	1
cranion	1
craue	2
craued	1
crauing	1
creature	1
creatures	1
credit	1
credulous	1
creede	1
cries	2
crime	1
crouch	1
crowe	1
crue	1
crush	1
crust	1
cuckoe-like	1
cur	1
curing	1
currantly	1
curre	2
current	1
curres	1
curs	1
curse	3
curses	1
curst	1
curtesie	1
custome	1
cut	2
cutting	1
d	71
daies	4
daily	2
damn	1
damned	1
dangerously	1
dare	5
day	2
de	1
dead	5
deafe	1
dealt	1
death	4
deceiue	2
dedicate	1
deed	1
deeds	2
deeme	1
deeper	1
deere	1
defame	1
defend	1
defil	1
deformed	1
deformitie	1
degenerate	1
degrees	1
deiected	2
deifide	1
delight	2
delightfull	1
deliuer	1
demaund	1
deniall	1
denie	2
denies	1
depraue	2
depriv	1
describ	1
desert	2
deserue	2
deserues	2
desir	2
desire	1
desires	2
desolate	1
destroyes	1
destruction	1
