	78
1	39
10	18
101	1
107	1
108	1
11	14
111	1
12	15
13	7
131	1
137	1
14	10
140	1
15	10
153	1
16	12
1623	1
166	1
17	6
18	10
188	1
19	3
2	46
20	4
202	2
21	5
214	1
219	1
22	8
224	1
23	10
236	1
24	8
249	1
25	10
250	1
26	12
260	1
266	1
276	1
28	7
29	3
299	1
3	32
30	3
306	1
31	3
32	1
33	4
34	4
35	2
36	4
37	1
38	3
4	20
41	1
42	1
45	1
48	1
49	1
5	16
51	1
53	1
57	1
58	3
6	16
61	1
64	1
65	1
66	1
67	1
69	1
7	17
76	1
79	1
8	12
81	1
87	1
9	14
90	1
94	1
96	1
a	692
a1	1
aaron	1
ab	3
abated	1
abatement	1
abel	4
abhorre	1
abhorreth	1
abide	2
able	5
abner	1
abo	1
abode	1
abolition2	1
abominable	5
abomination	5
abominations	2
aboue	8
aboundant	1
about	6
abraham	1
abrahamgen	1
abroad	4
absence	1
absolons	1
absolute	2
absolution	1
absurditie	6
absurdities	2
abundance	4
abundant	1
abuse	5
abused	1
abuses	1
abutendo	1
ac	2
academicks	1
accepit	1
accept	3
acceptable	5
acceptation	1
accepted	2
accepting	1
accipit	1
accompanied	1
accompanyed	1
accompanyeth	1
accompanywhen	1
according	7
accordingly	8
account	2
accumulateand	1
accursed	1
accuse	2
acerba	1
acknowledge	6
acknowledge1	1
acknowledgement	4
acknowledgeth	3
acquaintance	1
act	2
actibus	1
acting	3
action	3
actions	8
acts	1
actuate	1
ad	16
adam	1
adde	3
added	1
addes	1
adding	1
ade	1
adioyning	1
adiungit	1
adjoynes	1
admits	1
admittere	1
admonition	1
adorandae	1
aduanced	2
aduange	1
aduantage	1
aduersarie	1
aduice	1
aduiseth	1
adulterie	1
aduocate	2
aduocati	1
adur	1
aed	1
aes	1
aeterni	1
affecerit	1
affected	3
affection	3
affectionate	1
affectu	1
affirmation	2
affirmatiue	3
affirmes	1
affirmeth	1
affirming	2
afflict	2
afflicted	1
affliction	3
affright	1
affrighting	1
afraid	2
afresh	1
africm	1
after	21
afternoone	1
afterward	1
again	1
againe	18
against	48
againsthos	1
againstsermon	1
