	4
1	10
10	5
11	1
12	5
13	3
15	3
16	4
1662	2
17	3
18	2
19	2
2	23
20	1
21	1
22	1
25	3
26	1
29	2
2dly	1
2ly	3
3	5
31	1
33	1
35	1
38	2
3ly	1
4	7
41	1
43	1
4ly	1
5	5
59	1
6	7
7	2
8	3
9	1
94	1
a	87
able	1
abominably	2
abominations	1
above	2
absolute	1
absurd	2
accessory	1
accordingly	1
accusation	1
accuse	1
acquainted	1
acquitted	1
act	4
action	2
actions	2
acts	2
add	2
adds	1
admire	1
admitted	3
admonition	1
ado	1
adulterous	1
adventure	1
advice	1
aeger	1
affairs	1
affirm	2
affirmed	1
affords	1
afraid	1
after	3
again	2
against	9
agents	1
aimed	1
albans	2
ale	1
alehouse	2
alehouse-keepers	1
all	19
allude	1
almost	1
already	2
also	6
altogether	5
alwayes	3
amazed	1
amend	2
amendment	1
amiss	1
amongst	3
an	18
and	201
angels	2
anger	2
animum	1
annum	1
another	4
answer	1
any	18
apostle	2
apostles	1
appear	3
appeareth	1
appears	3
applied	1
applyed	1
apprehended	1
approaching	1
approves	1
are	13
argues	1
argument	3
arguments	1
arms	1
arris	1
arrow	1
art	1
arte	1
as	40
ashamed	2
asked	1
assemblies	4
assembly	6
asserted	1
assertion	1
assist	1
assume	1
at	26
attempt	1
attendance	1
auditory	1
author	1
authority	2
authorized	1
avoid	1
aware	1
away	3
barber	1
bare	2
be	62
bear	2
because	9
been	10
befoe	1
before	10
befriend	1
behold	2
being	9
belief	1
believe	2
beloved	1
bely	1
bench	1
benefit	2
beseech	1
besides	1
besmeared	1
best	1
bethink	1
betraying	1
better	1
bewitching	1
beyond	2
bid	1
bill	7
bills	1
bind	1
birth	2
blacksmith	1
blessing	1
blood	1
blood-guiltiness	1
boastings	1
bondmen	1
bore	1
both	4
botle	2
bound	2
bradbury	1
bran	1
brazened	1
brethren	1
brief	1
brightest	1
bring	1
brings	1
broad-fac'd	1
brought	4
bucklers	1
business	1
but	46
by	52
c	8
call	3
calling	1
came	1
campfield	1
can	4
cannot	4
capable	1
capacity	1
captains	1
care	1
carpenter	1
carried	1
carry	1
case	16
cases	2
cast	1
cause	3
cernas	1
cernere	1
chaff	1
challenge	1
chandler	1
charge	1
charges	1
check	1
chief	1
christ	2
christianity	1
chron	1
circumlocutions	1
claim	1
clear	2
clearly	1
clerk	1
close	1
co	1
cock	1
colour	2
come	2
cometh	1
coming	1
command	2
commanded	4
commend	1
commission	2
commissioned	1
commited	1
companies	1
companions	1
company	2
compared	1
compelled	2
complices	1
concerning	1
concerns	2
conclude	1
condemning	1
condescend	1
condign	1
conditions	1
confederates	1
confess	1
confidence	1
confoundeth	1
conjecture	1
conjunction	1
connive	1
conscience	8
consciences	2
consequence	1
consequently	6
consider	3
considerable	1
considerate	1
consideration	2
considerations	2
considered	1
considering	1
constable	10
constables	4
contained	2
contend	1
continue	1
contradicente	1
contradicted	1
contradiction	2
contrary	2
contrived	1
controul	1
conveyed	1
conviction	2
cor	2
cordially	1
corrupt	3
corruptions	1
could	7
counsel	6
countenancer	1
country	2
course	2
court	2
covering	1
craftiness	2
crafty	1
credit	3
credits	2
crimes	1
criminal	3
crosby	27
crosfield	1
cruelty	2
cunning	1
currat	1
cursed	2
cut	1
d	12
dan	2
danger	1
dare	1
darken	1
darkness	1
day	8
dealt	1
death	8
debauched	1
decayed	3
deceit	1
deceive	1
deceived	1
declared	2
declining	1
decree	1
deed	2
