	10
1	6
102	1
12	3
14	3
15	2
16	1
168	1
1686	2
1688	2
19	2
2	6
20	1
21	2
22	1
24	1
26	2
29	1
3	3
30	1
32	1
34	1
4	4
41	1
48	1
4th	1
5	4
6	5
7	3
70	1
89	1
9	1
a	438
a-sleep	1
abate	2
abated	1
abhor	2
abides	1
abideth	1
able	14
abode	1
abominations	2
abound	1
abounded	1
about	8
above	12
abovementioned	1
abraham	1
abroad	2
absolutely	2
abstracted	1
abundance	2
abus	1
abuse	1
abyss	1
accept	2
acceptable	1
acceptance	1
accepts	1
accetance	1
accidents	1
accommodate	1
accommodates	1
accompanied	2
accomplish	1
accord	1
according	5
accost	1
account	1
accounted	1
accounts	2
accrewing	1
accrue	1
accuse	1
accustomed	1
aceptable	1
acknowledge	1
acknowledges	1
acquainted	2
acquire	3
acquired	3
act	11
acted	1
acteth	1
acting	1
action	17
actions	19
active	5
activity	4
acts	9
actual	1
actually	1
ad	1
add	2
added	1
adds	1
adequate	1
adjourn	1
adjusted	1
admirable	2
admiration	5
admire	1
admired	4
admiring	1
admit	1
admits	1
admitted	1
admonishes	1
adorable	2
adorati	1
adore	2
adored	3
adoring	1
adorn	2
advance	2
advanced	1
advantage	2
advantages	2
advatagious	1
adversary	1
advertisements	1
advices	1
advis	2
advise	5
affect	2
affected	2
affection	3
affectionates	1
affections	11
affinity	1
afflction	1
afflctions	1
afflict	1
afflicted	1
afflicting	2
affliction	6
afflictions	2
afflicts	2
afford	1
affords	2
affright	1
afraid	1
afrights	1
after	29
afters	1
again	12
against	10
age	7
ages	6
agility	1
agitated	1
agitation	2
agnificent	1
agonies	1
agony	1
agreeable	4
agreeeble	1
agreement	1
ah	1
aid	3
aids	1
ailty	1
aimable	2
aimeth	1
air	5
airy	1
aithful	1
ake	1
al	5
alas	2
alay	1
alexander	1
aliens	1
alike	2
alive	3
all	321
all-knowing	2
all-wise	1
alliance	1
allone	1
allsuch	1
allure	1
allurements	1
ally	1
almighties	3
almighty	10
almost	2
alms	1
alone	16
already	3
also	9
alt	1
altar	1
alternativeness	1
althoug	1
although	2
altogeth	1
altogether	2
always	40
aly	1
am	6
amazed	1
ambition	1
amen	12
amicable	1
amidst	1
amiss	4
amity	2
among	1
amongst	3
amuse	1
an	93
analogy	1
ancestors	1
anchor	2
ancient	1
and	1344
angel	5
angelical	2
angels	16
anger	1
angls	1
angry	2
anguish	3
anient	1
animal	3
animated	2
anne	1
annexed	2
annext	1
annoy	1
anoint	1
another	8
answer	3
antick	1
antipathy	1
antipodes	1
anxieties	1
anxious	1
any	42
apostle	2
apostles	3
apostolical	1
apparently	1
appeal	1
appear	8
appeared	1
appears	2
appease	1
appetite	1
applause	3
application	1
applied	1
applies	1
apply	1
appoint	1
appointed	1
appointment	1
apprehe	1
apprehensions	1
approach	1
approaches	1
approaching	1
approbation	1
approved	2
apt	8
aquit	1
ar	3
arch-bishops	1
arches	1
ardent	2
are	187
arise	6
arises	1
ariseth	1
arithmeticks	1
arm	6
arms	2
army	1
aromatick	1
arrive	1
arrived	4
arrogant	1
art	26
arts	2
as	191
ascend	2
ascending	1
ascribed	1
ashes	2
aside	3
asis	1
asp	1
aspire	4
aspired	1
aspiring	2
assaults	1
assembled	1
assension	1
assent	1
assist	3
assistance	9
assistest	1
assisting	2
assur	1
assurance	1
assuredly	2
assures	1
asswage	3
ast	1
asure	1
at	80
ate	1
ath	2
athough	1
atisfied	1
atoning	1
atributes	1
attain	5
attained	1
attaining	1
attempt	1
attend	3
attendants	1
attended	1
attends	1
attent	1
attention	2
attentive	1
attracts	1
attributes	2
audience	1
augry	1
augustin	3
aupream	1
ause	3
auspicious	1
author	2
authority	2
ave	1
avenge	1
averse	1
avoid	2
awake	5
away	14
awe	1
awful	1
ay	1
b	3
back	2
bad	3
baffled	1
bags	1
baits	1
ball	1
ballance	1
balze	1
banish	1
banishing	1
banks	1
banquet	1
baptiz	1
bar	1
bare	1
bark	1
base	3
baseness	2
baths	1
battel	1
bauble	1
baulk	1
bays	1
be	328
beak	1
beams	4
bear	6
bearing	2
bears	3
beatified	1
beauties	1
beautifie	1
beautified	1
beautifies	2
beautiful	3
beautifying	1
beautious	1
beauty	18
because	37
become	8
becomes	3
bed	1
bedrid	1
beds	1
bee	1
been	20
befal	1
befitting	1
before	22
beg	3
begg	7
beggary	1
begged	1
beggeth	1
begin	1
beginest	1
beginning	3
behaviour	5
behind	1
beho	1
behold	6
beholder	1
beholding	2
bei	1
being	68
beings	3
beleived	1
belief	5
believe	6
believers	1
believest	1
believing	1
bell	2
belong	2
beloved	5
below	2
bend	1
beneath	12
benefactor	1
beneficial	1
benefit	2
benefits	5
benifits	1
bent	1
bequeath	1
bereave	1
berefit	1
beseech	9
beseeching	2
besides	3
bespeak	2
best	11
betides	1
betray	5
better	16
betwixt	11
beuse	1
bewail	1
beware	1
bewitch	1
beyond	2
bi	1
bid	2
bids	4
bifs	1
bind	4
binds	1
bird	1
birds	1
birth	2
bishops	1
bite	1
bitte	1
bitter	1
bitterness	1
bjects	1
blackens	1
blame	1
blameless	1
blaze	3
blazing	1
ble	1
bleed	1
bleeding	1
blemish	1
blemishes	1
bless	10
blessed	27
blessedness	5
blesser	1
blessing	2
blessings	6
blest	1
blind	2
blindfold	1
blindness	1
bliss	19
blithe	1
blood	10
blossom	1
blushing	1
bmissively	1
boast	2
bod	2
bodies	37
bodily	1
body	71
bodyly	1
bodys	1
bohemia	1
bold	1
bondage	1
bonds	1
book	3
born	7
borrow	2
bosom	2
both	23
bottles	1
bound	3
bounded	3
bounding	1
boundless	3
bounds	1
bountiful	2
bounty	2
bow	1
bowels	4
bowers	1
bowl	1
bowls	1
boyling	1
brain	7
brea	2
bread	2
breadths	1
break	1
breaks	3
breast	5
breath	8
breathe	2
breathed	1
breaths	2
bred	1
breeds	1
brethren	1
bride	1
brig	1
bright	6
brightens	1
brightness	3
brigthness	1
briks	1
bring	6
brings	3
brittain	1
brittle	1
broke	2
broken	2
brotherly	1
brought	2
bruitish	1
bsiege	1
bubble	1
buble	1
buffets	1
build	3
building	1
buildings	1
built	3
bulk	1
bundle	2
burden	2
burly	1
burning	1
burnings	1
burnt	1
burst	1
burthen	1
busie	2
business	2
businesses	1
but	234
buy	4
by	221
c	1
cage	1
calamities	1
calamitis	1
calamity	1
calander	1
cald	1
call	13
called	11
calls	1
calm	1
calmly	1
came	6
can	64
cann	1
canno	1
cannot	30
canst	3
capable	5
capacious	2
capacity	4
care	15
careful	3
careless	1
cares	7
carnal	1
carouse	1
carried	3
carriedest	1
carries	5
carry	2
carrying	1
carv	1
case	2
cashire	1
cast	7
casts	1
casualties	1
catechism	1
catholick	1
cause	25
causes	3
causing	3
cautionary	1
ccurrences	1
cearly	1
cease	3
ceased	1
ceaseth	1
ceasing	1
ceder	1
celestial	4
censured	2
censures	2
center	3
centre	3
centure	1
cerain	1
cerinly	1
certain	9
certainly	4
certainty	3
certan	1
chace	1
chain	1
chainged	1
chainges	1
chains	2
chair	1
champion	1
chance	3
change	11
changeable	1
changed	1
character	2
charge	7
charitable	1
charity	10
charles	1
charm	3
charms	2
chast	5
chastity	1
cheapen	1
chear	3
chearful	1
chearfulness	3
chearing	1
check	1
cheek	1
cheer	1
cheerfully	1
cheerfulness	1
child	4
children	1
chimerical	1
chist	1
choice	6
choicest	2
chose	1
christ	13
christian	5
christianity	1
christs	1
chrstianity	1
chu	1
church	13
church-festivals	1
churches	2
chuse	3
circulation	1
circumscription	1
circumstance	1
citizens	1
city	2
civil	1
civility	1
clamour	1
cleans	1
clear	7
clearing	1
clearly	2
cleave	1
clergy	1
clesie	1
cloath	3
cloathed	4
cloaths	1
clod	1
clogs	1
clos	2
close	4
closer	1
clouds	4
cloven	1
cloy	1
cloys	1
clue	1
clusters	1
co-extension	1
co-extention	1
coextention	1
cold	1
colours	1
comand	1
combat	1
combine	1
come	16
comes	3
comest	1
cometh	2
comfort	7
comfortless	1
comforts	4
coming	3
comm	1
command	3
commander	1
commanding	1
commands	2
commence	1
commences	2
commenc¦ment	1
commend	2
commendable	1
comment	1
commit	2
committed	5
common	2
commonalty	1
commonly	1
communication	1
communicative	1
communin	1
communion	1
communitive	1
commute	1
companion	1
compar	1
compare	2
compared	1
comparison	2
compartments	1
compassion	5
compassions	1
compendious	1
complacency	3
complain	1
complaints	3
compleat	2
compleatment	1
complexion	2
compos	1
comprehend	4
com¦passion	1
com¦pleating	1
conant	1
concealed	2
conceiv	1
conceive	14
conceived	2
conceiving	1
concer	1
concern	1
concerning	3
concernment	1
concerns	2
conclusion	1
concupiscence	2
condemn	1
condemnable	1
condemnation	1
condescending	2
condional	1
condition	8
conditional	1
conditions	2
condtion	1
conducive	4
conduct	3
conert	1
confess	1
confession	2
confidence	4
confidently	1
confine	1
confines	1
confirm	1
conformable	1
conformation	1
confounded	1
confounds	1
confus	1
confused	1
confusedly	1
confusion	3
congealed	1
connexion	5
conquer	1
conscience	4
consciences	6
consecration	1
consent	1
consequence	5
consequences	3
consequently	1
consider	10
consideration	3
considerations	1
considering	1
considers	1
consist	2
consists	5
consola¦tion	1
conspicuous	2
conspire	1
constancy	1
constant	2
constantly	1
constrain	1
constraineth	1
consum	1
consumed	1
consuming	2
consummation	1
contain	3
contained	1
containing	1
contains	1
contemning	1
contemp	1
contemplate	1
contemplation	1
contempt	1
contemptable	1
contend	1
content	13
contented	2
contentedness	1
contentment	10
continenc	1
continua	1
continual	3
continually	2
continuance	1
continue	5
continued	1
contracts	1
contradictory	1
contrary	5
contriety	1
contrite	1
contrition	1
contrive	1
controul	2
contte	1
conveigh	1
conveniencies	1
converation	1
conversation	1
conversion	2
convey	1
conviction	1
convince	2
convinces	1
con¦ceive	1
con¦science	1
cooperation	1
cor	2
cord	1
coronation	1
corporeal	9
correct	1
corrected	1
correcti¦on	1
corrupt	2
corruption	3
corruptions	1
cosider	1
cost	1
costly	3
cotaining	1
could	8
councel	1
counsel	6
counsellor	1
counsels	1
counted	1
countenance	1
counteth	1
country	2
courage	13
couragious	1
course	4
