	54
1559	1
a	51
abate	2
abhominations	1
abhor	1
abhorres	1
able	2
abominatiō	1
about	3
aboute	1
abrode	1
abstayn	1
according	2
accupied	1
actes	1
added	1
adders	2
adhere	1
adioyne	1
admonission	1
aduice	1
aduoyde	1
affaires	1
afflicted	1
aforesayde	1
afrayde	1
after	18
afterward	1
against	2
agayn	1
agayne	4
agaynste	1
agoge	1
agrippa	1
al	1
aliena	1
all	24
alleged	1
almightie	1
almighty	2
almightye	1
almost	2
also	10
although	3
alwayes	1
always	1
am	3
amen	1
amende	1
amēde	1
amici	1
amon	1
amonge	1
amongest	3
amōgst	1
an	10
and	115
annointed	1
any	12
anye	3
apointed	1
appeare	1
appeared	1
appointed	2
apt	1
arcana	1
are	18
arise	1
arisinge	1
arologie	1
arte	1
artes	4
as	44
ascendinge	1
asked	1
asketh	2
astray	1
astrlogers	1
astrologer	1
astrologie	4
aswete	1
at	14
aunswer	1
aunswereth	2
auoyde	1
aūswered	1
away	2
awaye	2
axe	1
babell	1
back	1
backe	1
bacon	2
bakons	1
bale	1
baptised	1
baptisme	1
bayte	1
bayted	1
be	32
bear	1
beastes	1
because	1
becomme	1
bed	1
before	5
began	1
begā	1
beggerye	1
beginning	1
beholde	1
beinge	2
beit	1
ben	6
bende	1
benefit	1
benefites	1
berye	1
besech	1
beseching	1
besides	1
betwene	1
betwéne	1
betyme	1
bewytched	1
birth	1
bitternes	1
blacke	1
blasphemeth	1
blasphemies	1
blasphemous	2
blesse	1
blessed	1
blinde	1
blinded	2
bloode	1
bloudde	2
blusshe	1
blynde	1
boddely	1
body	1
bodye	1
boke	6
bokes	3
born	1
both	3
bothe	4
botōles	1
bottomlesse	1
bought	1
bounden	1
bountiful	1
braūches	1
breache	1
bread	2
brente	1
bridgewater	1
bring	2
brode	1
brokē	1
broode	1
broughte	2
brute	1
burgonion	1
but	33
by	26
byde	1
c	4
calculated	1
calculateth	1
calculation	2
call	5
called	7
came	2
can	2
carolus	1
carsulanus	1
