	7
1622	1
a	58
a-long	1
a-sléepe	1
abacke	2
abake	1
abbacie	1
abbie	1
aberdene	1
aboundantlie	2
about	7
above	2
abroade	1
ad	1
addyse	1
ade	1
ae	1
affrayde	1
againe	8
agast	2
aile	1
alace	4
alison	1
all	25
all-hollow	1
allan	1
allane	9
allison	1
almost	1
alone	3
although	1
am	5
amang	1
amongst	3
an	7
an-other	1
and	206
ani	1
anie	8
anone	7
answearde	1
answere	1
answered	1
apace	1
appeare	5
are	11
array	1
art	1
arte	2
artilleie	1
as	27
asked	2
askt	1
assent	1
at	19
ate	2
aund	1
aunswere	1
aunswered	1
awake	1
away	7
ayde	1
aye	6
ayeth	1
ayled	1
b	1
bade	3
bare	1
be	2
beare	1
because	3
becked	1
bedde	4
beddes-head	1
bee	30
beene	4
befell	1
before	9
behinde	1
behoove	1
bell	2
below	1
belt	1
belyve	1
benedicitie	2
benigne	1
berke	1
berwicke	3
berwickes	1
berwicks	1
beseene	1
best	5
besyde	1
better	2
beyond	1
bidden	2
bindes	1
birnis	1
blacke	1
bleedin	1
blisse	1
blythe	7
board	3
board-cloath	1
boarde	3
boardes	1
bode	1
bolde	1
booke	4
boote	1
bore	1
both	7
bottels	1
bottles	2
bowles	1
bowne	1
brake	1
bread	6
breede	1
brethren	2
bring	6
bringest	1
broken	1
brother	3
brought	10
buffets	1
burdoun	1
busilye	1
business	1
but	22
by	18
byde	4
byding	1
bée	1
béene	1
ca	1
call	1
called	5
came	8
can	7
can-not	1
capons	4
car-walles	1
carmelites	1
cas	1
casde	1
case	2
casle	1
cast	1
castell	1
casten	1
caught	1
ch	1
chaire	1
chamber	1
charge	1
charitie	1
chayre	1
chce	1
cheae	1
cheare	7
cheeke	1
chiese	2
christes	1
cht	1
clap	1
cleane	1
climbe	1
clincking	1
cloathes	2
cloathing	1
clos	1
closde	3
close	2
closed	5
closing	1
coached	1
coft	1
colde	2
come	11
comelie	1
comes	1
commaund	1
comming	1
companie	3
companye	1
conies	2
conjure	1
corne	2
costlie	1
couh	1
could	6
counsell	1
countenance	1
countrey	1
countri	1
countrie	1
course	1
courtch	1
courteouslie	2
covered	1
cowle	1
crabbedlye	1
craft	1
craftilie	1
crave	2
creepe	1
crosse	1
crost	1
crowne	1
cry	1
crye	2
cup-out	1
cure	3
cuse	1
d	1
daintie	1
dainties	1
dame	13
dames	1
dangerous	1
dare	3
darksome	1
david	1
day	4
dayes	1
dbate	1
de	2
dead	3
deare	10
debate	1
dekt	1
delay	1
denye	1
deray	1
desire	1
despae	1
despyte	1
desyring	1
deth	1
devill-a-bitte	1
devyse	1
dew	1
did	22
dight	1
diligence	1
dis-a-guyse	1
discearnde	1
discovred	1
disposed	1
ditch	1
do	1
doe	8
doeth	1
doing	1
done	8
doone	1
doore	3
dost	1
double	1
down	1
downe	9
dranke	4
draw	2
dre	1
dread	1
drest	1
drew	1
drierie	1
drierilie	1
drink	1
drinke	7
drunke	1
drye	1
duike	1
durst	2
dwell	1
dwelling	2
déede	2
each	1
eare	1
ease	3
east	1
eate	1
edvvard	1
ee	3
effray	3
ell	1
els	1
else	1
embrodred	1
ende	2
enough	3
entrie	1
envye	1
epistles	1
er	2
ere	3
ervant	1
esh	1
espye	1
et	1
ete	1
even	10
ever	5
everie	1
excep	1
except	3
eyes	1
eyth	1
face	5
faine	3
faire	3
fall	1
fare	2
farre	1
fashion	1
fast	3
fatte	2
fattest	1
fayre	9
feare	1
fearfullie	1
feast	2
feate	1
feire	1
fell	3
fellon	1
fellow	1
fende	1
fetch	1
fiende	1
fierce	1
figned	1
filde	2
fill	3
finde	2
finger	1
finis	1
first	1
five	1
flame	1
flappes	1
fli	1
floore	7
flore	1
folkes	1
follow	1
foorth	5
foote	2
for	43
for-sooth	1
fore-séene	1
forme	1
forsooth	2
foule	1
foure	2
fourtie	1
fowles	1
fr	1
fray	1
fresh	2
fri	1
friendship	1
frier	54
friers	19
frir	1
from	11
full	32
furiouse	1
fyne	6
fynest	1
fyre	3
fyrs	1
gaines	1
