	114
1	50
10	23
101	1
102	1
103	2
104	1
107	1
11	19
110	1
115	1
118	1
12	11
120	1
13	10
136	1
137	2
14	22
144	2
147	2
148	1
15	16
150	1
16	23
1606	2
1662	1
17	21
18	10
19	18
2	65
20	12
203	1
21	6
22	13
23	9
24	11
247	1
25	12
26	7
27	13
27000	1
28	4
29	6
3	35
30	7
3000	1
31	3
32	4
33	7
34	6
36	1
37	1
38	1
39	3
4	23
40	1
400	1
41	2
42	2
45	2
47	2
48	3
49	1
5	29
52	3
55	1
58	5
6	27
61	1
63	1
65	3
66	2
7	23
731	1
78	1
8	18
84	1
9	28
91	1
a	235
aaria	1
aaron	2
abac	1
abadon	1
abandon	1
abase	1
abednego	1
abel	1
abhomination	1
abhor	2
abhorre	1
abhorred	1
abhorring	2
abide	2
abimelech	2
able	4
abner	1
abolish	1
aboue	8
about	9
abraham	4
abroad	2
abroade	1
abundant	1
academia	1
acceptable	1
accesse	1
accomplish	1
according	8
accusing	1
accustome	1
achab	1
acknowledge	5
act	7
acte	2
action	1
actions	1
acts	1
ad	3
adam	1
adders	1
addeth	1
addition	1
adiacent	1
admal	1
administration	2
admiration	1
admire	1
admitation	1
admonish	1
admonishing	1
adore	1
adorne	1
aduantage	1
aduaunced	1
aduersaries	1
aea	1
aediū	1
aegipts	1
aeterna	1
affection	2
affectionate	1
affections	1
affliction	1
afford	1
afforded	1
afore	1
aforehand	1
after	12
afterlaw	1
again	1
againe	17
against	30
age	4
aged	2
agents	1
ages	1
aggregated	1
agreement	1
ah	1
al	1
alas	2
alastor	1
aldersey	1
alexander	1
aliue	3
all	203
alleluiah	1
alliance	1
allowed	1
almes	1
almightie	1
almighty	1
almost	1
aloft	1
alone	5
along	1
alreadie	3
already	1
also	16
altar	1
altars	1
alteration	1
alterations	1
alternation	1
altogether	1
alwaies	1
am	3
amalech	1
amazed	1
ambition	2
amen	4
amend	1
amendment	1
amitie	3
among	17
amongst	4
amos	2
amphetheater	1
ample	1
an	26
ananias	1
and	941
angel	1
angelicall	1
angell	4
angelo	1
angels	5
anie	1
anne	1
annexed	2
anniuersarie	1
annointed	1
another	15
answer	1
answere	1
antichrist	2
antichristian	1
antiquitie	1
antistrophos	1
any	36
apoc	27
apocrypha	1
apollyon	1
apostles	2
apparant	2
appeale	1
appeared	2
appendants	1
appertaines	1
appointed	4
approachment	1
appropriations	1
april	1
araunah	1
arce	1
ardent	1
are	51
arguing	1
argument	2
arise	1
aristotle	1
arke	4
armes	1
armie	2
armies	1
arraig	1
art	4
arthur	1
artificers	1
as	215
ascend	1
ashes	1
aside	2
aske	1
aspect	1
asse	1
assemble	2
assembled	1
assemblie	1
assembly	1
assigned	1
assises	2
assistance	1
association	1
astonished	1
astonishment	1
at	60
atheists	1
attained	1
attempt	1
attendance	2
attendants	2
attesteth	1
attributes	1
atturnies	1
auailed	1
aucestors	1
auenged	1
auenger	1
auentine	1
aug	1
augusta	1
augustiorem	1
augustissima	1
auncient	11
aut	1
author	2
authority	1
away	7
awe	1
awry	1
ayme	1
azaria	1
b	1
baal	1
baals	1
babel	3
babell	3
babes	1
babilon	1
babilonians	1
babylon	6
back	1
backe	1
backes	1
balaam	1
balaams	1
ballance	2
baltazar	2
bane	1
banish	1
banishment	1
banners	1
banquer	1
baptisme	1
barbarians	1
barbarous	1
barbarousnes	1
bare	1
barke	1
barketh	1
barre	2
barrelled	2
barren	1
barres	2
barrons	1
base	1
bases	1
bashan	1
be	124
beames	2
beare	3
bearing	2
beasom	1
beast	5
beasts	2
beautie	1
beauty	1
became	1
because	5
become	5
becommeth	1
bed	4
bee	16
beeing	1
been	7
beene	43
before	23
begin	5
beginning	5
begotten	1
behalfes	1
beheading	1
behind	1
behold	12
beholde	1
being	8
bel	1
beleeue	1
beleeuing	1
beliefe	1
bell	2
belong	1
belongeth	1
belonging	1
beloued	2
benchers	1
benches	1
bende	1
bene	1
beneficiall	2
benigne	1
bent	1
besides	1
besieged	1
best	5
bethlehem	1
betime	1
better	8
betweene	4
beware	2
beyond	2
bibles	1
bily	1
bird	2
birds	2
birth	1
bishop	1
bishops	2
blacknes	1
blast	2
blesse	45
blessed	6
blesseth	1
blessing	3
blinded	2
blisfull	1
blocke	1
blood	20
blood-thirstie	1
bloody	1
bloudie	1
blow	4
blowe	3
bodies	8
body	3
bold	1
bond	1
bondage	2
bones	4
booke	2
bookes	1
boord	1
bord	1
borders	1
borne	3
bosome	1
botch	1
both	7
bottomlesse	2
bouchers	1
boughes	1
bought	1
bound	1
bounds	2
bountifulnes	1
bourd	1
bowe	1
bowels	3
bozra	1
bragged	2
brags	1
braine	1
branch	2
brand	2
brasse	1
braue	1
brauerie	1
breaches	1
bread	1
break	1
breake	4
breaking	1
breath	3
bred	2
bredth	1
brennus	1
brethren	3
bribes	1
brick	1
bride	1
bridegroome	1
bridles	1
brimstone	3
bring	2
bringing	2
britane	1
britannia	1
brittaine	6
brittaines	3
brittle	1
broke	1
broken	2
brokē	1
brothers	1
brought	2
bruised	1
brutish	1
build	1
building	1
buildings	2
built	2
bulwarks	1
burden	1
burdē	1
burgesses	1
buriall	2
buried	2
burne	1
burning	2
burnt	5
bursteth	1
bush	1
busie	1
but	67
butcherie	1
butchery	1
buy	1
buying	1
by	68
c	11
ca	1
cadem	1
cage	1
calamitie	1
call	5
called	4
calling	1
callings	1
calme	1
came	6
can	9
canaan	1
candlesticks	1
cannibals	1
cannot	3
canon	1
canst	1
cant	2
cantic	3
canticle	1
capitoll	1
captiue	1
captiuitie	1
caput	1
carcasses	1
card	1
care	8
carefull	1
carelesse	1
caroches	1
cart	1
carthage	1
caruer	1
cases	2
cast	6
castle	3
catch	1
catholicks	1
catholike	3
cattell	2
caueat	1
cause	5
caused	2
causes	2
causing	1
caution	1
cease	1
ceased	1
cedars	2
celebrate	2
celestiall	1
center	2
ceremonies	2
certaine	2
certainly	1
cha	1
chaffe	1
chaire	1
chamber	5
chambers	7
champion	1
change	1
chap	1
chaplaine	1
chapmen	1
chappels	1
chapters	1
charge	4
chariots	1
charitable	1
charity	1
charters	1
chauncerie	1
chests	2
chiefe	3
chiefest	2
child	2
childe	2
children	19
chirurgion	1
choisest	1
chosen	1
chre	1
christ	12
christall	1
christian	4
christians	3
christs	2
chro	1
chronicle	2
church	13
churches	8
churchyard	1
citie	8
cities	2
cittadle	1
ciuill	2
clapping	1
claps	1
clarkes	1
claudestinarie	1
clavum	1
clay	2
cleane	1
cleare	1
cleargie	1
clefts	1
clients	2
climde	1
clipeū	1
close	1
closed	1
closet	1
cloudes	2
cluster	1
clusters	1
clyents	1
coaches	1
coales	2
coates	1
col	1
colde	1
combustible	1
come	29
comfort	7
comfortable	1
comfortably	1
commandement	1
commaundements	1
commaunder	1
commeth	4
commissioners	1
commit	1
committed	1
committeth	1
common	15
common-wealth	1
communicants	1
communion	2
companies	1
companion	1
company	1
comparisons	1
compasse	2
compassion	1
compendious	1
complaining	1
complainings	1
complements	1
complotted	1
compositions	1
compunction	1
conceiue	1
conceiuing	1
concerning	2
concord	1
concurre	2
concurred	1
concurrence	1
condemnation	2
condemning	1
conducted	1
conference	1
confesse	7
confessions	2
confidence	1
confines	1
confirmation	1
confirme	2
confirming	1
confluence	1
confound	2
confusion	2
confute	1
conglobation	1
congregations	1
coniunction	1
conqueresse	1
conscience	6
consciences	1
consent	1
consider	9
consideration	1
considerations	1
consilij	1
constancie	1
constat	1
constellation	1
construction	1
consult	1
consume	1
consumed	3
consuming	1
containing	2
contemplatiue	1
contempt	1
content	2
contention	1
contentments	1
contesteth	1
continually	1
continue	1
contrarie	1
contriued	1
conuersation	1
cor	6
cormorants	1
corners	1
coronation	1
coronet	1
corpes	1
corporall	1
corruption	3
cost	1
couenant	2
couering	2
couerts	1
couetousnes	2
could	15
couldest	1
counsaile	1
counsailers	5
counsailings	1
counsailours	2
counsell	12
countenance	1
counterfet	1
counting	1
countrie	3
countries	7
country	11
courage	3
courages	1
course	3
coursers	1
court	4
courts	5
cousoning	1
cōcubines	1
cōmissions	1
cōmon	1
cōsulates	1
crack	2
crauing	1
creation	2
creator	3
creature	6
creatures	6
creepe	1
creeping	1
crie	1
crieth	1
crowne	2
crownes	3
crucified	1
cruel	1
cruell	3
cruelty	1
crush	1
crushed	1
crusht	1
crying	2
cubuisset	1
culmen	1
cum	1
cumbersome	1
cumbred	1
cunning	3
curse	4
cursed	1
cursing	1
curules	1
custodie	1
cut	2
cutting	1
cyrus	1
d	1
dagon	2
daily	1
damasoo	1
damme	1
dan	5
danger	1
darke	1
darkned	1
darknes	1
dasheth	2
daughter	4
daughters	2
dauid	9
dauids	1
day	23
dayes	10
de	3
dead	5
deadly	1
deafe	1
deale	1
dealing	1
dealings	1
deare	3
dearest	2
death	19
debase	1
deborahs	1
dec	1
decay	1
deceit	1
decision	1
declaration	2
declare	1
declareth	1
decree	1
decrees	3
dedicate	1
dedication	1
deduced	1
deed	2
deeds	1
deep	1
deepe	3
deerely	1
defacing	1
defeate	1
defeated	1
defence	4
defendant	1
defended	1
defender	1
