	1
1	8
12	1
12o	2
12th	1
13	1
1691	5
1692	1
16th	1
1st	1
2	5
28th	2
2dly	2
2ly	1
3	1
3dly	1
4	1
4o	3
4thly	1
5thly	1
8o	2
a	102
abhor	1
abhors	1
able	3
about	1
above	2
absolute	1
abstain	1
abuse	1
accomplished	1
activity	1
adam	1
adhere	1
admires	1
admit	1
advance	1
advantages	1
advice	1
advise	1
advocate	1
affected	1
afflict	1
afflicted	2
affront	1
after	5
afterwards	1
again	4
against	8
age	3
agreeable	1
all	28
allegiance	2
almost	1
alone	3
already	1
also	3
alter	1
always	2
am	1
ambition	1
amen	1
an	12
ancient	1
ancients	2
and	294
andrew	1
angels	3
angry	1
another	2
answer	3
answered	1
answering	1
answers	2
any	17
apparent	1
appear	1
appetites	2
appointment	2
apt	1
arbitrary	1
arch-bishop	2
are	40
argued	1
argues	1
argument	1
armour	1
art	1
artificial	2
arts	2
as	63
aside	1
assault	1
assaulted	2
assaults	2
assistances	2
assurance	1
assures	2
at	22
atheism	1
attempt	1
austerities	1
author	1
authority	9
awakens	1
aware	2
away	1
back-door	1
bad	2
baffle	1
banners	1
baptism	4
baptized	2
bare-faced	1
bargain	1
be	50
bear	5
beasts	1
beautiful	2
beauty	1
became	1
because	2
beck	1
been	6
before	6
began	1
begins	1
behold	1
being	4
belief	2
believe	1
beloved	3
best	3
bestow	1
betrays	1
beyond	3
big	1
birth	1
bishop	5
blame	1
blessing	1
blood	2
boast	1
bodies	4
body	1
bold	1
books	2
both	4
bow	1
breach	1
bread	9
break	1
brighter	1
bring	1
brought	2
busie	2
business	3
but	55
by	49
c	1
call	2
came	2
can	16
cannot	9
canterbury	1
capacity	1
captain	1
captivated	1
care	6
carry	1
case	7
cast	1
catechism	1
cause	3
caution	1
celibacy	1
cell	1
cells	1
chaplain	2
charge	1
charitable	1
charity	1
charms	1
chastneth	1
chides	1
chiefly	1
children	1
choice	1
choose	1
chosen	1
christ	14
christian	1
christianity	2
christians	3
church	3
circumstances	2
clark	1
clement	1
cold	2
come	1
comfort	1
comforts	2
coming	1
command	7
commands	1
commonly	1
communion	1
company	1
compassionate	1
complied	1
concerning	3
concerns	2
conclude	2
condition	3
confidence	1
confined	1
confirm	1
conquer	7
conquered	7
conquering	1
conquerors	1
consecrate	1
consecration	1
consider	5
consideration	1
considered	1
considering	1
consolation	1
constant	1
constitution	1
content	1
continue	1
contrary	1
conversation	3
converse	1
corrupt	1
corrupted	1
corruption	1
could	7
courage	2
court	2
crazy	1
create	1
credible	1
credulous	1
critical	1
cross	1
croud	1
crowns	1
cure	1
d	4
daily	3
damned	1
danger	2
dangerous	7
dangers	2
daniel	1
dash	1
day	4
days	2
dead	1
dealt	1
dean	2
dear	1
death	2
deceit	1
deceive	3
deceived	2
decency	1
defeat	1
defence	2
defile	1
degenerate	1
degree	1
deliver	2
delivered	1
demands	2
demonstrated	1
denied	1
desarts	1
descended	2
desentions	1
desert	2
desertions	2
design	1
despair	3
desperate	1
despise	1
destiny	1
destitute	1
destroy	3
destruction	1
devil	33
devote	1
devoted	1
devotees	1
devotion	2
did	5
die	1
difficult	3
difficulty	1
diffident	1
dignity	1
direction	2
directions	1
disagreeable	2
discontent	1
disobedience	2
dispense	1
disposal	3
dispose	1
disputing	1
distress	1
distrust	3
disturbed	1
diversions	1
divine	4
do	26
does	5
doing	4
done	2
doubt	3
dove	1
down	3
downright	1
dr	1
drawn	1
drink	1
dulness	1
dunstan	1
duty	1
dying	1
early	1
earth	1
ease	3
easie	2
easily	1
eat	3
edition	1
edward	1
effects	2
eighth	1
either	4
elect	1
elis	1
else	1
emperor	1
employ	1
encounter	1
encounters	1
encouragement	2
encrease	1
end	2
endeavours	1
endless	1
enjoy	1
enjoying	1
enough	1
enslaved	1
enter	1
enthusiastic	1
enthusiasts	2
entituled	1
envies	1
escape	1
escaped	1
especially	3
espoused	1
estates	1
eternal	2
eternally	1
even	5
events	1
ever	5
every	5
evil	5
example	2
examples	1
excess	1
exchange	1
exercise	2
exercises	1
expect	6
experience	2
experiment	1
experiments	2
explain	1
expose	2
exposes	2
expresly	1
express	1
extraordinary	6
extream	1
extreme	1
eyes	2
fail	4
faith	9
faithfully	1
fall	4
falling	1
false	2
fancy	2
far	2
fasting	3
fastings	1
fasts	1
fatal	1
father	7
fathers	1
fault	1
favorite	1
favorites	1
favour	3
fear	3
fears	2
febr	1
february	2
fed	3
feeble	1
feel	2
felt	1
fervour	1
few	2
fifth	1
fight	1
filled	1
fills	1
final	1
find	2
fine	1
finis	1
firm	2
first	12
fit	1
fits	1
fitting	1
flatteries	1
flattering	1
fleetstreet	1
flesh	6
fling	2
foiled	1
follow	1
folly	2
foot	1
for	69
forbear	1
