	389
.i	1
1	21
10	7
11	5
119	1
12	1
123	1
13	3
14	1
146	1
15	2
1503	1
1562	1
16	3
17	2
18	3
2	27
20	1
21	1
22	2
23	2
24	4
26	3
27	2
28	1
3	19
31	1
32	2
33	1
36	1
37	1
38	1
39	1
4	15
45	1
47	2
48	1
5	9
50	1
6	1
61	1
67	1
69	1
7	8
76	1
78	1
8	10
80	1
85	1
9	1
90	1
95	1
a	433
aaron	3
abandone	1
abandoned	4
abandoneth	1
abate	1
abated	1
abādon	1
abba	1
abbais	1
abbeys	1
abbot	4
abbotes	1
abbots	8
abbottes	1
abel	1
abhorre	2
abiathar	1
abide	2
abideth	1
abiected	1
abiron	1
able	11
abolished	1
abolyshe	1
abolyshed	1
abolyshing	1
aboue	5
aboundance	1
about	19
aboute	8
abraham	8
abrahā	2
abroad	1
abroade	4
abrode	6
absent	4
absolucion	1
abstaine	1
abuse	3
abused	2
abuses	4
abusinge	1
acceptable	1
accepted	2
accesse	1
accidences	1
accomplish	1
accomplishemēt	1
accomplisheth	1
accompt	1
accompted	1
accorde	4
according	20
accordinge	5
accordyng	5
account	3
accounte	2
accounted	4
accoūteth	1
accursed	1
accusations	1
accuse	5
accused	13
accuseth	1
accustomed	4
acertained	1
achab	1
acknoledg	1
acknowledg	3
acknowledge	5
acknowlege	1
acquaynted	1
act	5
actio	1
action	1
ad	16
adam	2
add	1
adde	3
added	2
addicted	2
adioyned	2
adiudged	2
adiugged	1
administer	2
administered	1
administration	3
administratiō	1
admit	2
admitted	1
admonish	3
admonishe	3
admonished	2
admonisshing	1
admonyshed	1
admonysshed	1
adorned	1
adrian	1
adriane	1
aduaucement	1
aduaunced	1
aduenture	1
aduersari	1
aduersaries	13
aduised	1
aduisedli	1
aduisedly	2
aduisement	1
adulterers	5
adulteries	1
adultery	2
aduocates	1
aduouterer	1
aduouterers	1
aduysed	1
aegyptiās	1
aelius	1
aeneas	1
affection	2
affections	2
affinity	1
affirme	8
affirmed	1
affirmeth	1
affirming	1
afore	5
aforehand	2
afraid	1
afraide	2
afrayd	1
afrayde	3
after	68
afterwardes	10
afterwards	2
againe	35
against	38
againste	9
agaīst	1
agar	1
agayne	18
agaynst	21
agaynste	9
age	8
ages	13
agesilaus	1
agge	1
aggeus	1
aginst	1
ago	1
agoe	10
agre	2
agreably	1
agree	10
agreed	3
agrement	5
agremēt	1
al	119
alas	1
albeit	11
albert	4
alberte	1
albeyt	1
alexandria	1
alienated	1
aliue	1
all	277
allegeance	1
alleged	1
allegiāce	1
alliensis	1
allow	7
allowe	3
allowed	5
allure	1
almighty	1
almost	1
aloisius	4
alone	20
alow	1
already	2
alredy	1
also	123
altare	1
altares	1
altars	1
alteratiō	1
alters	1
althoe	8
although	36
althoughe	3
altogether	8
altogither	4
alwaies	17
alwais	1
alwayes	8
am	7
aman	2
amasias	1
ambeling	1
ambelinge	1
ambition	4
ambitious	1
ambrose	11
ambrosyans	1
amen	2
amende	1
amendemēt	1
amendment	1
ammonites	1
among	9
amonge	6
amongest	42
amongst	14
amos	5
amōgest	3
amōgst	2
ample	1
an	106
anabaptistes	2
anciēt	2
ancyra	1
and	1504
angel	2
angelica	1
angels	5
anger	2
anguste	1
angustine	1
ani	2
annas	4
annates	1
anno	2
annoynted	1
anoynted	1
answer	3
answere	1
answered	4
answeringe	1
answers	1
anteus	1
antichrist	9
