	28
14	1
16	1
1623	1
18	1
20	5
2000	1
21	1
23	1
3	1
30	1
3000	1
4	1
a	176
abash	1
abisse	1
able	1
abord	2
aboue	3
abound	1
aboundance	1
about	3
absent	1
abundance	3
abusde	1
abuse	3
abuses	1
acceptances	1
accepted	1
accompt	2
according	3
account	1
acknowledge	2
acknowledgling	1
acquaintance	1
actors	1
adamist	1
adiews	1
adioyning	2
admirable	2
adored	1
adorned	1
adornes	1
adrian	1
adryan	2
aduantage	1
aduenture	3
aduice	1
afeard	1
affected	1
afford	2
affords	1
afraid	3
after	5
afterwards	1
againe	12
against	7
age	1
aged	1
agen	1
agents	1
ages	2
agree	3
agreed	1
ake	1
ale	1
alehouse	2
alehouses	1
all	70
allde	1
almanacks	1
almes	1
almes-houses,let	1
almighties	1
almost	12
aloft	3
alone	2
along	3
alongst	1
already	3
also	6
although	3
altogether	1
am	9
amaine	2
amend	1
amidst	1
amongst	11
amonites	1
ample	1
an	16
ancient	6
and	469
animating	1
anker	1
annagrams	2
another	3
answers	1
any	27
apostumes	1
apparant	1
apparent	1
appearance	1
appeare	1
appeares	1
apple-squires	1
applesquires	1
appointment	1
aprou	1
aproue	1
arabians	1
arbour	1
arbours	3
are	46
arise	1
ariue	1
armorie	1
army	1
arose	1
art	10
art-nature	1
arthur	1
artlike	1
as	75
aside	1
ask	2
aspect	1
aspire	1
ass-ociates	1
asse	1
assist	1
assur	1
assure	1
assured	5
assuring	1
at	58
atendants	1
attempt	1
attends	1
aught	1
august	2
augustus	1
auncestors	1
auon	1
auoyded	1
author	1
authority	1
awak	1
away	6
ayme	1
ayre	1
ayrie	1
backes	1
backs	1
backward	1
bad	1
badly	1
bag-pudding	1
ball	1
banes	1
banke	1
bargaine	1
barke	3
barley	1
barly	1
barre	1
barrels	1
barren	1
barrennesse	2
barron	1
baskets	1
bastable	1
bawdery	1
bawdes	2
be	68
beachie	1
beachy	1
beame	1
beard	1
beare	6
beares	1
beasts	1
beate	2
beautified	1
because	4
become	2
becomes	1
bed	2
beds	3
bee	1
beefe	1
beene	11
beere	4
before	12
befriend	1
began	7
begger	3
beggered	1
beggerly	1
beggers	1
begin	3
begins	1
begun	2
behold	1
being	28
beleaguer	1
beleaguerd	1
bell	1
bells	1
belly	1
belong	2
beloued	2
belowe	1
beneath	1
benefactor	1
benefactors	2
beneficiall	2
benefit	5
benefits	1
besides	3
besieged	1
best	4
bestowed	2
better	1
betters	1
betwixt	5
beyond	4
bid	1
billowes	5
bills	1
bitten	1
blacke	1
blessing	1
blew	2
blinde	2
bloudy	1
blow	2
blowe	1
blowed	1
blowing	2
blowne	2
boast	1
boat	3
boate	13
boated	1
boates	2
body	3
bognors	1
bold	3
bonny	1
booke	1
boord	1
boorded	1
born	1
borne	2
both	6
bottome	1
bottomlesse	1
bought	2
bound	3
boundlesse	2
bountifully	2
bounty	4
box	1
boyle	1
boyse	1
boystrous	1
bradshaw	1
brain	1
braines	1
brasse	1
brauely	5
brawling	1
brawney	1
bray	1
brazen	1
breake	1
breaking	1
breamer	1
breath	1
bredth	1
breeding	2
brentfoord	1
brentford	1
brew-house	2
brewed	1
brewer	5
brewers	4
brewhouse	3
bribery	1
brickes	1
bridge	4
bridges	1
briefe	2
briefly	1
bright	1
bring	3
brings	2
bristow	1
broke	1
brookes	1
broome	1
brother	1
brought	3
broyle	1
bryny	1
bu	1
build	3
built	4
burgate	1
burst	1
buryed	1
businesse	1
businesses	1
but	66
butcher	2
butchers	1
butlers	1
buttry	1
buy	2
by	80
cabbins	1
cables	1
caesar	1
cal	1
cald	1
call	6
called	2
calling	1
callings	1
calls	1
calme	2
came	14
campes	1
can	10
candlesticke	1
cankerwormes	1
canniballs	1
cannot	9
canterbury	1
cap	1
capacity	2
captaine	2
car	1
care	1
cariage	1
cariages	2
carie	1
caried	1
carouse	1
carried	1
cart	1
carts	5
case	2
cast	4
castle	9
casualties	1
caterpillers	1
cats	1
cattell	1
caus	1
cause	2
causer	1
cease	1
center	1
certaine	1
chamberlaines	1
chance	1
change	1
changeable	1
chappell	1
charcoales	1
charg	1
charge	3
chargeably	1
charges	1
charitable	2
charity	2
chartford	1
chatter	1
cheap	1
cheape	1
cheare	1
cheating	1
cheere	3
chichesters	1
choake	1
christ-church	4
christaline	1
christall	1
christendome	1
christian	2
christmasse	1
churlish	2
cinque	1
circular	1
circumference	2
citie	19
cities	1
city	1
claiming	1
clayton	1
cleansed	2
cleare	1
clearing	1
cleere	2
cleering	2
clensed	1
clensing	1
clients	1
cliffs	1
