	207
1	34
10	22
100	1
103	1
105	1
10against	1
11	13
110	1
111	1
114	1
115	1
116	1
117	1
119	2
12	18
120	1
121	1
122	1
126	1
127	1
129	1
13	8
136	1
139	1
13against	1
14	7
140	1
15	6
151	1
155	1
156	1
1560	1
1564	3
1566	16
16	11
1602	2
17	10
173	1
18	4
180	1
183	1
19	3
191	1
195	1
196	1
2	33
20	11
200	1
202	1
207	1
209	1
21	10
219	1
22	11
220	1
23	5
233	1
237	1
24	12
240	1
25	8
250	1
26	9
27	4
28	6
283	1
284	1
29	5
2s	1
3	16
30	7
31	3
32	3
33	7
34	6
35	1
36	2
37	4
39	3
4	20
40	1
45	2
46	1
48	1
49	1
5	12
50	1
51	1
53	2
54	1
55	1
59	2
6	11
63	1
64	1
68	1
7	12
70	1
71	1
73	1
74	2
78	1
8	9
80	3
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	2
9	8
91	1
92	2
94	1
96	1
a	832
ab	1
abaillardus	1
abandoned	1
abase	2
abash	1
abashed	11
abbayes	1
abfurdities	1
abhominable	1
abhomination	2
abhominations	2
abide	15
abidest	1
abideth	3
abiding	6
able	18
aboad	1
abode	4
abolish	3
abolished	5
abolishment	3
abolition	1
aboue	64
aboue-sayd	1
abouesaid	4
abouesayd	1
abound	1
abounde	1
about	13
abraham	11
abrahā	3
abrogate	1
abrupte	1
abruptly	1
absence	2
absent	5
absolute	2
absolutely	5
abstaine	2
absurd	9
absurditie	3
absurdities	9
abundant	1
abundantly	1
abuse	16
abused	6
abuses	5
accept	3
acceptable	3
acceptance	1
accepted	4
accident	6
accidentall	3
accidents	8
accidēts	1
accompany	1
accomplish	2
accomplished	1
accomplishment	1
accord	5
accorded	1
accordeth	2
according	94
account	1
accursed	1
accusation	3
accusations	1
accuse	5
accused	4
accusers	3
accusing	2
accustomed	7
acertained	2
acknoweldge	1
acknowledg	1
acknowledge	22
acknowledged	3
acknowledgeth	1
acknowledging	1
act	12
actes	3
action	12
actions	2
acts	19
actuall	5
actually	2
ad	15
adamant	1
adde	36
added	17
addeth	8
adding	11
addressed	7
adherents	1
aditu	1
administration	2
administred	6
administring	1
admirable	1
admirall	5
admit	3
admitteth	1
admonens	1
admonish	16
admonished	6
admonishing	2
admonition	1
adnulling	1
adoo	1
adoration	5
adore	1
adored	6
adorned	1
aduance	7
aduancement	3
aduantage	1
aduaunced	1
aduenture	1
aduerbe	1
aduerbes	2
aduersaries	3
aduersus	2
aduertise	2
aduertised	2
aduertisement	4
aduice	1
aduise	2
aduised	3
adulteresse	1
adultery	1
aduocas	1
advincentin	1
advolusianum	1
ae	1
aerilem	1
aerilē	1
affaires	2
affect	2
affected	2
affection	1
affectionate	1
affections	1
affirmation	1
affirmations	1
affirmatuum	1
affirme	14
affirmed	6
affirmeth	3
affirming	7
afflicted	1
affliction	1
afford	1
affranius	2
affrike	1
afore	3
aforesaid	31
aforesayd	1
after	104
afterward	4
afterwardes	2
afterwards	31
again	3
againct	1
againe	18
against	202
agaynst	1
age	4
aggrauate	1
agilitie	1
agone	4
agree	13
agreeable	8
agreed	5
agreeeth	1
agreement	9
agreest	1
agreeth	6
agrieued	1
aide	3
aire	3
al	2
alasco	1
albeit	47
alexandrinus	1
aliquid	1
all	473
alleadge	1
alleadged	1
alledge	68
alledged	80
alledgeth	3
alledging	6
allegation	2
allegations	4
allegorical	1
allegorically	4
allow	2
almanists	2
almes	6
almesdeeds	1
almightie	25
almightinesse	29
almost	5
alone	9
alreadie	12
already	3
alrications	1
also	245
alter	9
altered	3
altereth	2
althogh	1
although	64
altogether	3
altogither	2
alwaies	20
alwayes	27
am	6
amazed	2
ambrose	18
ambrosius	1
ambulare	2
ambulauit	1
ame	1
amisse	1
among	19
amongst	5
amphilochius	1
ample	5
amplifie	2
amplifieth	1
amply	7
an	173
anabaptists	9
analogie	3
ancient	1
ancients	1
anciēt	1
and	3723
ane	1
angel	3
angelius	2
angell	17
angells	1
angels	20
angelus	1
aniou	1
anno	3
annoyed	1
anotantur	1
another	11
answer	31
answerable	5
answere	247
answered	30
answerefully	1
answerers	1
answeres	37
answereth	4
answering	7
answers	4
ante	1
antecedent	12
antecedents	1
antecent	2
anthony	1
anthropomorphites	1
antichrists	3
antioch	1
antiquitie	6
antiquities	2
antitheses	1
any	207
ap	4
apart	5
aperiens	1
aperies	1
aperire	5
aperta	1
apertaest	1
apertio	1
apertis	1
aperuerit	1
aphantos	6
apocalips	2
apocripha	4
apocrypha	10
apologie	2
apostle	12
apostles	113
aposto	1
apostolike	14
apostolique	2
apparance	6
apparant	5
apparitions	1
apparuisse	1
appaule	1
appearance	3
appeare	25
appeared	6
appeareth	51
appearing	1
appease	3
appeased	1
appeasing	2
appertaine	4
appertaineth	7
application	2
applicatory	1
applied	11
applieth	1
apply	10
applycation	1
applyed	5
applyeth	1
applying	1
appointed	7
apponent	1
apprehend	4
apprehension	2
approach	1
approached	1
approaches	1
approacheth	2
approoue	6
approoued	1
appropriate	2
approue	14
approued	5
aptly	1
apud	3
aquas	1
aquilea	1
archer	1
are	317
argue	2
arguers	1
arguing	2
argument	31
arguments	18
argumēts	1
armed	1
armes	2
arnobius	1
arose	6
arriuall	1
arriued	2
arrius	1
art	6
artice	2
article	165
articles	71
artictles	1
artide	1
artificers	1
as	1103
ascended	3
ascendeth	1
ascending	1
ascention	10
ashamed	1
aside	2
aske	3
asked	1
asmuch	1
assaied	1
assaile	2
assaults	1
assay	2
assayled	1
asse	1
assemble	3
assembled	10
assemblies	2
assembly	7
assertions	1
assertiō	1
assigne	1
assigned	1
assist	3
assistance	5
assistāce	1
assisteth	1
asso	1
assumption	2
assumptiō	1
assurance	16
assure	20
assured	26
assuredly	3
assureth	1
assuring	2
astonied	1
astonish	1
astonished	1
asunder	5
aswell	2
at	154
athanasius	3
atheisme	4
atheists	1
athnsius	1
attaine	3
attainted	1
attempt	7
attend	3
attended	1
attending	1
attentiue	2
attentiuely	2
atticle	1
attribute	18
attributed	11
attributeth	1
attributing	5
auailable	1
auaile	2
auaileth	2
audible	1
audience	1
auditory	1
auditu	1
aught	1
august	9
augustin	1
augustine	78
