	3421
0	19
00	154
000	1
0000	3
00000	1
0001	5
0002	2
0003	3
0004	6
0005	4
0006	8
0007	8
0008	8
00087	1
0009	3
0010	8
0011	4
0012	3
0013	9
0014	4
0015	5
0016	6
0017	1
0018	5
0019	6
0020	7
0021	5
0022	7
0023	10
0024	6
0025	8
0026	5
0027	4
0028	2
0029	4
0030	1
0031	4
0032	4
0033	3
0034	4
0035	3
0036	1
0037	4
0038	6
0039	6
0040	3
0041	1
0042	6
0043	2
0044	2
0045	3
0046	5
0047	4
0048	2
0049	3
0050	4
0051	1
0052	5
0053	2
0054	1
0055	4
0056	4
0057	4
0058	3
0059	2
0060	3
0061	4
0062	3
0063	6
0064	3
0065	3
0066	1
0068	2
0069	3
0070	1
0071	2
0072	3
0073	1
0074	1
0075	4
0076	2
0077	1
0078	5
0079	4
008	1
0080	3
0081	4
0083	4
0084	2
0085	3
0086	2
0087	1
0088	3
0089	1
0090	3
0091	4
0092	1
0093	3
0097	1
0098	3
0099	2
01	82
010	1
0100	1
0101	4
0102	4
0103	1
0104	1
0106	3
0107	2
0108	1
0109	3
0110	1
0111	2
0112	6
0113	3
0114	2
0115	2
0118	2
0119	3
0120	1
0121	2
0122	3
0123	1
0124	4
0126	4
0127	2
0128	3
0129	6
0131	1
0133	1
0134	3
0135	3
0137	2
0138	3
0139	1
014	1
0140	2
0141	3
0142	2
0143	1
0144	3
0145	2
0146	1
0147	1
0148	1
0149	1
0150	2
0151	2
0152	2
0153	3
0154	1
0155	2
0156	1
0157	3
0159	2
0160	3
0163	2
0166	3
0167	4
0168	1
0169	2
017	1
0170	2
0171	1
0173	2
0174	4
0175	3
0177	2
0178	1
0179	1
0181	2
0182	1
0184	4
0186	2
0187	1
0188	2
0191	1
0193	1
0194	2
0196	1
0197	2
0199	2
02	97
0200	1
0202	1
0203	1
0205	1
0206	1
0207	2
0209	1
0213	1
0214	1
0215	1
0217	1
0218	2
0219	2
0221	1
0222	1
0223	1
0224	1
0227	2
0228	1
0229	1
023	1
0230	1
0231	2
0232	3
0236	1
0239	2
0241	1
0243	2
0244	1
0245	1
0247	1
0248	1
0250	1
0251	1
0252	1
0254	2
0256	3
0258	4
026	1
0262	1
0265	1
0266	1
0270	2
0277	1
0280	2
0282	1
0285	1
0286	1
0289	1
0290	2
0294	1
0298	3
03	94
0302	2
0303	2
0305	2
0306	1
0307	1
0314	1
0315	1
0318	1
0319	1
0324	2
0325	1
0327	2
0334	1
0337	1
0338	1
0342	1
0343	2
0347	2
0348	1
0349	1
0351	1
0356	1
0357	1
0359	2
0362	1
0376	1
0381	1
0392	2
0396	1
04	111
0400	1
0402	1
0403	1
0406	1
0417	1
0418	1
0419	1
0421	1
0428	1
0430	1
0434	1
0438	1
0442	1
0446	1
0447	1
0450	1
0453	1
0455	1
0458	1
0480	1
0482	1
0485	1
0486	1
0495	1
0498	1
05	83
0505	1
0508	1
0510	1
0511	2
0521	1
0524	2
0528	1
0529	1
0535	1
0540	1
0544	1
0548	2
0551	1
0557	1
0558	1
0573	1
0578	1
0590	1
0595	1
06	121
0602	1
0615	1
0623	1
0639	1
0643	1
0652	1
0656	1
0677	1
0682	1
0695	1
07	97
0720	1
0730	1
0736	1
0744	1
0748	1
0755	1
0756	1
0757	1
0758	2
0767	1
0789	1
08	138
0803	1
0865	1
087	1
0878	1
0884	1
09	73
0902	1
0912	1
0962	1
0966	1
0987	1
0b	1
1	351
10	269
100	8
1000	10
10000	5
100000	3
1002	1
1003	3
1004	1
1005	2
1006	1
1007	1
1008	1
1009	2
101	6
1010	2
1011	2
1012	1
1013	2
1014	1
1015	2
1016	8
1017	4
1019	2
102	6
1022	1
1028	1
103	5
1032	1
1035	1
1036	2
1039	1
104	6
1040	2
1042	3
1043	1
1044	1
1045	1
1047	1
105	7
1051	1
1053	1
1055	1
1056	1
1057	1
1058	1
1059	1
106	6
1061	1
1062	1
1063	1
1065	1
1066	7
1067	1
1068	3
1069	1
107	4
1070	2
1072	1
1073	1
1074	3
1075	2
1076	1
1077	1
1079	2
108	6
1080	1
1081	3
1083	1
1084	1
1085	2
1086	1
1087	6
1088	1
1089	2
108½	1
109	7
1090	2
1091	4
1092	1
1094	2
1095	1
1096	3
1097	2
1098	1
1099	2
11	227
110	9
1100	9
1101	1
1102	5
1103	1
1104	1
1105	1
1106	2
1107	1
1108	2
1109	2
111	5
1110	1
1111	3
1112	3
1113	2
1114	2
1115	2
1116	1
1117	3
1118	2
1119	2
112	6
1120	4
1121	2
1122	1
1123	1
1124	1
1125	1
1126	1
1127	4
1128	2
1129	2
113	9
1130	1
1131	2
1132	2
1133	1
1134	3
1135	8
1136	2
1138	3
1139	1
114	5
1140	3
1142	2
1143	1
1144	1
1145	1
1146	1
1147	1
1148	2
1149	1
115	4
1150	2
1151	3
1152	4
1153	1
1154	5
1155	2
1156	2
1157	1
1158	2
1159	2
116	5
1160	3
1161	2
1162	1
1163	6
1164	4
1166	4
1167	2
1168	1
1169	4
117	4
1170	4
1171	3
1172	2
1173	4
1174	3
1175	4
1176	2
1177	1
1179	3
118	5
1181	2
1182	2
1183	2
1184	1
1185	2
1186	3
1187	1
1188	2
1189	4
119	8
1191	4
1192	1
1193	3
1195	2
1196	1
1197	3
1198	1
1199	5
12	170
120	7
1200	3
12000	2
1201	2
1202	3
1203	3
1204	4
1205	1
1206	1
1207	4
1208	2
1209	1
121	3
1210	2
1211	1
1212	1
1213	2
1214	6
1215	1
1216	2
1217	1
1218	2
1219	1
122	3
1220	1
1221	2
1223	1
1225	2
1226	1
1227	3
123	5
1230	2
1231	5
1232	3
1233	1
1234	3
1235	4
1236	1
1237	1
1239	2
124	3
1240	3
1241	8
1242	3
1243	1
1245	1
1246	4
1247	1
12474	1
1248	1
1249	1
125	2
1250	2
1251	2
1252	1
1253	3
1257	2
1258	1
1259	1
126	2
1260	1
1261	1
1262	1
1263	1
1264	1
1265	1
1267	1
1268	2
1269	2
127	2
1270	1
1271	2
1272	5
1273	2
1274	1
1275	1
1276	3
1278	3
1279	4
128	2
1281	1
1282	1
1283	1
1284	3
1285	2
1287	1
1288	1
1289	2
129	2
1290	2
1291	1
1292	4
1293	2
1294	1
1295	1
1296	3
1297	1
1298	3
1299	2
13	189
130	2
1300	3
13000	1
1301	2
1302	1
1303	1
1304	1
1306	4
1307	2
1308	1
1309	2
131	1
1311	1
1312	2
1313	1
1314	2
1315	2
1316	3
1317	1
1318	1
1319	1
132	1
1321	2
1322	2
1323	1
1324	1
1325	1
1326	3
1327	2
1328	1
1329	5
133	2
1332	2
1333	1
1334	2
1335	1
1336	1
1338	1
1339	1
134	4
1340	4
1341	1
1346	3
1347	1
1348	2
1349	1
135	2
1350	1
1353	1
1356	1
1357	4
1358	1
1359	1
136	4
1360	2
1362	1
1363	1
1364	1
1365	1
1366	1
1367	1
1369	1
137	2
1370	1
1371	1
1372	1
1373	1
1377	3
1378	1
1379	1
138	3
1380	1
1381	1
1382	1
1384	1
1385	3
1386	4
1387	1
1388	2
1389	1
139	4
1390	1
1391	1
1392	2
1393	1
1394	3
1396	2
1397	2
1398	1
1399	5
14	209
140	6
1400	2
14000	1
140000	1
1401	1
1402	1
1403	1
1404	1
1405	1
1406	1
