	422
0	1
1	806
10	278
100	27
1000	3
10001	1
100l	1
101	11
1017	1
102	26
103	15
104	19
105	20
106	14
107	8
108	9
109	18
10l	2
11	416
110	20
111	15
112	20
1127	1
113	14
114	4
115	8
116	15
117	28
118	27
119	28
12	273
120	25
121	35
122	21
123	3
124	2
125	6
126	6
127	6
128	2
129	18
13	248
130	11
131	7
132	2
133	5
134	6
135	37
136	7
137	21
138	38
139	17
14	292
140	10
141	12
142	5
143	3
144	1
145	31
146	13
147	9
148	2
149	10
15	199
15-pl	1
150	10
151	7
152	7
153	5
154	3
155	3
156	3
157	2
158	6
159	23
16	142
160	10
161	2
162	4
163	9
164	2
165	11
1658	1
1659	1
166	4
167	3
168	6
169	9
17	231
170	2
1707	3
171	6
172	5
173	11
174	6
175	2
176	4
177	6
178	4
179	1
17th	1
18	233
180	4
182	5
183	1
184	4
185	4
186	3
187	8
188	8
189	2
19	194
190	1
191	2
192	2
193	7
194	4
195	6
196	4
197	3
198	10
199	2
19th	3
1o	3
2	970
20	229
200	3
201	6
202	5
203	6
204	2
205	2
206	3
207	1
208	6
209	6
20l	5
20th	1
21	289
210	5
211	3
212	4
213	2
214	3
215	4
216	8
217	9
218	2
219	3
22	257
220	8
221	5
223	5
224	3
225	3
226	2
227	6
228	4
229	5
2299	1
23	121
230	3
231	4
232	3
233	5
234	4
235	5
236	4
237	4
238	2
239	3
24	152
240	2
241	7
242	3
244	3
245	1
246	4
247	3
248	8
249	5
25	150
250	5
251	2
252	8
253	5
254	3
2541	1
255	8
256	3
257	7
258	5
259	2
26	123
260	4
261	2
262	2
263	1
265	3
266	5
267	1
268	1
269	5
27	151
270	2
271	4
272	1
273	1
274	1
275	5
276	1
277	8
278	3
279	2
28	119
280	13
281	6
282	1
283	2
284	1
285	6
286	1
287	1
288	3
289	2
29	128
290	12
291	1
292	4
293	4
294	1
295	1
296	4
297	1
298	1
299	1
3	1516
30	112
300	5
3000	1
301	1
303	2
304	6
305	2
306	2
307	2
308	2
309	1
31	107
310	3
311	1
312	3
313	1
314	1
315	7
317	2
319	2
32	129
320	1
321	4
322	5
323	1
324	3
325	1
327	1
328	4
329	1
33	158
330	6
331	1
332	1
333	1
334	2
336	2
338	4
339	2
34	176
340	5
341	3
344	4
345	2
346	1
348	4
349	1
35	114
350	1
352	1
353	2
354	1
356	8
357	1
3579	1
359	2
36	76
360	1
361	3
364	1
365	4
368	2
369	6
37	95
371	1
372	2
373	3
374	3
375	3
376	1
377	1
38	125
380	2
381	1
382	1
383	1
384	1
387	2
389	2
39	145
390	1
392	1
393	1
397	1
398	1
3d	1
4	1057
40	105
4000	1
401	1
405	1
407	1
40l	2
41	87
416	1
418	1
419	1
42	73
420	1
426	1
43	85
44	72
440	3
