	20
1	3
1598	1
2	2
a	198
abandoned	1
abhorred	1
able	3
aboue	2
about	5
aboutes	1
abrahams	1
abroade	1
abrode	1
absence	1
ac	2
acanthes	2
acates	1
acatos	1
accept	2
accident	1
accompanie	1
accomplished	1
accomplisht	1
according	1
account	1
accurst	1
ace	1
acheeuement	1
acording	1
acorronet	1
acte	1
acted	1
ad	3
adde	2
adew	2
adioyning	1
admirall	1
admire	1
admiring	1
adoe	1
adore	3
aduance	2
aduertisment	1
aduisd	1
aduisedly	1
adusest	1
ae	2
aeg	2
aegi	16
aegiale	5
aegipt	2
aegle	1
aegyp	1
aegypt	11
aegyptes	1
aegyptian	2
aegypts	1
aeiale	1
aeipts	1
aethiopia	1
aethiopian	1
affaires	1
affayres	1
affecte	1
affectes	1
affecting	1
affection	1
affirme	1
affirmst	1
afreind	1
after	2
againe	1
agayne	10
agaynst	6
aged	1
agi	1
agoe	1
agree	1
ah	2
aide	1
aipes	1
al	5
alarum	2
alas	1
alaum	1
aleantisthenes	1
alexandria	7
alexanria	1
all	54
allegiance	1
allures	1
alone	16
alters	1
although	1
alwayes	1
am	51
amased	1
amassurd	1
ambo	1
amends	1
amitie	1
among	1
amongst	2
amplye	1
an	25
and	440
andrmica	1
angell	1
anger	1
angers	1
angle	1
angry	1
angrye	1
annex	1
another	8
answere	2
anticke	1
antistenes	10
any	15
aple	1
apoynted	1
appeare	1
appeased	1
approued	1
apt	1
arabia	2
arabian	1
arbour	2
arca	1
arcadia	1
archadian	2
are	60
arewell	1
ariadnes	1
arme	3
armes	8
arrant	1
arrow	1
arrowes	1
art	8
artes	1
as	104
ascend	1
ascription	1
aske	3
asmuch	1
aspa	1
aspasia	4
aspatia	1
aspatis	1
aspire	1
asse	6
asses	1
asside	1
assignde	1
assuming	1
assurance	6
assurd	2
assurde	1
assure	1
asterismes	1
aswell	5
at	47
athers	1
attemptes	1
attempting	1
attend	2
attended	1
attire	2
aud	1
authoritie	1
away	3
ayde	1
ayre	1
b	1
backe	3
bad	2
bag	1
balefull	1
bandes	2
banished	2
banishment	1
bankes	1
banquet	8
bare	3
barrennesse	1
base	6
batchlers	1
battaile	4
battayle	1
battlementes	1
be	111
beames	1
beard	1
beare	7
beast	2
beasts	1
beate	2
beateuous	1
beating	1
beautie	4
beauties	4
beautifie	1
beautifull	1
beautious	4
beauty	2
bebri	2
bebritia	2
bebritius	3
bebtius	1
became	1
because	11
become	5
bed	1
bee	10
beeing	7
beene	9
before	10
beg	1
began	1
begger	7
beginne	2
begone	3
behinde	1
behold	2
beholding	2
being	1
beleeue	1
belly	1
beloued	1
bend	3
bene	1
beneath	2
berenices	1
beseech	1
beseiged	1
besides	2
besmired	1
best	5
bestow	3
bestowe	4
bestowed	2
better	13
betweene	1
betwixt	3
bewtious	1
beyond	1
bi	5
bid	1
big	1
bignesse	1
bill	1
billiardes	1
bind	1
bindes	1
bion	6
bird	1
birthes	1
bis	1
bite	5
biting	1
bitins	1
bitter	1
blacke	4
blackest	1
blaze	1
blemmish	1
blesse	1
blessed	1
blest	3
blide	1
blind	2
blinde	5
blinded	1
blindeman	1
blindnes	1
blood	4
bloody	2
blst	1
blush	2
bn	1
bnt	2
boast	1
bodies	1
body	3
bonaventure	1
boone	1
booted	1
bordering	1
bore	1
borne	5
borow	2
bosome	3
both	19
botle	1
bottome	1
bought	1
bould	1
boules	1
bound	4
bow	1
bowes	1
boyes	1
br	1
bra	8
brag	11
bragadino	1
braggadino	1
bragge	1
braine	2
braines	1
branch	4
brasen	2
braue	3
brayne	3
breake	1
breath	1
brest	1
breth	1
bright	5
brightnesse	2
bring	2
bringing	1
britius	1
broade	1
brookes	1
brother	5
brothers	1
brought	1
browes	1
bu	1
buckrome	1
built	2
bulwarke	1
burgmaister	1
burgomaister	15
burgomaisters	1
burgomaster	2
burgster	1
buried	1
buring	1
burne	1
burnes	1
burning	3
burnt	1
burst	1
burthen	1
bury	1
busie	1
but	113
by	65
byrth	2
c	2
cae	1
calatius	1
call	9
called	1
calling	2
cals	1
calt	1
came	2
camewhere	1
can	23
cankred	1
cannot	7
canst	2
captiue	1
card	1
care	1
carefull	1
carelesse	1
cariage	1
carknet	1
carousing	1
case	3
caspia	1
cast	2
catalog	1
catch	1
cates	1
cattels	1
caue	3
cause	3
caused	1
cealesse	1
ceasd	1
censure	1
chaines	1
chamber	1
champions	1
chance	1
changd	1
change	2
chapman	1
charge	2
chase	1
chast	2
chaunceth	1
chearful	1
cheife	1
chesse	1
chfe	1
child	3
childe	4
children	2
chinne	1
choise	2
chooseth	1
chopt	1
chose	1
chosen	1
choyce	1
choyse	4
chse	1
church	1
churle	1
chuse	14
citizens	1
cittie	4
citty	1
cl	2
clad	1
claime	1
claret	1
cle	8
clean	8
cleant	1
cleanthes	39
clear	2
clearchus	4
cleare	3
clearely	1
cleathes	1
clenthes	1
cles	1
clethes	1
climes	1
clnthes	1
clo	1
close	4
closely	1
closet	1
cloth	2
co	5
coast	1
cockhye	1
cockscombes	1
coelestiall	1
cold	2
colde	1
colour	1
come	57
comers	1
comes	12
comfort	1
command	1
commande	1
commaund	3
commaunded	2
commaundes	2
comming	1
commit	1
companie	1
compard	2
complaine	1
complexions	1
complices	1
complimentes	1
concauitie	1
conceale	1
conceite	2
concuitie	1
condemne	1
conduict	1
conference	2
coniure	1
connt	3
conquere	1
conquered	1
conquest	2
conscience	2
consent	1
consistes	1
consisteth	1
constraine	1
content	3
contentious	1
continuall	1
conuenient	1
conuert	1
cony	1
coole	1
coont	1
corragio	1
corrucus	3
corse	1
costly	1
cotes	1
cou	8
couetous	1
could	7
counsaile	2
counselers	1
counsell	1
count	99
countenance	3
countenances	1
countes	2
countesse	9
countishippe	1
countrie	1
courage	1
course	1
court	3
courtesie	1
courting	1
cout	1
cowardize	1
coy	1
craue	3
craues	1
crauing	1
credit	3
creditors	2
crie	1
cried	1
cronicled	1
crosse	1
crossely	1
cround	1
crowne	8
crownes	9
cry	1
ct	2
cuckold	1
cuckolde	1
cunning	2
cunt	1
cup	1
cupid	3
cupides	1
cuppe	1
curst	1
custome	1
cut	3
d	1
daintie	2
dalliance	3
dally	1
dame	2
dames	3
damned	1
dandy	1
dangerous	2
dare	4
dareling	1
darted	1
dartes	2
dastard	1
daughter	2
day	3
dayes	1
ddst	1
de	1
dead	4
deade	2
deale	1
deare	4
dearer	1
dearest	2
death	12
debt	2
deceast	1
deceiued	4
deceiuedst	1
decke	1
deckes	1
decree	1
deede	3
deedes	1
deepe	2
deepely	1
defie	1
delight	1
delitious	2
denies	1
denye	1
denyed	1
departed	1
depose	1
des	1
desarts	1
descend	3
deserue	2
desire	8
desired	2
desiring	1
desperate	4
deth	1
deuide	1
deuill	3
deuine	1
deuisd	1
deuotion	1
diamondes	2
diamonds	2
diana	1
dicerne	1
did	21
didest	1
didst	3
die	4
dignitie	1
diones	1
dire	1
disaduantage	1
disclose	2
discontent	1
discontented	1
discouery	2
discouraged	1
discoursing	1
discried	1
disdayne	1
disease	1
disguise	2
disguised	1
dislosed	1
dismisse	1
disperst	1
displeasd	1
disposition	1
dispositon	1
dissolues	1
dissolution	1
disturbd	1
disturbes	1
diue	2
dll	2
do	47
doe	24
does	1
doicles	1
doing	1
doit	1
done	8
doone	1
doore	5
doost	2
doricles	7
dorules	1
dost	1
doth	16
double	2
doubt	1
downe	5
dpend	1
drawes	1
drawne	1
dre	1
dread	1
dreadfull	2
dreames	1
drempt	1
dricles	1
driftes	1
drinke	6
drinking	2
driue	1
droppes	1
dru	4
drumme	1
drunke	1
druso	7
dryed	1
dsclose	1
dshonor	1
dst	1
dth	1
duble	1
due	2
duke	6
dutches	1
dutie	1
dwelling	1
dye	3
dying	1
e	2
each	5
eagle	1
eanthes	1
eare	3
eares	1
earle	2
earth	4
earthes	1
ease	2
easy	1
eate	1
eathlye	1
eccho	1
edge	1
edict	1
eere	1
effect	1
egypt	1
el	2
elect	1
eli	56
elimine	12
elinime	1
elixar	1
ell	1
els	3
emperours	1
enchast	1
end	7
endes	2
enioy	2
enough	5
ensue	1
enter	37
entertayne	1
equall	2
equally	3
eras	1
ere	2
ert	1
escape	1
estate	2
esterday	1
eternall	1
eu	2
euen	11
euening	1
euer	15
euery	8
euge	1
euill	1
euphrosine	1
euri	1
euribates	3
euribatus	1
ex	2
exceedes	1
exceeding	1
excellence	1
excellent	3
exchange	1
excreable	1
excursions	1
execution	1
exellent	2
exeunt	8
exeuut	1
exild	2
exilde	1
exile	1
exit	15
expresse	1
extend	1
extreamely	1
exunt	1
eye	15
eyes	10
eyther	1
fa	1
face	14
faces	2
faite	1
faith	2
fall	9
fallen	1
false	1
falsely	1
famine	1
fantasticke	1
farewell	4
farre	3
farther	1
farwell	1
fashion	1
fasting	1
fatall	2
fate	2
fates	2
father	6
fatherlesse	1
fathers	5
